EVENT,ID_0,NAME_0,FATALITIES,FATALITIES_GROUND_SHAKING,INJURIES,DISPLACED_POPULATION,AFFECTED_POPULATION,AFFECTED_UNITS,DAMAGED_UNITS,COLLAPSED_UNITS,UNIT_TYPES,ECONOMIC_LOSSES,INSURED_LOSSES,CURRENCY,INDUCED_EFFECTS,FLAG,REFERENCE,COMMENTS,INJURIES_SEVERE,INJURIES_GRAVELY,HOMELESS,DS5_COLLAPSE,INJURIES_LIGHT,INJURIES_CRITICAL,HOMELESS.1,SHELTERED,DS1_SLIGHT,DS2_MODERATE,DS3_EXTENSIVE,DS4_COMPLETE,TAXONOMY,GEM_TAXONOMY,OCCUPANCY,INJURIES_SERIOUSLY,EXTREMA_GRAVEDAD,DAMAGED_OR_DESTROYED_UNITS,EVACUATED,ECONOMIC_LOSSES_RES,RECONSTRUCTION_COST,DAMAGED_NOT_DESTROYED,MISSING,DESTROYED_UNITS,PARTIAL_DESTROY_UNITS,SLIGHT_DAMAGE,INJURIES_SLIGHT,INJURIES_SERIOUS,DAMAGED_SCHOOLS,RECOVERY_AND_RECONSTRUCTION_COSTS,MINOR_INJURIES,HOSPITALIZED,LOSSES,RECOVERY_AND_RECONSTRUCTION_COST,SLIGHTLY_INJURED,DESTROYED_OR_DAMAGED_BEYOND_REPAIR,HOMELESS_POPULATION,HOMELESS_PEOPLE,FATALITIES_AVALANCHE,lightly_injured,seriously_injured,ECONOMIC_RES_DAMAGES,DAMAGED_OR_DESTROYED,RECONSTRUCTION_COSTS,DAMAGED_SEVERELY,OCCUPANCY.1,BUILDINGS_DAMAGED_LOWER30%,BUILDINGS_DAMAGED_30%_TO_60%,BUILDINGS_DAMAGED_ABOVE60%,BUILDINGS_DAMAGE_OR_DESTROYED,DAMAGED_TOTALLY,DAMAGED_PARTIALLY,DEMOLISHED_UNITS,LIGHT_INJURY,BAD_INJURY,INJURIES_LIGHT ,INJURIES_SEVERE ,LIGHT,MODERATE,HEAVY,DS1_SLIGHT ,DS2_MODERATE ,SEVERELY_INJURED,DESTROYED_HOUSES,SLIGHTLY_DAMAGED,MODERATELY_DAMAGED,SEVERELY_DAMAGED
19900620_M7.4_Manjil-Rudbar,IRN,Iran,40000,40000,60000,,,,,100000,Buildings,,,,,,Amini-Hosseini_et_al_2013,100000 “homes” collapsed. Moreover of 15214719 square metres of damaged property 69.6 percent was situated in Gilan Province. 28.4 percent in Zanjan and the remaining 2.0 percent in East Azerbaijan.,,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,,,,,,,196774.0,,Buildings,,,,,,Amini-Hosseini_et_al_2013,,,,,,,,,,,,196774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,13000-40000,13000-40000,105000,,,,,100000,Buildings,7200000000.0,,USD,,,Berberian_And_Walker_2010,Direct Economic loss is 7200 M USD. 100000 houses destroyed.,,,500000,,,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,,,,,,,,,,,,,,,Berberian_And_Walker_2010,,,,,,,,,,,,,,,EDU,Schools,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,,,,,,,,,,,,,,,Berberian_And_Walker_2010,,,,,,,,,,,,,,,EDU,Classrooms,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000.0,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,,,,,,,,,,,,,,,Berberian_And_Walker_2010,,,,,,,,,,,,,,,COM4,Healthcare system and hospitals,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,40000,40000,,,,,,,Buildings,,,USD,,,Berberian_et_al_1992,,,,500000,,,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,,100000.0,2800000000.0,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,,,,,,,,,,,,IRR,,,Berberian_et_al_1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000000000.0,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,36000,36000,100000,,,,,,,7000000000.0,100000000.0,USD,,,Berz_et_al_1992,,,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,30000,30000,60000,,,,,,,,,,,,Choy_And_Zednik_1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,>40000,>40000,,,,,,,,,,,,,Gao_And_Wallace_1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,13000-40000,13000-40000,50000,,,,,,,,,,,,Ghaedi-Vanani_et_al_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,13000-40000,13000-40000,50000,,,,,,,,,,,,Ghaedi-Vanani_et_al_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,40000,40000,105000,,,,,100000,Buildings,7200000000.0,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,>40000,>40000,,,70000.0,,,,,,,,,,Guha-Sapir_And_VOS_2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,40000,40000,,,,,,,,,,,,,Hadian_et_al_2015,,,,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,>40000,>40000,60000,,,,,100000,Buildings,,,USD,,,Ibrion_et_al_2015,,,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,2800000000.0,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,,,,,,,,,Buildings,,,IRR,,,Ibrion_et_al_2015,,,,,,,,,,,,,,,COM4,Healthcare system and hospitals,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,200000000000.0,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,15800-35000,15800-35000,60000,,,,,200000,Buildings,,,,,,IIEES,,,,500000,,,,,,,,,,,RES,Residential,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,15000,15000,30000,,,,,,,,,,,,Izadkhah_And_Amini_2010,,,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,40000-50000,40000-50000,,,,,,,,,,,Rockfall,,Javidfakhr_Ahmadian_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,35000,35000,,,,,,>100000,Buildings,,,,Landslides and Rockfall,,Khodashahi_et_al_2018,,,,500000,,,,,,,,,,,,,,,,,,,,,>100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,,,,,,,,1300,,,,,,,Khodashahi_et_al_2018,,,,,,,,,,,,,,,EDU,Schools,,,,,,,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,,,,,,,,7000,,,,,,,Khodashahi_et_al_2018,,,,,,,,,,,,,,,EDU,Classrooms,,,,,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,35000-40000,35000-40000,60000-100000,,,,100000.0,,Buildings,,,,,,Learnig_From_Earthqauke,,,,500000,,,,,,,,,,Adobe,ADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,35000,35000,,,,,100000.0,,Buildings,,,,,,Niazi_And_Bozorgnia_1992,,,,,,,,,,,,,,,RES,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,37000,37000,60000,,,,,137000,Buildings,,,,,,Molavi_Eshghi_1992,,,,400000,,,,,,,,,,,,,,,,,,,,,137000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,50000,50000,,,,,,,,,,,,,Worlddata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,40000-50000,40000-50000,>60000,,,,,,,,,,,,USGS,,,,>400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900620_M7.4_Manjil-Rudbar,IRN,Iran,45000,45000,,,,,,,,,,,,,CEQID + Tehran Housing Foundation ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970228_M6.1_Golestan,IRN,Iran,1100,1100,2600,,,,,,,,,,,,UTSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970228_M6.1_Golestan,IRN,Iran,1100,1100,2600,,,,,12000.0,Buildings,76000000.0,,USD,,,NOAA,12000 “houses” destroyed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970228_M6.1_Golestan,IRN,Iran,>965,>965,>2000,,,,12000.0,,Buildings,,,,,,IIEES,12000 “houses” damaged or destroyed.,,,36000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,,,,,,,,,,,,,,,,,,,,,,,,
19970228_M6.1_Golestan,IRN,Iran,1100,1100,2600,,,,12000.0,,Buildings,,,,,,USGS,12000 “houses” damaged or destroyed.,,,36000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,,,,,,,,,,,,,,,,,,,,,,,,
19970228_M6.1_Golestan,IRN,Iran,1100,1100,2600,,,,12000.0,,Buildings,,,,,,USGS_Archive,,,,36000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,,,,,,,,,,,,,,,,,,,,,,,,
19970228_M6.1_Golestan,IRN,Iran,1100,1100,2600,,38600.0,,,,,76000000.0,,USD,,,EM-DAT,,,,36000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970228_M6.1_Golestan,IRN,Iran,954,954,2600,,,,,13500.0,Buildings,130000000.0,,IRR,,,Berberian_Book_2014,Direct Economic loss is 130 M IRR. Moreover  it mentioned that 13500 “houses” destroyed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970228_M6.1_Golestan,IRN,Iran,965,965,2600,,453756.0,,,,,,,,,,MScThesis_Tabasian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970510_M7.2_Qayen,IRN,Iran,1567,1567,2300,,,,5474.0,10533.0,Buildings,,,,Landslides,,USGS,,,,50000.0,,,,,,,,,,,,,,,,,,,,,10533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970510_M7.2_Qayen,IRN,Iran,1568,1568,2600,,72000.0,,,,,100000000,,USD,,,EM-DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970510_M7.2_Qayen,IRN,Iran,1572,1572,2300,,,,,,,,,,,,UTSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970510_M7.2_Qayen,IRN,Iran,1567,1567,2300,,,,,15000.0,Buildings,100000000,,USD,,,USGS_Archive,,,,50000.0,,,,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970510_M7.2_Qayen,IRN,Iran,1568,1568,2600,,200166.0,,,,,,,,,,MScThesis_Tabasian,12000 “houses” destroyed and 7000 more were damaged.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970510_M7.2_Qayen,IRN,Iran,>1500,>1500,2600,,,,7000.0,12000.0,Buildings,,,,,,Walker_et_al_2011,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970510_M7.2_Qayen,IRN,Iran,1700,1700,>2300,,,,,,,,,,,,Tabassi_And_Abu_Bakar_2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970510_M7.2_Qayen,IRN,Iran,1600,1600,,,,,,,,,,,,,Sudhaus_And_Jonsson_et_al_2010,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970510_M7.2_Qayen,IRN,Iran,1728,1728,2300,,,,5474.0,10533.0,Buildings,100000000,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,10533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970510_M7.2_Qayen,IRN,Iran,1568,1568,2600,,,,7000.0,12000.0,Buildings,100000000,,USD,,,IIEES,12000 “houses” completely destroyed and 7000 more were damaged.,,,,,,,,,,,,,,,,,,,,,,,,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970510_M7.2_Qayen,IRN,Iran,1568,1568,2600,,,,,,,>500000000,,USD,,,Learnig_From_Earthqauke,The total estimated loss to housing units was given as over 500 M USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970510_M7.2_Qayen,IRN,Iran,1567,1567,2300,,,,,,,,,,,,Farahbod_et_al_2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970510_M7.2_Qayen,IRN,Iran,1568,1568,>2600,,,,7000.0,12000.0,Buildings,150000000,,USD,,,Berberian_et_al_1999,,,,50000.0,,,,,,,,,,,,,,,,,,,,,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970510_M7.2_Qayen,IRN,Iran,,,,,,,,,,271000000000,,IRR,,,Berberian_et_al_1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970510_M7.2_Qayen,IRN,Iran,1568,1568,2600,,,,,,,,,,,,Amini_et_al_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,31000,31000,,,,,,,,,,,,,Worlddata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,31000,31000,30000,,,,,,,32700000.0,,USD,,,USGS,Damage estimated at 32.7 million U.S. dollars. ,,,75600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26796,26796,22628,,200000.0,,,,,500000000.0,,USD,,,EM-DAT,Geo Locations: Bam (Adm2).,,,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26271,26271,9647,,142376.0,,,,,,,,,,MScThesis_Tabasian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26500-43200,26500-43200,30000,,,,,,,1500000000.0,,USD,,,Berberian_Book_2014,Direct economic loss is 1500 M USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26271-50000,26271-50000,,,,,,,,,,,,,Iran_International + BBC ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,,,30000-200000,,,,,,,,,,,,Mehr_News + PAGER-CAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,,,,45000-75600,,,,,,,,,,,PAGER-CAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,,,,,,,,,,,,,,,Mehr_News,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,31000,31000,30000,,,,,,,500000000.0,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,33000,33000,50000,,,,20246.0,,Buildings,,,,,,IIEES,,,,100000,,,,,,,,,,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26500,26500,,,,,,,,,,,,,Allamehzadeh_et_al_2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26271,26271,30000,,142000.0,,740.0,15935.0,Buildings,,,,,,Amini-Hosseini_et_al_2013,,,,100000,,,,,,,,740.0,,,,Residential,,,,,,,,,15935.0,,,,,,,,,,,,,,,,,,,,,740.0,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,,,,,,,1641.0,10176.0,Buildings,,,,,,Amini-Hosseini_et_al_2013,,,,,,,,,,,,1641.0,,,,Non-Residential,,,,,,,,,10176.0,,,,,,,,,,,,,,,,,,,,,1641.0,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,31000-43000,31000-43000,30000-50000,,,,,,,1500000000.0,,USD,,,Berberian_2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,25000,25000,50000,,,,,,,,,,,,Eshghi_And_Zare_2003,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26500,26500,,,,,,,,,,,,,Farahbod_et_al_2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,31383,31383,20000,,,,9005.0,52756.0,Buildings,,,,,,Ghafory_Ashtiany_And_Hosseini_2006,,,,65000,,,,,,,,,,,,,,,,,,,,,52756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26271,26271,20000,,,,,,,,,,,,Hasanali_et_al_2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26000,26000,30000,,200000.0,,,,,,,,,,Hisada_et_al_2004,,,,75600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,>40000,>40000,,,,,,,,,,,,,Ibrion_And_Paltrinieri_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26500-43000,26500-43000,17500-50000,,,,,,,1500000000.0,,USD,,,Ibrion_et_al_2015,The direct economic losses were estimated at the value of USD 1.5 billion at that time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,33000,33000,10000,,,,,,,,,,,,Izadkhah_And_Amini_2010,,,,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26000-40000,26000-40000,,,,,,,,,,,,,Jackson_et_al_2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26500,26500,25000,,,,,,,,,,,,Kishore_et_al_2004,,,,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,27200,27200,14300,,,,,,,,,,,,Kuwata_et_al_2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,43200,43200,20000-50000,75600,,,,49000.0,Dwellings,,,,,,Learnig_From_Earthqauke,,,,100000,,,50000.0,,,,,,,,,,,,,,,,,,49000.0,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26000,26000,30000,,145500.0,,,,,,,,,,Manafpour_2008,,,,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,35000-45000,35000-45000,30000,,,,,,,,,,,,Ramazi_And_Soltani_Jigheh_2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,30000,30000,,,,,,,,,,,,,Peyret_et_al_2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,30000,30000,50000,,,,,,,,,,,,Naeim_et_al_2004,,,,100000,,,50000.0,,,,,,,,,,,,,,,,,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,40000,40000,30000,,,,,25000.0,Buildings,,,,,,Moosazadeh_et_al_2014,,,,,,,,,,,,,,,,,,,,,,,,,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26000,26000,30000,,200000.0,,,,,,,,,,Manafpour_EEFIT,,,,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26500,26500,50000,,,,,,,,,,,,Zare_And_Hamzehlou_2004,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,45000,45000,,,,,,,,,,,,,Zahrai_And_Heidarzadeh_2004,,,,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,41000,41000,30000,,,,,18000.0,Buildings,,,,,,Reliefweb,,,,75000,,,,,,,,,,,,,,,,,,,,,18000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,>26000,>26000,,,,,,,,,,,,,Sanada_et_al_2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26500,26500,,,,,,,,,,,,,Tatar_et_al_2004.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26200,26200,30000,,,,,,,,,,,,Tobita_et_al_2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,26000,26000,,,,,,,,,,,,,UNESCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,40000,40000,30000,,,,,20000.0,Buildings,,,,,,WHO,This earthquake destroyed about 20000 homes.,,,>45000,,,,,,,,,,,,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031226_M6.6_Bam,IRN,Iran,31000,31000,,,,,,,,,,,,,CEQID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
