# 20180906_M6.6_HokkaidoEasternIburi median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,AbrahamsonEtAl2015SInter,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SInter,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014,ZhaoEtAl2016SInter,ZhaoEtAl2016SSlab
s_269,143.74829999999997,43.4716,0.00682,0.00682,0.00682,0.00682,0.00682,0.00682,0.00682,0.00682,0.00682,0.00682,0.00682
s_27,142.35720000000003,42.3498,0.18081,0.18081,0.18081,0.18081,0.18081,0.18081,0.18081,0.18081,0.18081,0.18081,0.18081
s_270,142.1594,44.2803,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068
s_271,141.712,40.0861,0.00674,0.00674,0.00674,0.00674,0.00674,0.00674,0.00674,0.00674,0.00674,0.00674,0.00674
s_272,143.9008,43.7996,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066
s_273,144.0272,43.7055,0.00659,0.00659,0.00659,0.00659,0.00659,0.00659,0.00659,0.00659,0.00659,0.00659,0.00659
s_274,142.22540000000004,45.2163,0.00633,0.00633,0.00633,0.00633,0.00633,0.00633,0.00633,0.00633,0.00633,0.00633,0.00633
s_275,141.147,39.4844,0.00626,0.00626,0.00626,0.00626,0.00626,0.00626,0.00626,0.00626,0.00626,0.00626,0.00626
s_276,143.8983,43.3822,0.00624,0.00624,0.00624,0.00624,0.00624,0.00624,0.00624,0.00624,0.00624,0.00624,0.00624
s_277,141.6775,39.463,0.00609,0.00609,0.00609,0.00609,0.00609,0.00609,0.00609,0.00609,0.00609,0.00609,0.00609
s_278,141.53200000000004,39.0307,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006
s_279,144.4629,43.8565,0.00597,0.00597,0.00597,0.00597,0.00597,0.00597,0.00597,0.00597,0.00597,0.00597,0.00597
s_28,141.07910000000004,42.6711,0.17485,0.17485,0.17485,0.17485,0.17485,0.17485,0.17485,0.17485,0.17485,0.17485,0.17485
s_280,140.2305,42.7904,0.00589,0.00589,0.00589,0.00589,0.00589,0.00589,0.00589,0.00589,0.00589,0.00589,0.00589
s_281,143.6155,44.2199,0.00578,0.00578,0.00578,0.00578,0.00578,0.00578,0.00578,0.00578,0.00578,0.00578,0.00578
s_282,144.18349999999998,43.7228,0.00562,0.00562,0.00562,0.00562,0.00562,0.00562,0.00562,0.00562,0.00562,0.00562,0.00562
s_283,140.6646,40.6091,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056
s_284,141.0929,39.6148,0.00558,0.00558,0.00558,0.00558,0.00558,0.00558,0.00558,0.00558,0.00558,0.00558,0.00558
s_285,142.9033,43.7704,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055
s_286,141.14779999999996,39.6953,0.00543,0.00543,0.00543,0.00543,0.00543,0.00543,0.00543,0.00543,0.00543,0.00543,0.00543
s_287,141.75,44.8845,0.00542,0.00542,0.00542,0.00542,0.00542,0.00542,0.00542,0.00542,0.00542,0.00542,0.00542
s_288,140.4355,43.1449,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541
s_289,141.76670000000001,45.103,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054
s_29,141.3499,42.5627,0.17183,0.17183,0.17183,0.17183,0.17183,0.17183,0.17183,0.17183,0.17183,0.17183,0.17183
s_290,141.5684,38.9015,0.00536,0.00536,0.00536,0.00536,0.00536,0.00536,0.00536,0.00536,0.00536,0.00536,0.00536
s_291,144.66570000000002,43.9136,0.00529,0.00529,0.00529,0.00529,0.00529,0.00529,0.00529,0.00529,0.00529,0.00529,0.00529
s_292,140.94650000000001,39.6436,0.00526,0.00526,0.00526,0.00526,0.00526,0.00526,0.00526,0.00526,0.00526,0.00526,0.00526
s_293,140.19759999999997,40.7782,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052
s_294,141.30150000000003,39.334,0.00509,0.00509,0.00509,0.00509,0.00509,0.00509,0.00509,0.00509,0.00509,0.00509,0.00509
s_295,144.39009999999996,43.6427,0.00509,0.00509,0.00509,0.00509,0.00509,0.00509,0.00509,0.00509,0.00509,0.00509,0.00509
s_296,142.59519999999998,44.1185,0.00507,0.00507,0.00507,0.00507,0.00507,0.00507,0.00507,0.00507,0.00507,0.00507,0.00507
s_297,141.8284,44.7195,0.00507,0.00507,0.00507,0.00507,0.00507,0.00507,0.00507,0.00507,0.00507,0.00507,0.00507
s_298,140.11149999999998,41.4339,0.00506,0.00506,0.00506,0.00506,0.00506,0.00506,0.00506,0.00506,0.00506,0.00506,0.00506
s_299,143.0111,44.1146,0.00505,0.00505,0.00505,0.00505,0.00505,0.00505,0.00505,0.00505,0.00505,0.00505,0.00505
s_3,142.2973,42.7275,0.68681,0.68681,0.68681,0.68681,0.68681,0.68681,0.68681,0.68681,0.68681,0.68681,0.68681
s_30,141.5836,43.4087,0.16766,0.16766,0.16766,0.16766,0.16766,0.16766,0.16766,0.16766,0.16766,0.16766,0.16766
s_300,141.4031,39.0187,0.00502,0.00502,0.00502,0.00502,0.00502,0.00502,0.00502,0.00502,0.00502,0.00502,0.00502
s_301,140.9529,40.1391,0.00501,0.00501,0.00501,0.00501,0.00501,0.00501,0.00501,0.00501,0.00501,0.00501,0.00501
s_302,143.60720000000003,43.7849,0.00501,0.00501,0.00501,0.00501,0.00501,0.00501,0.00501,0.00501,0.00501,0.00501,0.00501
s_303,142.64189999999996,44.3111,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488
s_304,141.02710000000002,38.7324,0.00468,0.00468,0.00468,0.00468,0.00468,0.00468,0.00468,0.00468,0.00468,0.00468,0.00468
s_305,141.3512,38.8654,0.00459,0.00459,0.00459,0.00459,0.00459,0.00459,0.00459,0.00459,0.00459,0.00459,0.00459
s_306,140.63059999999996,40.4738,0.00453,0.00453,0.00453,0.00453,0.00453,0.00453,0.00453,0.00453,0.00453,0.00453,0.00453
s_307,144.07119999999998,44.1204,0.00447,0.00447,0.00447,0.00447,0.00447,0.00447,0.00447,0.00447,0.00447,0.00447,0.00447
s_308,140.45960000000002,40.2755,0.00445,0.00445,0.00445,0.00445,0.00445,0.00445,0.00445,0.00445,0.00445,0.00445,0.00445
s_309,142.34270000000004,44.4806,0.00445,0.00445,0.00445,0.00445,0.00445,0.00445,0.00445,0.00445,0.00445,0.00445,0.00445
s_31,141.8553,43.3332,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205
s_310,145.6003,43.3327,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441
s_311,140.86990000000003,38.1049,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043
s_312,144.1087,43.8244,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429
s_313,141.54920000000004,39.9398,0.00425,0.00425,0.00425,0.00425,0.00425,0.00425,0.00425,0.00425,0.00425,0.00425,0.00425
s_314,141.59770000000003,39.6442,0.00421,0.00421,0.00421,0.00421,0.00421,0.00421,0.00421,0.00421,0.00421,0.00421,0.00421
s_315,145.02459999999996,43.785,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042
s_316,141.00009999999997,39.4559,0.00414,0.00414,0.00414,0.00414,0.00414,0.00414,0.00414,0.00414,0.00414,0.00414,0.00414
s_317,141.78340000000003,45.1019,0.00413,0.00413,0.00413,0.00413,0.00413,0.00413,0.00413,0.00413,0.00413,0.00413,0.00413
s_318,141.00130000000001,38.969,0.00412,0.00412,0.00412,0.00412,0.00412,0.00412,0.00412,0.00412,0.00412,0.00412,0.00412
s_319,143.30880000000002,43.6746,0.00411,0.00411,0.00411,0.00411,0.00411,0.00411,0.00411,0.00411,0.00411,0.00411,0.00411
s_32,141.0319,42.3483,0.16039,0.16039,0.16039,0.16039,0.16039,0.16039,0.16039,0.16039,0.16039,0.16039,0.16039
s_320,142.48680000000002,44.857,0.00407,0.00407,0.00407,0.00407,0.00407,0.00407,0.00407,0.00407,0.00407,0.00407,0.00407
s_321,140.29650000000004,40.5758,0.00405,0.00405,0.00405,0.00405,0.00405,0.00405,0.00405,0.00405,0.00405,0.00405,0.00405
s_322,141.31060000000002,38.7348,0.00402,0.00402,0.00402,0.00402,0.00402,0.00402,0.00402,0.00402,0.00402,0.00402,0.00402
s_323,141.76639999999998,44.5323,0.00402,0.00402,0.00402,0.00402,0.00402,0.00402,0.00402,0.00402,0.00402,0.00402,0.00402
s_324,140.8395,40.4563,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398,0.00398
s_325,140.0233,40.7451,0.00393,0.00393,0.00393,0.00393,0.00393,0.00393,0.00393,0.00393,0.00393,0.00393,0.00393
s_326,141.4266,38.5676,0.00383,0.00383,0.00383,0.00383,0.00383,0.00383,0.00383,0.00383,0.00383,0.00383,0.00383
s_327,140.9654,38.5801,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375
s_328,141.82330000000002,39.2741,0.00374,0.00374,0.00374,0.00374,0.00374,0.00374,0.00374,0.00374,0.00374,0.00374,0.00374
s_329,140.2341,40.3188,0.00369,0.00369,0.00369,0.00369,0.00369,0.00369,0.00369,0.00369,0.00369,0.00369,0.00369
s_33,141.35130000000004,43.139,0.15658,0.15658,0.15658,0.15658,0.15658,0.15658,0.15658,0.15658,0.15658,0.15658,0.15658
s_330,143.35379999999998,44.3557,0.00367,0.00367,0.00367,0.00367,0.00367,0.00367,0.00367,0.00367,0.00367,0.00367,0.00367
s_331,142.5691,44.545,0.00365,0.00365,0.00365,0.00365,0.00365,0.00365,0.00365,0.00365,0.00365,0.00365,0.00365
s_332,145.24779999999998,44.106,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364
s_333,140.55650000000003,40.4841,0.00362,0.00362,0.00362,0.00362,0.00362,0.00362,0.00362,0.00362,0.00362,0.00362,0.00362
s_334,140.7129,39.174,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361
s_335,141.152,39.1454,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036
s_336,141.65840000000003,39.803,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036
s_337,140.2631,40.2782,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351
s_338,140.4072,39.9819,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
s_339,142.0528,44.6617,0.00346,0.00346,0.00346,0.00346,0.00346,0.00346,0.00346,0.00346,0.00346,0.00346,0.00346
s_340,140.78179999999998,37.9763,0.00337,0.00337,0.00337,0.00337,0.00337,0.00337,0.00337,0.00337,0.00337,0.00337,0.00337
s_341,140.7588,37.5031,0.00332,0.00332,0.00332,0.00332,0.00332,0.00332,0.00332,0.00332,0.00332,0.00332,0.00332
s_342,140.0288,40.2032,0.00326,0.00326,0.00326,0.00326,0.00326,0.00326,0.00326,0.00326,0.00326,0.00326,0.00326
s_343,145.05650000000003,43.7938,0.00325,0.00325,0.00325,0.00325,0.00325,0.00325,0.00325,0.00325,0.00325,0.00325,0.00325
s_344,142.30359999999996,44.5973,0.00325,0.00325,0.00325,0.00325,0.00325,0.00325,0.00325,0.00325,0.00325,0.00325,0.00325
s_345,139.9284,40.6363,0.00324,0.00324,0.00324,0.00324,0.00324,0.00324,0.00324,0.00324,0.00324,0.00324,0.00324
s_346,142.5736,44.5509,0.00322,0.00322,0.00322,0.00322,0.00322,0.00322,0.00322,0.00322,0.00322,0.00322,0.00322
s_347,142.6039,44.7433,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032
s_348,140.5659,40.2677,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032
s_349,140.65070000000003,38.7992,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316
s_35,140.9697,41.9051,0.15019,0.15019,0.15019,0.15019,0.15019,0.15019,0.15019,0.15019,0.15019,0.15019,0.15019
s_350,140.6116,39.5575,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031
s_351,142.3519,45.1266,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031
s_352,142.0795,45.0167,0.00309,0.00309,0.00309,0.00309,0.00309,0.00309,0.00309,0.00309,0.00309,0.00309,0.00309
s_353,142.07169999999996,44.8116,0.00304,0.00304,0.00304,0.00304,0.00304,0.00304,0.00304,0.00304,0.00304,0.00304,0.00304
s_354,140.83010000000002,39.5169,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302
s_355,140.64049999999997,38.1802,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278
s_356,141.0118,39.1979,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277
s_357,140.14009999999996,36.3701,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277
s_358,145.1886,44.0202,0.00274,0.00274,0.00274,0.00274,0.00274,0.00274,0.00274,0.00274,0.00274,0.00274,0.00274
s_359,140.95510000000002,38.34,0.00274,0.00274,0.00274,0.00274,0.00274,0.00274,0.00274,0.00274,0.00274,0.00274,0.00274
s_36,140.78179999999998,43.1974,0.12982,0.12982,0.12982,0.12982,0.12982,0.12982,0.12982,0.12982,0.12982,0.12982,0.12982
s_360,144.9973,44.0699,0.00273,0.00273,0.00273,0.00273,0.00273,0.00273,0.00273,0.00273,0.00273,0.00273,0.00273
s_361,140.7428,40.3279,0.00273,0.00273,0.00273,0.00273,0.00273,0.00273,0.00273,0.00273,0.00273,0.00273,0.00273
s_362,143.53359999999998,44.0921,0.00269,0.00269,0.00269,0.00269,0.00269,0.00269,0.00269,0.00269,0.00269,0.00269,0.00269
s_363,142.48109999999997,44.8417,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026
s_364,140.55629999999996,37.09,0.00258,0.00258,0.00258,0.00258,0.00258,0.00258,0.00258,0.00258,0.00258,0.00258,0.00258
s_365,142.7656,44.3207,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251
s_366,140.23720000000003,36.3851,0.00247,0.00247,0.00247,0.00247,0.00247,0.00247,0.00247,0.00247,0.00247,0.00247,0.00247
s_367,141.12630000000001,38.9346,0.00247,0.00247,0.00247,0.00247,0.00247,0.00247,0.00247,0.00247,0.00247,0.00247,0.00247
s_368,143.94550000000004,44.0813,0.00246,0.00246,0.00246,0.00246,0.00246,0.00246,0.00246,0.00246,0.00246,0.00246,0.00246
s_369,142.27250000000004,44.4732,0.00244,0.00244,0.00244,0.00244,0.00244,0.00244,0.00244,0.00244,0.00244,0.00244,0.00244
s_37,142.00850000000003,42.993,0.12805,0.12805,0.12805,0.12805,0.12805,0.12805,0.12805,0.12805,0.12805,0.12805,0.12805
s_370,142.2636,44.7284,0.00243,0.00243,0.00243,0.00243,0.00243,0.00243,0.00243,0.00243,0.00243,0.00243,0.00243
s_371,140.72270000000003,37.4703,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238
s_372,140.9871,37.4911,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238
s_373,140.9196,37.7949,0.00235,0.00235,0.00235,0.00235,0.00235,0.00235,0.00235,0.00235,0.00235,0.00235,0.00235
s_374,142.25419999999997,44.7745,0.00233,0.00233,0.00233,0.00233,0.00233,0.00233,0.00233,0.00233,0.00233,0.00233,0.00233
s_375,143.7747,44.0185,0.00233,0.00233,0.00233,0.00233,0.00233,0.00233,0.00233,0.00233,0.00233,0.00233,0.00233
s_376,141.3254,38.786,0.00231,0.00231,0.00231,0.00231,0.00231,0.00231,0.00231,0.00231,0.00231,0.00231,0.00231
s_377,140.8924,37.9411,0.00229,0.00229,0.00229,0.00229,0.00229,0.00229,0.00229,0.00229,0.00229,0.00229,0.00229
s_378,141.7083,39.0815,0.00228,0.00228,0.00228,0.00228,0.00228,0.00228,0.00228,0.00228,0.00228,0.00228,0.00228
s_379,141.85310000000004,45.2525,0.00227,0.00227,0.00227,0.00227,0.00227,0.00227,0.00227,0.00227,0.00227,0.00227,0.00227
s_38,140.8064,42.0436,0.12458,0.12458,0.12458,0.12458,0.12458,0.12458,0.12458,0.12458,0.12458,0.12458,0.12458
s_380,143.2407,44.3843,0.00227,0.00227,0.00227,0.00227,0.00227,0.00227,0.00227,0.00227,0.00227,0.00227,0.00227
s_381,140.33010000000002,35.9521,0.00223,0.00223,0.00223,0.00223,0.00223,0.00223,0.00223,0.00223,0.00223,0.00223,0.00223
s_382,141.34209999999996,38.5158,0.00221,0.00221,0.00221,0.00221,0.00221,0.00221,0.00221,0.00221,0.00221,0.00221,0.00221
s_383,142.9644,44.582,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022
s_384,140.17420000000004,36.545,0.00218,0.00218,0.00218,0.00218,0.00218,0.00218,0.00218,0.00218,0.00218,0.00218,0.00218
s_385,140.7792,39.318,0.00212,0.00212,0.00212,0.00212,0.00212,0.00212,0.00212,0.00212,0.00212,0.00212,0.00212
s_386,140.3976,36.6405,0.00209,0.00209,0.00209,0.00209,0.00209,0.00209,0.00209,0.00209,0.00209,0.00209,0.00209
s_387,142.22469999999998,44.9387,0.00209,0.00209,0.00209,0.00209,0.00209,0.00209,0.00209,0.00209,0.00209,0.00209,0.00209
s_388,140.98490000000004,37.6385,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208,0.00208
s_389,140.9293,38.2663,0.00206,0.00206,0.00206,0.00206,0.00206,0.00206,0.00206,0.00206,0.00206,0.00206,0.00206
s_39,141.0025,41.7162,0.12243,0.12243,0.12243,0.12243,0.12243,0.12243,0.12243,0.12243,0.12243,0.12243,0.12243
s_390,140.57029999999997,37.2169,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204
s_391,141.52279999999996,38.7194,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204
s_392,142.9447,44.3287,0.00199,0.00199,0.00199,0.00199,0.00199,0.00199,0.00199,0.00199,0.00199,0.00199,0.00199
s_393,142.8444,44.5276,0.00199,0.00199,0.00199,0.00199,0.00199,0.00199,0.00199,0.00199,0.00199,0.00199,0.00199
s_394,140.25829999999996,38.2693,0.00197,0.00197,0.00197,0.00197,0.00197,0.00197,0.00197,0.00197,0.00197,0.00197,0.00197
s_395,141.0016,37.2342,0.00196,0.00196,0.00196,0.00196,0.00196,0.00196,0.00196,0.00196,0.00196,0.00196,0.00196
s_396,140.65449999999998,36.8809,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191
s_397,140.471,39.1913,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185
s_398,143.07669999999996,44.192,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185,0.00185
s_399,141.6377,38.9207,0.00181,0.00181,0.00181,0.00181,0.00181,0.00181,0.00181,0.00181,0.00181,0.00181,0.00181
s_4,141.82209999999998,42.7655,0.68298,0.68298,0.68298,0.68298,0.68298,0.68298,0.68298,0.68298,0.68298,0.68298,0.68298
s_40,142.5643,42.2528,0.12005,0.12005,0.12005,0.12005,0.12005,0.12005,0.12005,0.12005,0.12005,0.12005,0.12005
s_400,140.64530000000002,36.5915,0.00181,0.00181,0.00181,0.00181,0.00181,0.00181,0.00181,0.00181,0.00181,0.00181,0.00181
s_401,140.58029999999997,39.8128,0.00176,0.00176,0.00176,0.00176,0.00176,0.00176,0.00176,0.00176,0.00176,0.00176,0.00176
s_402,140.575,36.7955,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175
s_403,143.0774,44.1915,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174
s_404,140.86400000000003,39.0094,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173
s_405,143.17470000000003,43.8785,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173
s_406,139.8127,38.914,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171
s_407,140.3569,36.7761,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171
s_408,142.2908,44.9698,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171,0.00171
s_409,140.07510000000002,36.548,0.00169,0.00169,0.00169,0.00169,0.00169,0.00169,0.00169,0.00169,0.00169,0.00169,0.00169
s_41,142.00850000000003,42.9933,0.11846,0.11846,0.11846,0.11846,0.11846,0.11846,0.11846,0.11846,0.11846,0.11846,0.11846
s_410,142.57439999999997,44.9375,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165
s_411,140.3481,39.545,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016
s_412,140.2221,39.9155,0.00157,0.00157,0.00157,0.00157,0.00157,0.00157,0.00157,0.00157,0.00157,0.00157,0.00157
s_413,140.3689,37.2842,0.00157,0.00157,0.00157,0.00157,0.00157,0.00157,0.00157,0.00157,0.00157,0.00157,0.00157
s_414,141.07100000000003,38.5907,0.00155,0.00155,0.00155,0.00155,0.00155,0.00155,0.00155,0.00155,0.00155,0.00155,0.00155
s_415,140.538,37.4894,0.00154,0.00154,0.00154,0.00154,0.00154,0.00154,0.00154,0.00154,0.00154,0.00154,0.00154
s_416,140.1325,37.3957,0.00154,0.00154,0.00154,0.00154,0.00154,0.00154,0.00154,0.00154,0.00154,0.00154,0.00154
s_417,140.10019999999997,39.7225,0.00148,0.00148,0.00148,0.00148,0.00148,0.00148,0.00148,0.00148,0.00148,0.00148,0.00148
s_418,140.97019999999998,37.0264,0.00144,0.00144,0.00144,0.00144,0.00144,0.00144,0.00144,0.00144,0.00144,0.00144,0.00144
s_419,140.17809999999997,36.7342,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142
s_42,141.1411,41.8345,0.11392,0.11392,0.11392,0.11392,0.11392,0.11392,0.11392,0.11392,0.11392,0.11392,0.11392
s_420,140.31809999999996,36.8369,0.00139,0.00139,0.00139,0.00139,0.00139,0.00139,0.00139,0.00139,0.00139,0.00139,0.00139
s_421,140.6198,36.3631,0.00138,0.00138,0.00138,0.00138,0.00138,0.00138,0.00138,0.00138,0.00138,0.00138,0.00138
s_422,140.2674,38.1502,0.00138,0.00138,0.00138,0.00138,0.00138,0.00138,0.00138,0.00138,0.00138,0.00138,0.00138
s_423,144.99350000000004,44.064,0.00135,0.00135,0.00135,0.00135,0.00135,0.00135,0.00135,0.00135,0.00135,0.00135,0.00135
s_424,139.9183,34.5956,0.00135,0.00135,0.00135,0.00135,0.00135,0.00135,0.00135,0.00135,0.00135,0.00135,0.00135
s_425,140.31399999999996,36.0864,0.00134,0.00134,0.00134,0.00134,0.00134,0.00134,0.00134,0.00134,0.00134,0.00134,0.00134
s_426,140.71699999999998,39.1462,0.00132,0.00132,0.00132,0.00132,0.00132,0.00132,0.00132,0.00132,0.00132,0.00132,0.00132
s_427,140.57209999999998,39.6634,0.00132,0.00132,0.00132,0.00132,0.00132,0.00132,0.00132,0.00132,0.00132,0.00132,0.00132
s_428,140.178,38.7498,0.00129,0.00129,0.00129,0.00129,0.00129,0.00129,0.00129,0.00129,0.00129,0.00129,0.00129
s_429,140.4031,39.995,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127
s_43,141.3046,43.1721,0.11238,0.11238,0.11238,0.11238,0.11238,0.11238,0.11238,0.11238,0.11238,0.11238,0.11238
s_430,140.96320000000003,37.4061,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127,0.00127
s_431,140.0996,37.9043,0.00126,0.00126,0.00126,0.00126,0.00126,0.00126,0.00126,0.00126,0.00126,0.00126,0.00126
s_432,140.84410000000003,38.1133,0.00123,0.00123,0.00123,0.00123,0.00123,0.00123,0.00123,0.00123,0.00123,0.00123,0.00123
s_433,140.00549999999998,38.6357,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
s_434,140.5974,37.6636,0.00119,0.00119,0.00119,0.00119,0.00119,0.00119,0.00119,0.00119,0.00119,0.00119,0.00119
s_435,140.30129999999997,36.5566,0.00116,0.00116,0.00116,0.00116,0.00116,0.00116,0.00116,0.00116,0.00116,0.00116,0.00116
s_436,140.50459999999998,35.7215,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111,0.00111
s_437,142.11850000000004,45.3346,0.00107,0.00107,0.00107,0.00107,0.00107,0.00107,0.00107,0.00107,0.00107,0.00107,0.00107
s_438,141.885,45.4883,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106
s_439,140.60270000000003,38.0091,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
s_44,140.97659999999996,42.768,0.10979,0.10979,0.10979,0.10979,0.10979,0.10979,0.10979,0.10979,0.10979,0.10979,0.10979
s_440,140.0333,38.9701,0.00096,0.00096,0.00096,0.00096,0.00096,0.00096,0.00096,0.00096,0.00096,0.00096,0.00096
s_441,139.9916,38.386,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091
s_442,140.0278,37.896,0.00089,0.00089,0.00089,0.00089,0.00089,0.00089,0.00089,0.00089,0.00089,0.00089,0.00089
s_443,140.4264,37.353,0.00088,0.00088,0.00088,0.00088,0.00088,0.00088,0.00088,0.00088,0.00088,0.00088,0.00088
s_444,140.4952,38.9801,0.00086,0.00086,0.00086,0.00086,0.00086,0.00086,0.00086,0.00086,0.00086,0.00086,0.00086
s_445,140.09299999999996,37.1616,0.00086,0.00086,0.00086,0.00086,0.00086,0.00086,0.00086,0.00086,0.00086,0.00086,0.00086
