ID,NAME,LATITUDE,LONGITUDE,TAXONOMY,GEM_TAXONOMY,AFFECTED_UNITS,DAMAGED_UNITS,D0,D1,D2,D3,D4,D5,D6,D7,D8,TOTAL,DS2_MODARATE_DAMAGED,DS3_EXTENSIVE,DS4_COMPLETE,COLLAPSED_UNITS,UNIT_TYPES,CAUSE_OF_DAMAGE,REFERENCE,COMMENTS
,"LISCIANO NICCONE		 ",43.246,12.143,M2,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"LISCIANO NICCONE		 ",43.246,12.143,M3,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"LISCIANO NICCONE		 ",43.246,12.143,M4,,,,1,13,5,0,0,,,,,19,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"LISCIANO NICCONE		 ",43.246,12.143,M5,,,,0,1,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"LISCIANO NICCONE		 ",43.246,12.143,RC,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"LISCIANO NICCONE		 ",43.246,12.143,MX,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MAGIONE		 ",43.141,12.206,M2,,,,1,4,1,0,0,,,,,6,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MAGIONE		 ",43.141,12.206,M3,,,,2,0,0,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MAGIONE		 ",43.141,12.206,M4,,,,48,22,2,0,0,,,,,72,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MAGIONE		 ",43.141,12.206,M5,,,,3,8,2,0,0,,,,,13,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MAGIONE		 ",43.141,12.206,RC,,,,3,4,0,0,0,,,,,7,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MAGIONE		 ",43.141,12.206,MX,,,,9,2,0,0,0,,,,,11,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MARSCIANO		 ",42.91,2.338,M2,,,,6,4,1,1,0,,,,,12,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MARSCIANO		 ",42.91,2.338,M3,,,,6,30,6,1,0,,,,,43,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MARSCIANO		 ",42.91,2.338,M4,,,,60,87,25,1,0,,,,,173,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MARSCIANO		 ",42.91,2.338,M5,,,,18,33,5,0,0,,,,,56,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MARSCIANO		 ",42.91,2.338,RC,,,,3,3,1,0,0,,,,,7,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MARSCIANO		 ",42.91,2.338,MX,,,,23,24,6,1,0,,,,,54,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MASSA MARTANA		 ",42.775,12.525,M2,,,,0,1,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MASSA MARTANA		 ",42.775,12.525,M3,,,,0,1,1,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MASSA MARTANA		 ",42.775,12.525,M4,,,,16,21,6,1,0,,,,,44,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MASSA MARTANA		 ",42.775,12.525,M5,,,,4,1,1,0,0,,,,,6,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MASSA MARTANA		 ",42.775,12.525,RC,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MASSA MARTANA		 ",42.775,12.525,MX,,,,6,4,1,0,0,,,,,11,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTE CASTELLO DI VI		 ",42.84,2.352,M2,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTE CASTELLO DI VI		 ",42.84,2.352,M3,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTE CASTELLO DI VI		 ",42.84,2.352,M4,,,,15,12,3,0,0,,,,,30,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTE CASTELLO DI VI		 ",42.84,2.352,M5,,,,4,2,0,0,0,,,,,6,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTE CASTELLO DI VI		 ",42.84,2.352,RC,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTE CASTELLO DI VI		 ",42.84,2.352,MX,,,,2,4,0,0,0,,,,,6,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTE SANTA MARIA TI		 ",43.437,12.162,M2,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTE SANTA MARIA TI		 ",43.437,12.162,M3,,,,0,1,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTE SANTA MARIA TI		 ",43.437,12.162,M4,,,,23,26,9,0,0,,,,,58,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTE SANTA MARIA TI		 ",43.437,12.162,M5,,,,1,3,0,0,0,,,,,4,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTE SANTA MARIA TI		 ",43.437,12.162,RC,,,,1,1,0,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTE SANTA MARIA TI		 ",43.437,12.162,MX,,,,0,1,2,0,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTECASTRILLI		 ",42.65,2.487,M2,,,,0,8,5,0,0,,,,,13,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTECASTRILLI		 ",42.65,2.487,M3,,,,0,2,0,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTECASTRILLI		 ",42.65,2.487,M4,,,,1,127,24,1,0,,,,,153,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTECASTRILLI		 ",42.65,2.487,M5,,,,0,28,3,0,0,,,,,31,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTECASTRILLI		 ",42.65,2.487,RC,,,,0,6,0,0,0,,,,,6,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTECASTRILLI		 ",42.65,2.487,MX,,,,0,12,4,0,0,,,,,16,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTECCHIO		 ",42.662,12.286,M2,,,,0,1,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTECCHIO		 ",42.662,12.286,M3,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTECCHIO		 ",42.662,12.286,M4,,,,9,6,0,0,0,,,,,15,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTECCHIO		 ",42.662,12.286,M5,,,,0,1,1,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTECCHIO		 ",42.662,12.286,RC,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTECCHIO		 ",42.662,12.286,MX,,,,0,1,2,0,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTEFALCO		 ",42.893,12.652,M2,,,,24,40,11,4,2,,,,,81,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTEFALCO		 ",42.893,12.652,M3,,,,38,39,29,13,2,,,,,121,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTEFALCO		 ",42.893,12.652,M4,,,,126,113,126,40,9,,,,,414,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTEFALCO		 ",42.893,12.652,M5,,,,35,41,11,2,1,,,,,90,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTEFALCO		 ",42.893,12.652,RC,,,,6,2,1,0,0,,,,,9,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTEFALCO		 ",42.893,12.652,MX,,,,33,56,56,16,0,,,,,161,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTEFRANCO		 ",42.597,12.766,M2,,,,0,0,0,1,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTEFRANCO		 ",42.597,12.766,M3,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTEFRANCO		 ",42.597,12.766,M4,,,,22,30,7,4,0,,,,,63,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTEFRANCO		 ",42.597,12.766,M5,,,,5,3,0,0,0,,,,,8,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTEFRANCO		 ",42.597,12.766,RC,,,,2,0,0,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTEFRANCO		 ",42.597,12.766,MX,,,,15,4,0,0,0,,,,,19,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTELEONE DI SPOLET		 ",42.652,12.953,M2,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTELEONE DI SPOLET		 ",42.652,12.953,M3,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTELEONE DI SPOLET		 ",42.652,12.953,M4,,,,21,12,4,1,1,,,,,39,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTELEONE DI SPOLET		 ",42.652,12.953,M5,,,,1,1,0,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTELEONE DI SPOLET		 ",42.652,12.953,RC,,,,1,1,0,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"MONTELEONE DI SPOLET		 ",42.652,12.953,MX,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NARNI		 ",42.517,12.521,M2,,,,3,2,0,0,0,,,,,5,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NARNI		 ",42.517,12.521,M3,,,,2,2,1,0,0,,,,,5,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NARNI		 ",42.517,12.521,M4,,,,63,89,35,9,1,,,,,197,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NARNI		 ",42.517,12.521,M5,,,,22,26,16,0,0,,,,,64,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NARNI		 ",42.517,12.521,RC,,,,2,4,8,0,0,,,,,14,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NARNI		 ",42.517,12.521,MX,,,,25,48,13,2,0,,,,,88,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NOCERA UMBRA		 ",43.113,12.788,M2,,,,28,15,7,8,0,,,,,58,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NOCERA UMBRA		 ",43.113,12.788,M3,,,,14,8,15,7,1,,,,,45,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NOCERA UMBRA		 ",43.113,12.788,M4,,,,159,212,310,191,56,,,,,928,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NOCERA UMBRA		 ",43.113,12.788,M5,,,,41,70,33,32,3,,,,,179,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NOCERA UMBRA		 ",43.113,12.788,RC,,,,12,13,3,1,0,,,,,29,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NOCERA UMBRA		 ",43.113,12.788,MX,,,,30,31,32,18,11,,,,,122,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NORCIA		 ",42.792,13.094,M2,,,,5,2,0,0,0,,,,,7,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NORCIA		 ",42.792,13.094,M3,,,,8,2,1,0,0,,,,,11,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NORCIA		 ",42.792,13.094,M4,,,,73,58,55,36,19,,,,,241,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NORCIA		 ",42.792,13.094,M5,,,,17,3,1,0,0,,,,,21,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NORCIA		 ",42.792,13.094,RC,,,,5,6,0,0,0,,,,,11,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"NORCIA		 ",42.792,13.094,MX,,,,18,19,8,0,0,,,,,45,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ORVIETO		 ",42.718,12.113,M2,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ORVIETO		 ",42.718,12.113,M3,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ORVIETO		 ",42.718,12.113,M4,,,,4,6,5,0,0,,,,,15,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ORVIETO		 ",42.718,12.113,M5,,,,28,28,5,0,0,,,,,61,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ORVIETO		 ",42.718,12.113,RC,,,,1,1,1,0,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"ORVIETO		 ",42.718,12.113,MX,,,,6,1,1,0,0,,,,,8,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PANICALE		 ",43.028,12.099,M2,,,,1,4,0,0,0,,,,,5,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PANICALE		 ",43.028,12.099,M3,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PANICALE		 ",43.028,12.099,M4,,,,19,5,2,0,0,,,,,26,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PANICALE		 ",43.028,12.099,M5,,,,2,1,0,0,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PANICALE		 ",43.028,12.099,RC,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PANICALE		 ",43.028,12.099,MX,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PASSIGNANO SUL TRASI		 ",43.187,12.136,M2,,,,0,1,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PASSIGNANO SUL TRASI		 ",43.187,12.136,M3,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PASSIGNANO SUL TRASI		 ",43.187,12.136,M4,,,,2,3,0,1,0,,,,,6,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PASSIGNANO SUL TRASI		 ",43.187,12.136,M5,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PASSIGNANO SUL TRASI		 ",43.187,12.136,RC,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PASSIGNANO SUL TRASI		 ",43.187,12.136,MX,,,,1,7,0,0,0,,,,,8,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PERUGIA		 ",43.106,12.386,M2,,,,2,3,1,0,0,,,,,6,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PERUGIA		 ",43.106,12.386,M3,,,,13,4,0,0,0,,,,,17,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PERUGIA		 ",43.106,12.386,M4,,,,50,47,5,2,0,,,,,104,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PERUGIA		 ",43.106,12.386,M5,,,,12,11,2,0,0,,,,,25,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PERUGIA		 ",43.106,12.386,RC,,,,17,39,0,0,0,,,,,56,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PERUGIA		 ",43.106,12.386,MX,,,,17,18,9,1,0,,,,,45,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PIEGARO		 ",42.97,2.086,M2,,,,0,0,1,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PIEGARO		 ",42.97,2.086,M3,,,,0,1,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PIEGARO		 ",42.97,2.086,M4,,,,25,32,13,0,0,,,,,70,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PIEGARO		 ",42.97,2.086,M5,,,,2,0,1,1,0,,,,,4,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PIEGARO		 ",42.97,2.086,RC,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PIEGARO		 ",42.97,2.086,MX,,,,1,0,1,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PIETRALUNGA		 ",43.442,12.436,M2,,,,0,4,1,0,0,,,,,5,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PIETRALUNGA		 ",43.442,12.436,M3,,,,0,0,1,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PIETRALUNGA		 ",43.442,12.436,M4,,,,43,56,23,0,0,,,,,122,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PIETRALUNGA		 ",43.442,12.436,M5,,,,11,12,0,0,0,,,,,23,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PIETRALUNGA		 ",43.442,12.436,RC,,,,2,3,0,0,0,,,,,5,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PIETRALUNGA		 ",43.442,12.436,MX,,,,17,16,3,0,0,,,,,36,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"POGGIODOMO		 ",42.711,12.934,M2,,,,2,0,0,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"POGGIODOMO		 ",42.711,12.934,M3,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"POGGIODOMO		 ",42.711,12.934,M4,,,,24,73,10,4,2,,,,,113,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"POGGIODOMO		 ",42.711,12.934,M5,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"POGGIODOMO		 ",42.711,12.934,RC,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"POGGIODOMO		 ",42.711,12.934,MX,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"POLINO		 ",42.584,12.844,M2,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"POLINO		 ",42.584,12.844,M3,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"POLINO		 ",42.584,12.844,M4,,,,4,7,1,1,1,,,,,14,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"POLINO		 ",42.584,12.844,M5,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"POLINO		 ",42.584,12.844,RC,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"POLINO		 ",42.584,12.844,MX,,,,0,1,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PRECI		 ",42.878,13.039,M2,,,,3,4,1,0,0,,,,,8,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PRECI		 ",42.878,13.039,M3,,,,2,0,2,0,0,,,,,4,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PRECI		 ",42.878,13.039,M4,,,,110,100,78,27,28,,,,,343,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PRECI		 ",42.878,13.039,M5,,,,3,1,3,0,0,,,,,7,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PRECI		 ",42.878,13.039,RC,,,,1,0,1,1,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"PRECI		 ",42.878,13.039,MX,,,,8,6,0,0,0,,,,,14,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SAN GEMINI		 ",42.613,12.547,M2,,,,3,0,1,0,0,,,,,4,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SAN GEMINI		 ",42.613,12.547,M3,,,,2,0,1,0,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SAN GEMINI		 ",42.613,12.547,M4,,,,31,15,6,3,0,,,,,55,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SAN GEMINI		 ",42.613,12.547,M5,,,,18,3,0,0,0,,,,,21,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SAN GEMINI		 ",42.613,12.547,RC,,,,2,0,0,1,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SAN GEMINI		 ",42.613,12.547,MX,,,,11,7,3,1,0,,,,,22,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SAN GIUSTINO		 ",43.549,12.175,M2,,,,14,2,1,0,0,,,,,17,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SAN GIUSTINO		 ",43.549,12.175,M3,,,,4,6,1,0,0,,,,,11,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SAN GIUSTINO		 ",43.549,12.175,M4,,,,108,63,32,2,0,,,,,205,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SAN GIUSTINO		 ",43.549,12.175,M5,,,,33,15,3,0,0,,,,,51,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SAN GIUSTINO		 ",43.549,12.175,RC,,,,5,2,0,0,0,,,,,7,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SAN GIUSTINO		 ",43.549,12.175,MX,,,,18,9,4,0,0,,,,,31,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SANT'ANATOLIA DI NAR		 ",42.734,12.836,M2,,,,0,1,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SANT'ANATOLIA DI NAR		 ",42.734,12.836,M3,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SANT'ANATOLIA DI NAR		 ",42.734,12.836,M4,,,,5,26,24,21,4,,,,,80,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SANT'ANATOLIA DI NAR		 ",42.734,12.836,M5,,,,3,2,1,0,0,,,,,6,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SANT'ANATOLIA DI NAR		 ",42.734,12.836,RC,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SANT'ANATOLIA DI NAR		 ",42.734,12.836,MX,,,,0,2,1,0,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SCHEGGIA E PASCELUPO		 ",43.402,12.668,M2,,,,11,1,0,0,0,,,,,12,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SCHEGGIA E PASCELUPO		 ",43.402,12.668,M3,,,,6,4,0,0,0,,,,,10,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SCHEGGIA E PASCELUPO		 ",43.402,12.668,M4,,,,89,75,23,4,2,,,,,193,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SCHEGGIA E PASCELUPO		 ",43.402,12.668,M5,,,,9,1,0,0,0,,,,,10,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SCHEGGIA E PASCELUPO		 ",43.402,12.668,RC,,,,8,2,0,0,0,,,,,10,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SCHEGGIA E PASCELUPO		 ",43.402,12.668,MX,,,,11,6,0,0,0,,,,,17,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SCHEGGINO		 ",42.712,12.831,M2,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SCHEGGINO		 ",42.712,12.831,M3,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SCHEGGINO		 ",42.712,12.831,M4,,,,18,29,14,0,0,,,,,61,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SCHEGGINO		 ",42.712,12.831,M5,,,,5,0,0,0,0,,,,,5,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SCHEGGINO		 ",42.712,12.831,RC,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SCHEGGINO		 ",42.712,12.831,MX,,,,2,2,0,0,0,,,,,4,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SELLANO		 ",42.888,12.927,M2,,,,1,4,6,2,0,,,,,13,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SELLANO		 ",42.888,12.927,M3,,,,0,2,3,0,0,,,,,5,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SELLANO		 ",42.888,12.927,M4,,,,68,102,174,118,34,,,,,496,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SELLANO		 ",42.888,12.927,M5,,,,9,11,9,5,0,,,,,34,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SELLANO		 ",42.888,12.927,RC,,,,3,0,1,0,0,,,,,4,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SELLANO		 ",42.888,12.927,MX,,,,21,18,25,9,5,,,,,78,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SIGILLO		 ",43.331,12.741,M2,,,,2,2,1,0,0,,,,,5,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SIGILLO		 ",43.331,12.741,M3,,,,0,2,0,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SIGILLO		 ",43.331,12.741,M4,,,,3,3,9,0,1,,,,,16,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SIGILLO		 ",43.331,12.741,M5,,,,1,1,0,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SIGILLO		 ",43.331,12.741,RC,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SIGILLO		 ",43.331,12.741,MX,,,,2,3,1,0,0,,,,,6,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SPELLO		 ",42.992,12.668,M2,,,,12,5,0,0,0,,,,,17,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SPELLO		 ",42.992,12.668,M3,,,,7,5,1,0,0,,,,,13,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SPELLO		 ",42.992,12.668,M4,,,,79,73,39,4,1,,,,,196,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SPELLO		 ",42.992,12.668,M5,,,,46,9,1,0,0,,,,,56,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SPELLO		 ",42.992,12.668,RC,,,,7,3,0,0,0,,,,,10,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SPELLO		 ",42.992,12.668,MX,,,,49,26,8,1,0,,,,,84,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SPOLETO		 ",42.732,12.736,M2,,,,22,24,8,3,0,,,,,57,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SPOLETO		 ",42.732,12.736,M3,,,,56,47,20,12,0,,,,,135,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SPOLETO		 ",42.732,12.736,M4,,,,376,683,249,65,10,,,,,1383,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SPOLETO		 ",42.732,12.736,M5,,,,95,86,17,5,0,,,,,203,,,,,Buildings,Shaking,Colombi et al. (Umbria),
