custom_site_id,lon,lat,vs30
t_777,-70.41533,-33.41191,900
t_778,-70.2105,-33.39453,900
t_779,-70.27402,-33.38254,787
t_780,-70.33755,-33.37056,540
t_781,-70.4011,-33.35861,830
t_782,-70.19618,-33.34123,900
t_783,-70.25972,-33.32921,801
t_784,-70.32329,-33.31722,653
t_785,-70.38686,-33.30525,900
t_786,-70.18184,-33.28787,827
t_787,-70.24542,-33.27583,760
t_788,-70.30901,-33.26382,900
t_789,-70.37261,-33.25183,900
t_790,-70.43622,-33.23986,900
t_791,-70.1675,-33.23445,900
t_792,-70.2311,-33.2224,900
t_793,-70.29472,-33.21037,547
t_794,-70.35834,-33.19836,900
t_795,-70.42198,-33.18637,836
t_796,-70.15314,-33.18098,900
t_797,-70.21677,-33.16891,716
t_798,-70.28041,-33.15686,900
t_799,-70.34407,-33.14483,900
t_800,-70.40773,-33.13283,604
t_801,-70.13877,-33.12745,895
t_802,-70.20242,-33.11536,706
t_803,-70.26609,-33.10329,900
t_804,-70.32977,-33.09125,793
t_805,-70.39347,-33.07922,482
t_806,-70.12438,-33.07386,900
t_807,-70.18807,-33.06176,900
t_808,-70.25176,-33.04967,752
t_809,-70.31547,-33.03761,900
t_810,-71.01395,-33.91301,900
t_811,-70.74675,-33.90677,374
t_812,-71.07727,-33.90143,900
t_813,-70.47953,-33.90095,900
t_814,-70.81006,-33.89509,900
t_815,-71.14061,-33.88988,821
t_816,-70.54281,-33.88917,900
t_817,-70.87337,-33.88344,283
t_818,-71.20397,-33.87834,349
t_819,-70.6061,-33.87741,743
t_820,-70.9367,-33.8718,585
t_821,-71.26733,-33.86683,348
t_822,-70.66941,-33.86568,342
t_823,-71.00004,-33.86019,900
t_824,-71.33071,-33.85533,847
t_825,-70.73273,-33.85397,209
t_826,-71.0634,-33.84859,900
t_827,-70.46539,-33.84816,768
t_828,-70.79606,-33.84227,340
t_829,-71.12676,-33.83702,594
t_830,-70.52869,-33.83636,848
t_831,-70.8594,-33.8306,763
t_832,-71.19014,-33.82547,755
t_833,-70.59202,-33.82459,478
t_834,-70.92276,-33.81894,900
t_835,-71.25353,-33.81394,503
t_836,-70.65535,-33.81284,237
t_837,-70.98613,-33.80731,900
t_838,-71.31694,-33.80242,353
t_839,-70.71869,-33.8011,297
t_840,-71.04951,-33.7957,874
t_841,-70.45123,-33.79531,900
t_842,-70.78205,-33.78939,297
t_843,-71.1129,-33.78411,481
t_844,-70.51457,-33.7835,846
t_845,-70.84542,-33.7777,291
t_846,-71.17631,-33.77254,598
t_847,-70.57791,-33.77171,607
t_848,-70.9088,-33.76603,351
t_849,-71.23972,-33.76099,620
t_850,-70.64127,-33.75994,900
t_851,-70.9722,-33.75438,900
t_852,-71.30315,-33.74946,332
t_853,-70.70465,-33.74819,304
t_854,-71.03561,-33.74275,896
t_855,-70.76803,-33.73646,301
t_856,-71.09903,-33.73114,900
t_857,-70.50043,-33.73058,900
t_858,-70.83143,-33.72475,900
t_859,-71.16246,-33.71956,900
t_860,-70.5638,-33.71877,331
t_861,-70.89484,-33.71306,288
t_862,-71.2259,-33.70799,566
t_863,-70.62719,-33.70698,587
t_864,-70.95826,-33.70139,298
t_865,-71.28936,-33.69644,484
t_866,-70.69059,-33.69522,298
t_867,-71.02169,-33.68975,280
t_868,-70.754,-33.68347,319
t_869,-71.08514,-33.67812,370
t_870,-70.48628,-33.67761,900
t_871,-70.81742,-33.67174,823
t_872,-71.1486,-33.66652,370
t_873,-70.54968,-33.66578,322
t_874,-70.88086,-33.66004,305
t_875,-71.21207,-33.65493,483
t_876,-70.61309,-33.65398,250
t_877,-70.94431,-33.64835,650
t_878,-71.27555,-33.64337,250
t_879,-70.67651,-33.64219,317
t_880,-71.81966,-34.2089,482
t_881,-71.88291,-34.19769,368
t_882,-71.94617,-34.1865,391
t_883,-71.80615,-34.15633,374
t_884,-71.86942,-34.1451,410
t_885,-71.93271,-34.1339,612
t_886,-71.85592,-34.09246,419
t_887,-71.91924,-34.08124,390
t_888,-71.84241,-34.03977,497
t_889,-71.90575,-34.02852,847
t_890,-71.82889,-33.98702,412
t_891,-71.81536,-33.93421,377
t_892,-71.80181,-33.88135,284
t_893,-71.36357,-34.23551,454
t_894,-71.69321,-34.23139,312
t_895,-71.42676,-34.22414,299
t_896,-71.75643,-34.22013,379
t_897,-71.48996,-34.21279,462
t_898,-71.55317,-34.20146,285
t_899,-71.6164,-34.19014,425
t_900,-71.34986,-34.18301,273
t_901,-71.67964,-34.17885,417
t_902,-71.41307,-34.17162,363
t_903,-71.74289,-34.16758,264
t_904,-71.4763,-34.16025,369
t_905,-71.53954,-34.1489,338
t_906,-71.60279,-34.13757,338
t_907,-71.66606,-34.12626,336
t_908,-71.39938,-34.11904,241
t_909,-71.72934,-34.11498,339
t_910,-71.46263,-34.10766,461
t_911,-71.79262,-34.10371,234
t_912,-71.5259,-34.09629,452
t_913,-71.58918,-34.08494,337
t_914,-71.65247,-34.07362,324
t_915,-71.38567,-34.06641,607
t_916,-71.71577,-34.06231,272
t_917,-71.44895,-34.05501,559
t_918,-71.77909,-34.05103,381
t_919,-71.51224,-34.04362,405
t_920,-71.57555,-34.03226,269
t_921,-71.63886,-34.02092,402
t_922,-71.37194,-34.01372,235
t_923,-71.70219,-34.0096,347
t_924,-71.43525,-34.0023,421
t_925,-71.76554,-33.9983,368
t_926,-71.49857,-33.9909,375
t_927,-71.56191,-33.97952,237
t_928,-71.62525,-33.96816,396
t_929,-71.35821,-33.96098,673
t_930,-71.68861,-33.95682,503
t_931,-71.42154,-33.94954,197
t_932,-71.75197,-33.94551,444
t_933,-71.48489,-33.93813,408
t_934,-71.54825,-33.92673,466
t_935,-71.61162,-33.91535,456
t_936,-71.34446,-33.90819,508
t_937,-71.67501,-33.904,443
t_938,-71.40783,-33.89673,371
t_939,-71.7384,-33.89266,382
t_940,-71.4712,-33.88529,476
t_941,-71.53459,-33.87388,270
t_942,-71.59798,-33.86249,472
t_943,-71.66139,-33.85111,237
t_944,-71.39409,-33.84386,437
t_945,-71.72482,-33.83976,376
t_946,-71.45749,-33.83241,397
t_947,-71.78825,-33.82843,294
t_948,-71.52091,-33.82097,404
t_949,-71.58433,-33.80956,436
t_950,-71.64777,-33.79817,340
t_951,-71.38035,-33.79093,469
t_952,-71.71122,-33.7868,364
t_953,-71.44378,-33.77946,459
t_954,-71.77468,-33.77546,357
t_955,-71.50722,-33.76802,578
t_956,-71.57067,-33.75659,328
t_957,-71.63413,-33.74518,323
t_958,-71.36659,-33.73795,548
t_959,-71.69761,-33.73379,600
t_960,-71.43005,-33.72647,649
t_961,-71.7611,-33.72243,600
t_962,-71.49351,-33.715,577
t_963,-71.0201,-34.1878,742
t_964,-70.75352,-34.18158,291
t_965,-71.08328,-34.17629,900
t_966,-70.48691,-34.17578,546
t_967,-70.81668,-34.16997,292
t_968,-71.14648,-34.1648,569
t_969,-70.55005,-34.16407,785
t_970,-70.87985,-34.15838,900
t_971,-71.20968,-34.15333,728
t_972,-70.6132,-34.15238,900
t_973,-70.94303,-34.14682,900
t_974,-71.2729,-34.14188,533
t_975,-70.67636,-34.14072,288
t_976,-71.00623,-34.13527,900
t_977,-71.33613,-34.13045,784
t_978,-70.73953,-34.12907,269
t_979,-71.06944,-34.12374,554
t_980,-70.4728,-34.12328,888
t_981,-70.80272,-34.11744,235
t_982,-71.13266,-34.11223,550
t_983,-70.53597,-34.11156,873
t_984,-70.86592,-34.10584,450
t_985,-71.19589,-34.10075,900
t_986,-70.59914,-34.09985,900
t_987,-70.92913,-34.09425,900
t_988,-71.25914,-34.08928,890
t_989,-70.66233,-34.08817,309
t_990,-70.99235,-34.08269,900
t_991,-71.3224,-34.07784,322
t_992,-70.72553,-34.0765,272
t_993,-71.05558,-34.07114,900
t_994,-70.45869,-34.07073,781
t_995,-70.78874,-34.06486,900
t_996,-71.11883,-34.05962,900
t_997,-70.52188,-34.05899,900
t_998,-70.85197,-34.05323,834
t_999,-71.18209,-34.04811,900
t_1000,-70.58508,-34.04726,632
t_1001,-70.91521,-34.04163,900
t_1002,-71.24536,-34.03663,900
t_1003,-70.64829,-34.03556,379
t_1004,-70.97846,-34.03005,353
t_1005,-71.30865,-34.02517,709
t_1006,-70.71152,-34.02388,283
t_1007,-71.04172,-34.01849,814
t_1008,-70.77476,-34.01222,900
t_1009,-71.10499,-34.00694,900
t_1010,-70.50777,-34.00636,900
t_1011,-70.83801,-34.00058,900
t_1012,-71.16828,-33.99542,900
t_1013,-70.571,-33.99462,900
t_1014,-70.90127,-33.98895,900
t_1015,-71.23158,-33.98392,492
t_1016,-70.63424,-33.9829,450
t_1017,-70.96455,-33.97735,900
t_1018,-71.29489,-33.97244,475
t_1019,-70.6975,-33.9712,323
t_1020,-71.02784,-33.96577,900
t_1021,-70.76076,-33.95952,580
t_1022,-71.09114,-33.95422,900
t_1023,-70.49366,-33.95368,883
t_1024,-70.82404,-33.94786,900
t_1025,-71.15445,-33.94268,900
t_1026,-70.55691,-33.94192,900
t_1027,-70.88733,-33.93622,703
t_1028,-71.21778,-33.93116,789
t_1029,-70.62018,-33.93019,542
t_1030,-70.95063,-33.92461,900
t_1031,-71.28111,-33.91966,727
t_1032,-70.68346,-33.91847,787
t_1033,-72.08312,-34.46375,600
t_1034,-72.07643,-34.4376,600
t_1035,-72.06975,-34.41143,600
t_1036,-71.02622,-34.46105,253
t_1037,-70.76025,-34.45487,503
t_1038,-71.08926,-34.44961,243
t_1039,-70.49426,-34.44908,900
t_1040,-70.82327,-34.44332,900
t_1041,-71.15231,-34.43819,237
t_1042,-70.55725,-34.43744,557
t_1043,-70.8863,-34.4318,271
t_1044,-71.21537,-34.42678,900
t_1045,-70.62026,-34.42582,900
t_1046,-70.94934,-34.4203,562
t_1047,-71.27845,-34.4154,409
t_1048,-70.68327,-34.41422,665
t_1049,-71.01239,-34.40882,396
t_1050,-70.7463,-34.40264,899
t_1051,-71.07545,-34.39736,624
t_1052,-70.48019,-34.39688,900
t_1053,-70.80934,-34.39109,334
t_1054,-71.13853,-34.38592,578
t_1055,-70.54321,-34.38522,854
t_1056,-70.8724,-34.37955,277
t_1057,-71.20162,-34.3745,235
t_1058,-70.60624,-34.37358,900
t_1059,-70.93546,-34.36803,286
t_1060,-71.26472,-34.3631,406
t_1061,-70.66928,-34.36197,900
t_1062,-70.99854,-34.35653,328
t_1063,-71.32783,-34.35172,737
t_1064,-70.73234,-34.35037,900
t_1065,-71.06163,-34.34505,730
t_1066,-70.46611,-34.34462,644
t_1067,-70.79541,-34.33879,365
t_1068,-71.12474,-34.33359,256
t_1069,-70.52915,-34.33294,734
t_1070,-70.85849,-34.32724,293
t_1071,-71.18785,-34.32215,900
t_1072,-70.59221,-34.32129,900
t_1073,-70.92158,-34.3157,479
t_1074,-71.25098,-34.31074,900
t_1075,-70.65528,-34.30965,404
t_1076,-70.98468,-34.30418,270
t_1077,-71.31412,-34.29934,241
t_1078,-70.71836,-34.29804,586
t_1079,-71.0478,-34.29269,262
t_1080,-70.45201,-34.2923,717
t_1081,-70.78146,-34.28644,295
t_1082,-71.11093,-34.28121,723
t_1083,-70.51508,-34.28061,900
t_1084,-70.84456,-34.27487,300
t_1085,-71.17407,-34.26976,900
t_1086,-70.57817,-34.26894,753
t_1087,-70.90768,-34.26332,502
t_1088,-71.23723,-34.25832,608
t_1089,-70.64126,-34.25728,594
t_1090,-70.97081,-34.25178,278
t_1091,-71.30039,-34.24691,545
t_1092,-70.70437,-34.24565,900
t_1093,-71.03396,-34.24027,267
t_1094,-70.76749,-34.23404,301
t_1095,-71.09711,-34.22878,900
t_1096,-70.501,-34.22822,683
t_1097,-70.83063,-34.22245,301
t_1098,-71.16028,-34.2173,900
t_1099,-70.56411,-34.21653,455
t_1100,-70.89377,-34.21088,314
t_1101,-71.22346,-34.20585,348
t_1102,-70.62724,-34.20486,900
t_1103,-70.95693,-34.19933,886
t_1104,-71.28665,-34.19442,900
t_1105,-70.69037,-34.19321,343
t_1106,-71.71131,-34.55661,591
t_1107,-71.57845,-34.55295,444
t_1108,-71.74283,-34.55102,574
t_1109,-71.44559,-34.54939,771
t_1110,-71.60997,-34.54733,361
t_1111,-71.77436,-34.54544,539
t_1112,-71.64149,-34.54173,234
t_1113,-71.50862,-34.53811,783
t_1114,-71.67302,-34.53612,383
t_1115,-71.54014,-34.53249,776
t_1116,-71.70455,-34.53053,534
t_1117,-71.57166,-34.52686,393
t_1118,-71.73608,-34.52493,807
t_1119,-71.60319,-34.52125,328
t_1120,-71.76761,-34.51934,742
t_1121,-71.63472,-34.51563,605
t_1122,-71.50181,-34.51203,511
t_1123,-71.66625,-34.51003,504
t_1124,-71.3689,-34.50852,226
t_1125,-71.53334,-34.50639,300
t_1126,-71.69778,-34.50442,446
t_1127,-71.56487,-34.50077,486
t_1128,-71.72932,-34.49883,395
t_1129,-71.43195,-34.49721,222
t_1130,-71.5964,-34.49515,582
t_1131,-71.76086,-34.49324,556
t_1132,-71.62794,-34.48953,600
t_1133,-71.79241,-34.48765,656
t_1134,-71.49501,-34.48592,368
t_1135,-71.65948,-34.48392,488
t_1136,-71.52654,-34.48029,286
t_1137,-71.69102,-34.47831,231
t_1138,-71.55808,-34.47466,402
t_1139,-71.72256,-34.47271,574
t_1140,-71.58961,-34.46903,429
t_1141,-71.75411,-34.46711,558
t_1142,-71.62116,-34.46341,300
t_1143,-71.78566,-34.46152,539
t_1144,-71.6527,-34.45779,288
t_1145,-71.35522,-34.45631,215
t_1146,-71.68425,-34.45218,253
t_1147,-71.7158,-34.44658,372
t_1148,-71.4183,-34.44498,227
t_1149,-71.74736,-34.44098,669
t_1150,-71.77891,-34.43538,565
t_1151,-71.48138,-34.43368,262
t_1152,-71.54448,-34.42239,249
t_1153,-71.60758,-34.41113,424
t_1154,-71.34153,-34.40404,417
t_1155,-71.6707,-34.39988,311
t_1156,-71.40463,-34.3927,231
t_1157,-71.73384,-34.38866,358
t_1158,-71.46774,-34.38138,271
t_1159,-71.53087,-34.37007,320
t_1160,-71.594,-34.35879,277
t_1161,-71.65715,-34.34753,272
t_1162,-71.39096,-34.34036,602
t_1163,-71.7203,-34.33629,337
t_1164,-71.45409,-34.32902,262
t_1165,-71.78347,-34.32507,525
t_1166,-71.51724,-34.3177,277
t_1167,-71.5804,-34.3064,417
t_1168,-71.64358,-34.29512,363
t_1169,-71.37727,-34.28796,230
t_1170,-71.70676,-34.28387,249
t_1171,-71.44043,-34.27661,409
t_1172,-71.76996,-34.27263,368
t_1173,-71.50361,-34.26527,288
t_1174,-71.5668,-34.25396,301
t_1175,-71.62999,-34.24266,330
t_1176,-72.04675,-34.57926,600
t_1177,-71.91393,-34.57534,457
t_1178,-71.94546,-34.56979,512
t_1179,-71.81263,-34.56595,583
t_1180,-71.97699,-34.56425,461
t_1181,-71.84415,-34.56038,433
t_1182,-72.00853,-34.55871,521
t_1183,-71.87568,-34.55481,568
t_1184,-72.04006,-34.55317,493
t_1185,-71.90722,-34.54926,455
t_1186,-71.93875,-34.5437,469
t_1187,-71.80589,-34.53986,573
t_1188,-71.97029,-34.53815,402
t_1189,-71.83742,-34.53429,492
t_1190,-72.00183,-34.53261,575
t_1191,-71.86896,-34.52872,407
t_1192,-72.03338,-34.52707,511
t_1193,-71.9005,-34.52316,463
t_1194,-72.06492,-34.52154,600
t_1195,-71.93204,-34.5176,495
t_1196,-71.79915,-34.51376,331
t_1197,-71.96359,-34.51205,573
t_1198,-71.83069,-34.50818,503
t_1199,-71.99514,-34.5065,545
t_1200,-71.86223,-34.50261,577
t_1201,-72.02669,-34.50096,501
t_1202,-71.89378,-34.49704,393
t_1203,-72.05824,-34.49542,600
t_1204,-71.92533,-34.49148,442
t_1205,-71.95688,-34.48593,501
t_1206,-71.82395,-34.48207,645
t_1207,-71.98844,-34.48037,513
t_1208,-71.8555,-34.47649,418
t_1209,-72.01999,-34.47483,518
t_1210,-71.88706,-34.47092,510
t_1211,-72.05155,-34.46928,600
t_1212,-71.91861,-34.46535,555
t_1213,-71.95017,-34.45979,438
t_1214,-71.81721,-34.45594,379
t_1215,-71.98173,-34.45423,418
t_1216,-71.84877,-34.45035,522
t_1217,-72.0133,-34.44868,528
t_1218,-71.88033,-34.44478,481
t_1219,-72.04486,-34.44314,360
t_1220,-71.91189,-34.43921,464
t_1221,-71.94346,-34.43364,511
t_1222,-71.81047,-34.42979,748
t_1223,-71.97503,-34.42808,376
t_1224,-71.84204,-34.42421,718
t_1225,-72.0066,-34.42253,343
t_1226,-71.8736,-34.41863,587
t_1227,-72.03817,-34.41698,600
t_1228,-71.90517,-34.41305,428
t_1229,-71.93674,-34.40748,480
t_1230,-71.96832,-34.40192,460
t_1231,-71.9999,-34.39636,415
t_1232,-72.03148,-34.3908,600
t_1233,-72.06306,-34.38525,600
t_1234,-71.79698,-34.37746,557
t_1235,-71.86014,-34.36628,461
t_1236,-71.9233,-34.35512,496
t_1237,-71.98648,-34.34397,600
t_1238,-71.84666,-34.31387,536
t_1239,-71.90985,-34.3027,514
t_1240,-71.97306,-34.29154,468
t_1241,-71.83317,-34.26142,377
t_1242,-71.89639,-34.25022,420
t_1243,-71.95962,-34.23905,504
t_1244,-70.64125,-34.74964,900
t_1245,-70.96944,-34.74419,292
t_1246,-71.29765,-34.73936,222
t_1247,-70.7041,-34.73812,872
t_1248,-71.03232,-34.73279,291
t_1249,-70.76696,-34.72663,900
t_1250,-71.09521,-34.72141,478
t_1251,-70.82983,-34.71515,395
t_1252,-71.15812,-34.71006,589
t_1253,-70.56442,-34.70929,900
t_1254,-70.89272,-34.7037,423
t_1255,-71.22104,-34.69872,265
t_1256,-70.62728,-34.69774,900
t_1257,-70.95561,-34.69226,311
t_1258,-71.28397,-34.6874,233
t_1259,-70.69016,-34.68621,900
t_1260,-71.01852,-34.68085,297
t_1261,-70.75304,-34.6747,441
t_1262,-71.08144,-34.66945,900
t_1263,-70.81594,-34.6632,588
t_1264,-71.14437,-34.65808,532
t_1265,-70.55041,-34.65736,900
t_1266,-70.87885,-34.65173,344
t_1267,-71.20732,-34.64672,291
t_1268,-70.6133,-34.64579,436
t_1269,-70.94177,-34.64028,317
t_1270,-71.27027,-34.63539,239
t_1271,-70.6762,-34.63424,900
t_1272,-71.00471,-34.62885,578
t_1273,-71.33324,-34.62407,429
t_1274,-70.73911,-34.62271,900
t_1275,-71.06765,-34.61743,288
t_1276,-70.80204,-34.6112,900
t_1277,-71.13061,-34.60604,573
t_1278,-70.53639,-34.60537,900
t_1279,-70.86497,-34.59971,660
t_1280,-71.19358,-34.59467,900
t_1281,-70.59931,-34.59379,805
t_1282,-70.92792,-34.58824,309
t_1283,-71.25657,-34.58332,747
t_1284,-70.66223,-34.58222,900
t_1285,-70.99088,-34.57679,289
t_1286,-71.31956,-34.57199,762
t_1287,-70.72517,-34.57067,752
t_1288,-71.05386,-34.56536,616
t_1289,-70.78812,-34.55914,831
t_1290,-71.11684,-34.55395,900
t_1291,-70.52236,-34.55333,746
t_1292,-70.85108,-34.54764,703
t_1293,-71.17984,-34.54256,453
t_1294,-70.5853,-34.54173,900
t_1295,-70.91406,-34.53615,275
t_1296,-71.24285,-34.5312,773
t_1297,-70.64825,-34.53014,900
t_1298,-70.97705,-34.52468,661
t_1299,-71.30587,-34.51985,705
t_1300,-70.71122,-34.51858,897
t_1301,-71.04005,-34.51324,900
t_1302,-70.77419,-34.50703,564
t_1303,-71.10306,-34.50181,396
t_1304,-70.50832,-34.50124,900
t_1305,-70.83718,-34.49551,548
t_1306,-71.16608,-34.4904,224
t_1307,-70.57128,-34.48961,900
t_1308,-70.90018,-34.484,330
t_1309,-71.22912,-34.47902,900
t_1310,-70.63426,-34.47801,900
t_1311,-70.9632,-34.47252,281
t_1312,-71.29216,-34.46765,503
t_1313,-70.69725,-34.46643,805
t_1314,-72.12495,-34.75599,600
t_1315,-72.15644,-34.7505,600
t_1316,-72.18793,-34.74502,600
t_1317,-72.21943,-34.73954,600
t_1318,-72.0868,-34.7355,600
t_1319,-72.11829,-34.73,600
t_1320,-72.14979,-34.7245,600
t_1321,-72.18129,-34.71901,600
t_1322,-72.08013,-34.70949,600
t_1323,-72.11163,-34.70399,600
t_1324,-72.14313,-34.69849,600
t_1325,-72.17464,-34.693,600
t_1326,-72.07346,-34.68347,600
t_1327,-72.10497,-34.67797,600
t_1328,-72.13648,-34.67246,600
t_1329,-72.16799,-34.66696,600
t_1330,-72.0983,-34.65193,600
t_1331,-72.12982,-34.64642,600
t_1332,-72.16134,-34.64092,600
t_1333,-72.09163,-34.62588,600
t_1334,-72.12315,-34.62037,600
t_1335,-72.15468,-34.61486,600
t_1336,-72.08496,-34.59981,600
t_1337,-72.11649,-34.5943,600
t_1338,-72.14802,-34.58879,600
t_1339,-72.07828,-34.57373,600
t_1340,-72.10982,-34.56821,600
t_1341,-72.14136,-34.5627,600
t_1342,-72.07161,-34.54764,600
t_1343,-72.10315,-34.54212,600
t_1344,-72.09648,-34.51601,600
t_1345,-72.0898,-34.48989,600
t_1346,-71.56295,-34.74633,722
t_1347,-71.72707,-34.7444,267
t_1348,-71.59442,-34.74074,875
t_1349,-71.75854,-34.73884,223
t_1350,-71.62589,-34.73515,734
t_1351,-71.79002,-34.73328,583
t_1352,-71.65736,-34.72957,292
t_1353,-71.36057,-34.72808,502
t_1354,-71.68884,-34.72399,249
t_1355,-71.55617,-34.72035,586
t_1356,-71.72032,-34.71841,212
t_1357,-71.4235,-34.71682,517
t_1358,-71.58765,-34.71476,408
t_1359,-71.7518,-34.71285,238
t_1360,-71.61912,-34.70916,476
t_1361,-71.78329,-34.70728,441
t_1362,-71.48644,-34.70558,313
t_1363,-71.6506,-34.70357,414
t_1364,-71.68209,-34.69799,299
t_1365,-71.54939,-34.69436,699
t_1366,-71.71357,-34.69241,460
t_1367,-71.58087,-34.68876,900
t_1368,-71.74506,-34.68684,331
t_1369,-71.61235,-34.68316,900
t_1370,-71.77655,-34.68127,490
t_1371,-71.64384,-34.67757,561
t_1372,-71.34691,-34.6761,237
t_1373,-71.67533,-34.67198,630
t_1374,-71.5426,-34.66835,549
t_1375,-71.70682,-34.6664,396
t_1376,-71.40987,-34.66483,668
t_1377,-71.57409,-34.66275,862
t_1378,-71.73832,-34.66082,282
t_1379,-71.60558,-34.65715,900
t_1380,-71.76981,-34.65525,248
t_1381,-71.47283,-34.65357,678
t_1382,-71.63707,-34.65155,521
t_1383,-71.66857,-34.64596,475
t_1384,-71.53581,-34.64233,815
t_1385,-71.70007,-34.64037,498
t_1386,-71.5673,-34.63672,803
t_1387,-71.73157,-34.63479,394
t_1388,-71.5988,-34.63112,610
t_1389,-71.76307,-34.62922,256
t_1390,-71.6303,-34.62552,254
t_1391,-71.6618,-34.61992,271
t_1392,-71.52902,-34.6163,559
t_1393,-71.69331,-34.61433,266
t_1394,-71.39622,-34.61278,227
t_1395,-71.56052,-34.61068,636
t_1396,-71.72482,-34.60875,414
t_1397,-71.59202,-34.60507,560
t_1398,-71.75633,-34.60317,298
t_1399,-71.45922,-34.6015,900
t_1400,-71.62353,-34.59947,747
t_1401,-71.78784,-34.59759,433
t_1402,-71.65504,-34.59387,479
t_1403,-71.52222,-34.59025,306
t_1404,-71.68655,-34.58828,526
t_1405,-71.55373,-34.58463,816
t_1406,-71.71806,-34.58269,428
t_1407,-71.58524,-34.57902,473
t_1408,-71.74958,-34.5771,427
t_1409,-71.61675,-34.57341,564
t_1410,-71.7811,-34.57152,362
t_1411,-71.64827,-34.56781,336
t_1412,-71.51542,-34.56419,532
t_1413,-71.67978,-34.56221,365
t_1414,-71.38257,-34.56068,231
t_1415,-71.54694,-34.55857,795
t_1416,-71.90459,-34.79457,450
t_1417,-71.93606,-34.78905,589
t_1418,-71.80348,-34.78523,482
t_1419,-71.96754,-34.78352,397
t_1420,-71.83494,-34.77968,474
t_1421,-71.99901,-34.77801,323
t_1422,-71.86641,-34.77414,487
t_1423,-72.03049,-34.7725,428
t_1424,-71.89789,-34.76861,533
t_1425,-72.06197,-34.76699,421
t_1426,-71.92937,-34.76308,327
t_1427,-71.79675,-34.75926,377
t_1428,-71.96085,-34.75755,315
t_1429,-71.82822,-34.75371,397
t_1430,-71.99233,-34.75203,264
t_1431,-71.8597,-34.74817,323
t_1432,-72.02381,-34.74651,229
t_1433,-71.89118,-34.74263,365
t_1434,-72.0553,-34.741,567
t_1435,-71.92267,-34.73709,487
t_1436,-71.95415,-34.73156,374
t_1437,-71.8215,-34.72772,524
t_1438,-71.98564,-34.72604,529
t_1439,-71.85299,-34.72218,487
t_1440,-72.01713,-34.72052,382
t_1441,-71.88447,-34.71663,453
t_1442,-72.04863,-34.715,486
t_1443,-71.91596,-34.71109,490
t_1444,-71.94746,-34.70556,374
t_1445,-71.81478,-34.70172,419
t_1446,-71.97895,-34.70003,419
t_1447,-71.84627,-34.69617,426
t_1448,-72.01045,-34.69451,447
t_1449,-71.87776,-34.69062,614
t_1450,-72.04195,-34.68899,482
t_1451,-71.90926,-34.68508,379
t_1452,-71.94076,-34.67954,381
t_1453,-71.80805,-34.67571,390
t_1454,-71.97226,-34.67401,528
t_1455,-71.83954,-34.67015,404
t_1456,-72.00377,-34.66848,376
t_1457,-71.87104,-34.6646,452
t_1458,-72.03527,-34.66296,364
t_1459,-71.90255,-34.65905,366
t_1460,-72.06679,-34.65744,600
t_1461,-71.93405,-34.65351,368
t_1462,-71.80131,-34.64968,695
t_1463,-71.96556,-34.64798,433
t_1464,-71.83282,-34.64412,531
t_1465,-71.99708,-34.64244,428
t_1466,-71.86433,-34.63857,429
t_1467,-72.02859,-34.63692,568
t_1468,-71.89584,-34.63302,507
t_1469,-72.06011,-34.63139,600
t_1470,-71.92735,-34.62747,485
t_1471,-71.79458,-34.62364,465
t_1472,-71.95887,-34.62193,334
t_1473,-71.82609,-34.61808,431
t_1474,-71.99038,-34.61639,594
t_1475,-71.8576,-34.61252,524
t_1476,-72.02191,-34.61086,624
t_1477,-71.88912,-34.60696,468
t_1478,-72.05343,-34.60533,600
t_1479,-71.92064,-34.60141,445
t_1480,-71.95216,-34.59587,466
t_1481,-71.81936,-34.59202,571
t_1482,-71.98369,-34.59033,480
t_1483,-71.85088,-34.58645,561
t_1484,-72.01522,-34.58479,446
t_1485,-71.8824,-34.5809,572
t_1486,-71.55428,-34.96481,620
t_1487,-71.71809,-34.96288,443
t_1488,-71.7495,-34.95734,638
t_1489,-71.6171,-34.95368,265
t_1490,-71.78092,-34.9518,708
t_1491,-71.64851,-34.94812,507
t_1492,-71.35226,-34.94665,245
t_1493,-71.67993,-34.94256,420
t_1494,-71.71135,-34.93701,375
t_1495,-71.41508,-34.93544,332
t_1496,-71.74277,-34.93147,568
t_1497,-71.61034,-34.92781,577
