STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES,GMICE,SA(2.0)_VALUE,SA(2.0)_LN_SIGMA
Suryabinayak4,Suryabinayak4,85.4136,27.666,macroseismic,537.27,7.0,0.3,0.52,0.13476608308585894,0.52,21.655737325297455,0.56,0.28321205646624636,0.58,0.08668205991575496,0.65,0.02525124352620635,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.10009937466009874,0.62
Suryabinayak6,Suryabinayak6,85.4299,27.646,macroseismic,634.84,7.0,0.3,0.52,0.13476608308585894,0.52,21.655737325297455,0.56,0.28321205646624636,0.58,0.08668205991575496,0.65,0.02525124352620635,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.10009937466009874,0.62
Suryabinayak7,Suryabinayak7,85.4399,27.637,macroseismic,900.0,7.0,0.3,0.52,0.13476608308585894,0.52,21.655737325297455,0.56,0.28321205646624636,0.58,0.08668205991575496,0.65,0.02525124352620635,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.10009937466009874,0.62
Suryabinayak8,Suryabinayak8,85.4384,27.657,macroseismic,634.84,7.0,0.3,0.52,0.13476608308585894,0.52,21.655737325297455,0.56,0.28321205646624636,0.58,0.08668205991575496,0.65,0.02525124352620635,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.10009937466009874,0.62
Tarkeshwor2,Tarkeshwor2,85.3175,27.79,macroseismic,558.29,7.0,0.3,0.52,0.13476608308585894,0.52,21.655737325297455,0.56,0.28321205646624636,0.58,0.08668205991575496,0.65,0.02525124352620635,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.10009937466009874,0.62
Tarkeshwor4,Tarkeshwor4,85.2966,27.793,macroseismic,900.0,7.0,0.3,0.52,0.13476608308585894,0.52,21.655737325297455,0.56,0.28321205646624636,0.58,0.08668205991575496,0.65,0.02525124352620635,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.10009937466009874,0.62
Tarkeshwor5,Tarkeshwor5,85.3052,27.769,macroseismic,410.13,6.5,0.3,0.52,0.09438989150518112,0.52,14.09081685511731,0.56,0.18898466509022505,0.58,0.056706311349312415,0.65,0.015774330485024173,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.058625877598626606,0.62
Tarkeshwor6,Tarkeshwor6,85.3088,27.781,macroseismic,558.29,8.5,0.3,0.52,0.3922346560010223,0.52,78.61101238308251,0.56,0.9531631723643558,0.58,0.3096155035446315,0.65,0.10358056485117581,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.49826156374187897,0.62
Tarkeshwor14,Tarkeshwor14,85.2999,27.755,macroseismic,511.78,7.0,0.3,0.52,0.13476608308585894,0.52,21.655737325297455,0.56,0.28321205646624636,0.58,0.08668205991575496,0.65,0.02525124352620635,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.10009937466009874,0.62
Tarkeshwor16,Tarkeshwor16,85.3155,27.765,macroseismic,243.93,7.0,0.3,0.52,0.13476608308585894,0.52,21.655737325297455,0.56,0.28321205646624636,0.58,0.08668205991575496,0.65,0.02525124352620635,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.10009937466009874,0.62
Tarkeshwor18,Tarkeshwor18,85.3037,27.746,macroseismic,511.78,7.0,0.3,0.52,0.13476608308585894,0.52,21.655737325297455,0.56,0.28321205646624636,0.58,0.08668205991575496,0.65,0.02525124352620635,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.10009937466009874,0.62
Tarkeshwor21,Tarkeshwor21,85.3106,27.74,macroseismic,348.46,7.5,0.3,0.52,0.19241358222461452,0.52,33.28202785716901,0.56,0.42442104437175854,0.58,0.13250340804136326,0.65,0.0404217028561134,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.17091232093688177,0.62
Thoka1,Thoka1,85.3353,27.807,macroseismic,900.0,7.0,0.3,0.52,0.13476608308585894,0.52,21.655737325297455,0.56,0.28321205646624636,0.58,0.08668205991575496,0.65,0.02525124352620635,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.10009937466009874,0.62
Thoka2,Thoka2,85.3373,27.791,macroseismic,842.6,7.0,0.3,0.52,0.13476608308585894,0.52,21.655737325297455,0.56,0.28321205646624636,0.58,0.08668205991575496,0.65,0.02525124352620635,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.10009937466009874,0.62
Thoka4,Thoka4,85.3357,27.768,macroseismic,328.69,7.0,0.3,0.52,0.13476608308585894,0.52,21.655737325297455,0.56,0.28321205646624636,0.58,0.08668205991575496,0.65,0.02525124352620635,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.10009937466009874,0.62
Thoka6,Thoka6,85.3289,27.756,macroseismic,432.32,6.5,0.3,0.52,0.09438989150518112,0.52,14.09081685511731,0.56,0.18898466509022505,0.58,0.056706311349312415,0.65,0.015774330485024173,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.058625877598626606,0.62
Thoka11,Thoka11,85.321,27.749,macroseismic,386.05,6.5,0.3,0.52,0.09438989150518112,0.52,14.09081685511731,0.56,0.18898466509022505,0.58,0.056706311349312415,0.65,0.015774330485024173,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.058625877598626606,0.62
Thoka13,Thoka13,85.3099,27.735,macroseismic,348.46,7.0,0.3,0.52,0.13476608308585894,0.52,21.655737325297455,0.56,0.28321205646624636,0.58,0.08668205991575496,0.65,0.02525124352620635,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.10009937466009874,0.62
Thoka14,Thoka14,85.32,27.739,macroseismic,348.46,6.0,0.3,0.52,0.06611048873983888,0.52,9.168522718112113,0.56,0.12610763851263201,0.58,0.037096554350119965,0.65,0.009854148449858388,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.03433581414349425,0.62
Thaha2,Thaha2,85.0691,27.638,macroseismic,487.1,7.5,0.3,0.52,0.19241358222461452,0.52,33.28202785716901,0.56,0.42442104437175854,0.58,0.13250340804136326,0.65,0.0404217028561134,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.17091232093688177,0.62
Thaha3,Thaha3,85.0761,27.652,macroseismic,900.0,7.5,0.3,0.52,0.19241358222461452,0.52,33.28202785716901,0.56,0.42442104437175854,0.58,0.13250340804136326,0.65,0.0404217028561134,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.17091232093688177,0.62
Thaha4,Thaha4,85.0989,27.613,macroseismic,900.0,7.5,0.3,0.52,0.19241358222461452,0.52,33.28202785716901,0.56,0.42442104437175854,0.58,0.13250340804136326,0.65,0.0404217028561134,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.17091232093688177,0.62
Thaha9,Thaha9,85.094,27.599,macroseismic,778.53,7.0,0.3,0.52,0.13476608308585894,0.52,21.655737325297455,0.56,0.28321205646624636,0.58,0.08668205991575496,0.65,0.02525124352620635,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.10009937466009874,0.62
Those1,Those1,86.2558,27.553,macroseismic,479.0,9.5,0.3,0.52,0.7995694669238339,0.52,185.6765247121813,0.56,2.1406102388172172,0.58,0.7234663730707268,0.65,0.26542507259230874,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,1.4525844862535513,0.62
Those2,Those2,86.2605,27.565,macroseismic,900.0,7.5,0.3,0.52,0.19241358222461452,0.52,33.28202785716901,0.56,0.42442104437175854,0.58,0.13250340804136326,0.65,0.0404217028561134,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.17091232093688177,0.62
Those3,Those3,86.2589,27.572,macroseismic,900.0,8.5,0.3,0.52,0.3922346560010223,0.52,78.61101238308251,0.56,0.9531631723643558,0.58,0.3096155035446315,0.65,0.10358056485117581,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.49826156374187897,0.62
Those6,Those6,86.2549,27.591,macroseismic,900.0,8.5,0.3,0.52,0.3922346560010223,0.52,78.61101238308251,0.56,0.9531631723643558,0.58,0.3096155035446315,0.65,0.10358056485117581,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.49826156374187897,0.62
Those5,Those5,86.2547,27.58,macroseismic,900.0,8.0,0.3,0.52,0.27472035824415364,0.52,51.15011147606632,0.56,0.6360365626845507,0.58,0.2025465610720321,0.65,0.06470628110224393,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.29182021912945755,0.62
Those4,Those4,86.2775,27.567,macroseismic,900.0,8.0,0.3,0.52,0.27472035824415364,0.52,51.15011147606632,0.56,0.6360365626845507,0.58,0.2025465610720321,0.65,0.06470628110224393,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.29182021912945755,0.62
Those7,Those7,86.2765,27.593,macroseismic,691.37,8.0,0.3,0.52,0.27472035824415364,0.52,51.15011147606632,0.56,0.6360365626845507,0.58,0.2025465610720321,0.65,0.06470628110224393,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.29182021912945755,0.62
Those8,Those8,86.2928,27.594,macroseismic,900.0,8.0,0.3,0.52,0.27472035824415364,0.52,51.15011147606632,0.56,0.6360365626845507,0.58,0.2025465610720321,0.65,0.06470628110224393,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.29182021912945755,0.62
Those9,Those9,86.2975,27.578,macroseismic,900.0,8.0,0.3,0.52,0.27472035824415364,0.52,51.15011147606632,0.56,0.6360365626845507,0.58,0.2025465610720321,0.65,0.06470628110224393,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.29182021912945755,0.62
UTM:(43Q 024 254 10000),,72.5124,22.9938,macroseismic,760.0,3.4,0.3,0.52,0.010376807221782606,0.52,0.9812687777801669,0.56,0.01538786961919669,0.58,0.004083051721314714,0.65,0.0008532839151445017,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0021260276617758784,0.62
UTM:(43Q 024 255 10000),,72.5107,23.0841,macroseismic,760.0,2.3,0.3,0.52,0.004740481833267791,0.52,0.38122994819357636,0.56,0.006319331222035433,0.58,0.001605201902070529,0.65,0.00030308435728617446,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0006552642804420783,0.62
UTM:(43Q 025 254 10000),,72.6099,22.9953,macroseismic,760.0,,,0.52,,0.52,,0.56,,0.58,,0.65,,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,,0.62
UTM:(43Q 027 209 10000),,72.8634,18.935,macroseismic,760.0,2.0,0.3,0.52,0.0038285067324322773,0.52,0.29458113233340333,0.56,0.00495746909875068,0.58,0.001244374120740146,0.65,0.00022854115680135775,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0004753475830257317,0.62
UTM:(43Q 027 234 10000),,72.8326,21.1926,macroseismic,760.0,3.2,0.3,0.52,0.008999154354361565,0.52,0.8262914494946294,0.56,0.013088938557178544,0.58,0.003445607080399481,0.65,0.0007069046282207653,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0017164537580862454,0.62
UTM:(43R 057 297 10000),,75.7552,26.8947,macroseismic,760.0,3.0,0.3,0.52,0.007804402391096222,0.52,0.6957905672413979,0.56,0.011133465306975922,0.58,0.00290768007922179,0.65,0.0005856364388578832,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0013857832410267942,0.62
UTM:(43R 058 297 10000),,75.8559,26.8941,macroseismic,760.0,,,0.52,,0.52,,0.56,,0.58,,0.65,,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,,0.62
UTM:(43R 069 315 10000),,76.9924,28.5071,macroseismic,760.0,4.4,0.3,0.52,0.02115309825827955,0.52,2.3177233181899752,0.56,0.03455801925155101,0.58,0.009540706411860705,0.65,0.0021865390041509126,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.006198019320714437,0.62
UTM:(43R 070 314 10000),,77.0928,28.4154,macroseismic,760.0,4.0,0.3,0.52,0.01590925677789071,0.52,1.6434335411345355,0.56,0.02500349417667048,0.58,0.006794261711320781,0.65,0.0015006926687443178,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.004039980973263454,0.62
UTM:(43R 070 315 10000),,77.0946,28.5056,macroseismic,760.0,4.0,0.3,0.52,0.01590925677789071,0.52,1.6434335411345355,0.56,0.02500349417667048,0.58,0.006794261711320781,0.65,0.0015006926687443178,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.004039980973263454,0.62
UTM:(43R 070 316 10000),,77.0964,28.5958,macroseismic,760.0,4.3,0.3,0.52,0.019698944786358016,0.52,2.126837108621099,0.56,0.03187218281409629,0.58,0.008764375311574436,0.65,0.001990173145862642,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.005569093690546571,0.62
UTM:(43R 070 317 10000),,77.0982,28.686,macroseismic,760.0,3.7,0.3,0.52,0.0128486299124074,0.52,1.2699015797580606,0.56,0.01961505820574971,0.58,0.005267003130383631,0.65,0.0011315992735128468,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.002930718564141965,0.62
UTM:(43R 071 315 10000),,77.1967,28.504,macroseismic,760.0,3.5,0.3,0.52,0.0111428112089335,0.52,1.0693388405035784,0.56,0.01668458974530496,0.58,0.004444720399645717,0.65,0.0009374754985297242,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0023661229737305736,0.62
UTM:(43R 071 316 10000),,77.1986,28.5942,macroseismic,760.0,3.7,0.3,0.52,0.0128486299124074,0.52,1.2699015797580606,0.56,0.01961505820574971,0.58,0.005267003130383631,0.65,0.0011315992735128468,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.002930718564141965,0.62
UTM:(43R 071 317 10000),,77.2004,28.6844,macroseismic,760.0,3.9,0.3,0.52,0.014815587155748912,0.52,1.5080814061823284,0.56,0.02306023188392857,0.58,0.006241409915836818,0.65,0.00136592040839796,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0036300358846794102,0.62
UTM:(43R 072 314 10000),,77.2968,28.4121,macroseismic,760.0,3.7,0.3,0.52,0.0128486299124074,0.52,1.2699015797580606,0.56,0.01961505820574971,0.58,0.005267003130383631,0.65,0.0011315992735128468,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.002930718564141965,0.62
UTM:(43R 072 315 10000),,77.2988,28.5023,macroseismic,760.0,4.1,0.3,0.52,0.017083659835016998,0.52,1.7909336943309941,0.56,0.027110513206872782,0.58,0.007396084029794151,0.65,0.001648762601522533,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.004496221740731404,0.62
UTM:(43R 072 316 10000),,77.3008,28.5925,macroseismic,760.0,4.4,0.3,0.52,0.02115309825827955,0.52,2.3177233181899752,0.56,0.03455801925155101,0.58,0.009540706411860705,0.65,0.0021865390041509126,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.006198019320714437,0.62
UTM:(43R 072 317 10000),,77.3027,28.6827,macroseismic,760.0,4.2,0.3,0.52,0.018344755976543323,0.52,1.9516721651402003,0.56,0.02939508858829008,0.58,0.008051214583717036,0.65,0.0018114422578301458,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0050039864236032456,0.62
UTM:(43R 073 311 10000),,77.3928,28.1397,macroseismic,760.0,4.4,0.3,0.52,0.02115309825827955,0.52,2.3177233181899752,0.56,0.03455801925155101,0.58,0.009540706411860705,0.65,0.0021865390041509126,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.006198019320714437,0.62
UTM:(43R 073 316 10000),,77.4029,28.5907,macroseismic,760.0,4.3,0.3,0.52,0.019698944786358016,0.52,2.126837108621099,0.56,0.03187218281409629,0.58,0.008764375311574436,0.65,0.001990173145862642,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.005569093690546571,0.62
UTM:(43R 073 317 10000),,77.405,28.6809,macroseismic,760.0,4.1,0.3,0.52,0.017083659835016998,0.52,1.7909336943309941,0.56,0.027110513206872782,0.58,0.007396084029794151,0.65,0.001648762601522533,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.004496221740731404,0.62
UTM:(43R 074 315 10000),,77.503,28.4987,macroseismic,760.0,3.6,0.3,0.52,0.0119653607303504,0.52,1.1653132981529675,0.56,0.01809058315790875,0.58,0.004838424977057512,0.65,0.0010299740739806657,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0026333325889744694,0.62
UTM:(43R 078 330 10000),,77.9497,29.8426,macroseismic,760.0,2.9,0.3,0.52,0.007267894750715778,0.52,0.6384857013015705,0.56,0.010268176513108731,0.58,0.0026710809871067155,0.65,0.0005330423613029432,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0012451649962230047,0.62
UTM:(44Q 061 244 10000),,82.1149,22.1062,macroseismic,760.0,3.9,0.3,0.52,0.014815587155748912,0.52,1.5080814061823284,0.56,0.02306023188392857,0.58,0.006241409915836818,0.65,0.00136592040839796,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0036300358846794102,0.62
UTM:(44Q 074 196 10000),,83.3107,17.7587,macroseismic,760.0,2.9,0.3,0.52,0.007267894750715778,0.52,0.6384857013015705,0.56,0.010268176513108731,0.58,0.0026710809871067155,0.65,0.0005330423613029432,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0012451649962230047,0.62
UTM:(44R 021 335 10000),,78.0369,30.2932,macroseismic,760.0,4.2,0.3,0.52,0.018344755976543323,0.52,1.9516721651402003,0.56,0.02939508858829008,0.58,0.008051214583717036,0.65,0.0018114422578301458,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0050039864236032456,0.62
UTM:(44R 025 319 10000),,78.4884,28.8594,macroseismic,760.0,,,0.52,,0.52,,0.56,,0.58,,0.65,,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,,0.62
UTM:(44R 040 293 10000),,80.0464,26.5324,macroseismic,760.0,4.9,0.3,0.52,0.030201541202557268,0.52,3.5620367426187114,0.56,0.051788581337852295,0.58,0.014584057138492841,0.65,0.003500169400265916,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.010582662188570112,0.62
UTM:(44R 042 293 10000),,80.2472,26.5336,macroseismic,760.0,3.9,0.3,0.52,0.014815587155748912,0.52,1.5080814061823284,0.56,0.02306023188392857,0.58,0.006241409915836818,0.65,0.00136592040839796,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0036300358846794102,0.62
UTM:(44R 043 292 10000),,80.348,26.4438,macroseismic,760.0,4.0,0.3,0.52,0.01590925677789071,0.52,1.6434335411345355,0.56,0.02500349417667048,0.58,0.006794261711320781,0.65,0.0015006926687443178,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.004039980973263454,0.62
UTM:(44R 049 296 10000),,80.9497,26.8064,macroseismic,226.88,4.8,0.3,0.52,0.02812535947915937,0.52,3.2686696755459455,0.56,0.04776359200646727,0.58,0.013397346570511335,0.65,0.0031858307275357397,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.009508817926169052,0.62
UTM:(44R 049 297 10000),,80.9496,26.8967,macroseismic,233.49,4.1,0.3,0.52,0.017083659835016998,0.52,1.7909336943309941,0.56,0.027110513206872782,0.58,0.007396084029794151,0.65,0.001648762601522533,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.004496221740731404,0.62
UTM:(44R 058 281 10000),,81.8454,25.4496,macroseismic,356.74,4.8,0.3,0.52,0.02812535947915937,0.52,3.2686696755459455,0.56,0.04776359200646727,0.58,0.013397346570511335,0.65,0.0031858307275357397,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.009508817926169052,0.62
UTM:(44R 070 279 10000),,83.0355,25.2574,macroseismic,348.67,3.9,0.3,0.52,0.014815587155748912,0.52,1.5080814061823284,0.56,0.02306023188392857,0.58,0.006241409915836818,0.65,0.00136592040839796,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0036300358846794102,0.62
UTM:(44R 073 294 10000),,83.36,26.6063,macroseismic,222.48,4.4,0.3,0.52,0.02115309825827955,0.52,2.3177233181899752,0.56,0.03455801925155101,0.58,0.009540706411860705,0.65,0.0021865390041509126,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.006198019320714437,0.62
UTM:(44R 073 296 10000),,83.3637,26.7867,macroseismic,220.68,5.2,0.3,0.52,0.03739574393185266,0.52,4.609782955533045,0.56,0.06601537850749,0.58,0.018812956544523484,0.65,0.004641818602477764,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0145881472248479,0.62
UTM:(44R 079 312 10000),,84.0056,28.2179,macroseismic,383.82,7.0,0.3,0.52,0.13476608308585894,0.52,21.655737325297455,0.56,0.28321205646624636,0.58,0.08668205991575496,0.65,0.02525124352620635,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.10009937466009874,0.62
UTM:(45Q 028 246 10000),,84.9133,22.2772,macroseismic,760.0,3.9,0.3,0.52,0.014815587155748912,0.52,1.5080814061823284,0.56,0.02306023188392857,0.58,0.006241409915836818,0.65,0.00136592040839796,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0036300358846794102,0.62
UTM:(45Q 037 224 10000),,85.8028,20.2988,macroseismic,760.0,2.9,0.3,0.52,0.007267894750715778,0.52,0.6384857013015705,0.56,0.010268176513108731,0.58,0.0026710809871067155,0.65,0.0005330423613029432,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0012451649962230047,0.62
UTM:(45Q 053 246 10000),,87.3398,22.2903,macroseismic,760.0,4.2,0.3,0.52,0.018344755976543323,0.52,1.9516721651402003,0.56,0.02939508858829008,0.58,0.008051214583717036,0.65,0.0018114422578301458,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0050039864236032456,0.62
UTM:(45Q 053 260 10000),,87.3429,23.555,macroseismic,760.0,4.3,0.3,0.52,0.019698944786358016,0.52,2.126837108621099,0.56,0.03187218281409629,0.58,0.008764375311574436,0.65,0.001990173145862642,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.005569093690546571,0.62
UTM:(45Q 061 256 10000),,88.1237,23.19,macroseismic,760.0,4.1,0.3,0.52,0.017083659835016998,0.52,1.7909336943309941,0.56,0.027110513206872782,0.58,0.007396084029794151,0.65,0.001648762601522533,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.004496221740731404,0.62
UTM:(45Q 063 248 10000),,88.3121,22.466,macroseismic,760.0,4.6,0.3,0.52,0.02439136102418419,0.52,2.75243018557661,0.56,0.04062776307013128,0.58,0.011305757397326258,0.65,0.002639307323215576,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.007676967970725912,0.62
UTM:(45Q 063 249 10000),,88.313,22.5563,macroseismic,760.0,4.3,0.3,0.52,0.019698944786358016,0.52,2.126837108621099,0.56,0.03187218281409629,0.58,0.008764375311574436,0.65,0.001990173145862642,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.005569093690546571,0.62
UTM:(45Q 063 250 10000),,88.3138,22.6466,macroseismic,760.0,,,0.52,,0.52,,0.56,,0.58,,0.65,,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,,0.62
UTM:(45Q 063 251 10000),,88.3147,22.7369,macroseismic,760.0,3.2,0.3,0.52,0.008999154354361565,0.52,0.8262914494946294,0.56,0.013088938557178544,0.58,0.003445607080399481,0.65,0.0007069046282207653,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0017164537580862454,0.62
UTM:(45Q 064 248 10000),,88.4093,22.4652,macroseismic,760.0,4.4,0.3,0.52,0.02115309825827955,0.52,2.3177233181899752,0.56,0.03455801925155101,0.58,0.009540706411860705,0.65,0.0021865390041509126,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.006198019320714437,0.62
UTM:(45Q 064 249 10000),,88.4102,22.5555,macroseismic,760.0,4.3,0.3,0.52,0.019698944786358016,0.52,2.126837108621099,0.56,0.03187218281409629,0.58,0.008764375311574436,0.65,0.001990173145862642,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.005569093690546571,0.62
UTM:(45Q 064 250 10000),,88.4111,22.6458,macroseismic,760.0,3.6,0.3,0.52,0.0119653607303504,0.52,1.1653132981529675,0.56,0.01809058315790875,0.58,0.004838424977057512,0.65,0.0010299740739806657,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0026333325889744694,0.62
UTM:(45Q 064 251 10000),,88.4121,22.7361,macroseismic,760.0,3.8,0.3,0.52,0.01379710101069186,0.52,1.3838767864642776,0.56,0.021267999215754733,0.58,0.005733543892281628,0.65,0.0012432516003687676,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0032616887582556744,0.62
UTM:(45Q 065 249 10000),,88.5074,22.5546,macroseismic,760.0,4.3,0.3,0.52,0.019698944786358016,0.52,2.126837108621099,0.56,0.03187218281409629,0.58,0.008764375311574436,0.65,0.001990173145862642,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.005569093690546571,0.62
UTM:(45R 024 306 10000),,84.4145,27.6851,macroseismic,381.59,6.8,0.3,0.52,0.11687417502336699,0.52,18.23552424125304,0.56,0.24090048183891483,0.58,0.07314928631204476,0.65,0.020919439122419184,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.08081548086438865,0.62
UTM:(45R 030 283 10000),,85.058,25.6197,macroseismic,230.86,5.7,0.3,0.52,0.05339213610072778,0.52,7.084631773877801,0.56,0.09893051955605961,0.58,0.028757748257322538,0.65,0.0074305335524014315,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.024908188575942757,0.62
UTM:(45R 031 283 10000),,85.1575,25.621,macroseismic,291.05,5.6,0.3,0.52,0.04972173476584101,0.52,6.501146033844394,0.56,0.09124167627294626,0.58,0.0264177187686666,0.65,0.00676322183475672,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.02238070400613681,0.62
