STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,SOIL_TYPE,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,REFERENCES,VS30,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,GMICE
Karyabinayak9,Karyabinayak9,27.634,85.2989,macroseismic,,,,,,,,,,,,,,0.538994,0.810995,,0.464996,0.8059,1.0131,,1.0822,Stations_USGS,530.93,7.5,0.3,0.875,38.8932,1.4737,0.085464,inferred,
Karyabinayak8,Karyabinayak8,27.639,85.2905,macroseismic,,,,,,,,,,,,,,0.538772,0.810819,,0.465114,0.8059,1.0131,,1.0822,Stations_USGS,900.0,7.5,0.3,0.875,38.8932,1.4737,0.085489,inferred,
Panauti12,Panauti12,27.567,85.5326,macroseismic,,,,,,,,,,,,,,0.538445,0.81056,,0.465287,0.8059,1.0131,,1.0822,Stations_USGS,609.49,7.5,0.3,0.875,38.8932,1.4737,0.085524,inferred,
Panauti9,Panauti9,27.576,85.5023,macroseismic,,,,,,,,,,,,,,0.538433,0.810551,,0.465293,0.8059,1.0131,,1.0822,Stations_USGS,586.9,7.5,0.3,0.875,38.8932,1.4737,0.085526,inferred,
Karyabinayak7,Karyabinayak7,27.64,85.2991,macroseismic,,,,,,,,,,,,,,0.53839,0.810517,,0.465316,0.8059,1.0131,,1.0822,Stations_USGS,530.93,7.5,0.3,0.875,38.8932,1.4737,0.08553,inferred,
Lalitpur24,Lalitpur24,27.631,85.3287,macroseismic,,,,,,,,,,,,,,0.538321,0.810462,,0.465353,0.8059,1.0131,,1.0822,Stations_USGS,537.41,7.5,0.3,0.875,38.8932,1.4737,0.085538,inferred,
Panauti13,Panauti13,27.565,85.545,macroseismic,,,,,,,,,,,,,,0.538213,0.810377,,0.46541,0.8059,1.0131,,1.0822,Stations_USGS,355.94,7.5,0.3,0.875,38.8932,1.4737,0.08555,inferred,
Lalitpur26,Lalitpur26,27.636,85.3193,macroseismic,,,,,,,,,,,,,,0.538128,0.81031,,0.465455,0.8059,1.0131,,1.0822,Stations_USGS,524.18,7.5,0.3,0.875,38.8932,1.4737,0.085559,inferred,
Karyabinayak6,Karyabinayak6,27.644,85.2962,macroseismic,,,,,,,,,,,,,,0.538089,0.810278,,0.465476,0.8059,1.0131,,1.0822,Stations_USGS,482.47,7.5,0.3,0.875,38.8932,1.4737,0.085563,inferred,
Karyabinayak3,Karyabinayak3,27.643,85.3027,macroseismic,,,,,,,,,,,,,,0.537975,0.810189,,0.465536,0.8059,1.0131,,1.0822,Stations_USGS,482.47,7.5,0.3,0.875,38.8932,1.4737,0.085576,inferred,
Karyabinayak1,Karyabinayak1,27.643,85.3072,macroseismic,,,,,,,,,,,,,,0.537829,0.810073,,0.465613,0.8059,1.0131,,1.0822,Stations_USGS,482.47,7.5,0.3,0.875,38.8932,1.4737,0.085592,inferred,
Godawari1,Godawari1,27.627,85.3572,macroseismic,,,,,,,,,,,,,,0.537805,0.810054,,0.465626,0.8059,1.0131,,1.0822,Stations_USGS,351.01,7.5,0.3,0.875,38.8932,1.4737,0.085594,inferred,
Panauti5,Panauti5,27.581,85.5087,macroseismic,,,,,,,,,,,,,,0.537743,0.810005,,0.465659,0.8059,1.0131,,1.0822,Stations_USGS,541.01,7.5,0.3,0.875,38.8932,1.4737,0.085601,inferred,
Gorkha5,Gorkha5,27.987,84.6047,macroseismic,,,,,,,,,,,,,,0.537654,0.809934,,0.465706,0.8059,1.0131,,1.0822,Stations_USGS,590.36,7.5,0.3,0.875,38.8932,1.4737,0.085611,inferred,
Lalitpur29,Lalitpur29,27.633,85.3456,macroseismic,,,,,,,,,,,,,,0.537581,0.809876,,0.465745,0.8059,1.0131,,1.0822,Stations_USGS,351.01,7.5,0.3,0.875,38.8932,1.4737,0.085619,inferred,
Lalitpur23,Lalitpur23,27.639,85.3284,macroseismic,,,,,,,,,,,,,,0.537539,0.809843,,0.465767,0.8059,1.0131,,1.0822,Stations_USGS,537.41,7.5,0.3,0.875,38.8932,1.4737,0.085623,inferred,
Lalitpur28,Lalitpur28,27.636,85.3385,macroseismic,,,,,,,,,,,,,,0.537511,0.809821,,0.465782,0.8059,1.0131,,1.0822,Stations_USGS,537.41,7.5,0.3,0.875,38.8932,1.4737,0.085626,inferred,
Panauti8,Panauti8,27.586,85.502,macroseismic,,,,,,,,,,,,,,0.537442,0.809766,,0.465819,0.8059,1.0131,,1.0822,Stations_USGS,586.9,7.5,0.3,0.875,38.8932,1.4737,0.085634,inferred,
Panauti10,Panauti10,27.578,85.5297,macroseismic,,,,,,,,,,,,,,0.537428,0.809755,,0.465826,0.8059,1.0131,,1.0822,Stations_USGS,630.89,7.5,0.3,0.875,38.8932,1.4737,0.085635,inferred,
Karyabinayak5,Karyabinayak5,27.655,85.2999,macroseismic,,,,,,,,,,,,,,0.536887,0.809327,,0.466114,0.8059,1.0131,,1.0822,Stations_USGS,482.47,7.5,0.3,0.875,38.8932,1.4737,0.085695,inferred,
Karyabinayak4,Karyabinayak4,27.658,85.2966,macroseismic,,,,,,,,,,,,,,0.536701,0.809179,,0.466213,0.8059,1.0131,,1.0822,Stations_USGS,482.47,7.5,0.3,0.875,38.8932,1.4737,0.085715,inferred,
Lalitpur30,Lalitpur30,27.643,85.3428,macroseismic,,,,,,,,,,,,,,0.536688,0.809169,,0.46622,0.8059,1.0131,,1.0822,Stations_USGS,371.97,7.5,0.3,0.875,38.8932,1.4737,0.085717,inferred,
Karyabinayak2,Karyabinayak2,27.655,85.3064,macroseismic,,,,,,,,,,,,,,0.536678,0.809161,,0.466225,0.8059,1.0131,,1.0822,Stations_USGS,482.47,7.5,0.3,0.875,38.8932,1.4737,0.085718,inferred,
Panauti4,Panauti4,27.594,85.5061,macroseismic,,,,,,,,,,,,,,0.53653,0.809044,,0.466304,0.8059,1.0131,,1.0822,Stations_USGS,594.31,7.5,0.3,0.875,38.8932,1.4737,0.085734,inferred,
Lalitpur14,Lalitpur14,27.656,85.3183,macroseismic,,,,,,,,,,,,,,0.536199,0.808782,,0.46648,0.8059,1.0131,,1.0822,Stations_USGS,317.41,7.5,0.3,0.875,38.8932,1.4737,0.08577,inferred,
Lalitpur15,Lalitpur15,27.655,85.3263,macroseismic,,,,,,,,,,,,,,0.536042,0.808657,,0.466564,0.8059,1.0131,,1.0822,Stations_USGS,322.43,7.5,0.3,0.875,38.8932,1.4737,0.085787,inferred,
Gorkha4,Gorkha4,28.01,84.607,macroseismic,,,,,,,,,,,,,,0.535996,0.80862,,0.466589,0.8059,1.0131,,1.0822,Stations_USGS,900.0,7.5,0.3,0.875,38.8932,1.4737,0.085793,inferred,
Panauti11,Panauti11,27.593,85.5284,macroseismic,,,,,,,,,,,,,,0.535983,0.80861,,0.466596,0.8059,1.0131,,1.0822,Stations_USGS,629.41,7.5,0.3,0.875,38.8932,1.4737,0.085794,inferred,
Lalitpur13,Lalitpur13,27.662,85.3121,macroseismic,,,,,,,,,,,,,,0.535816,0.808477,,0.466685,0.8059,1.0131,,1.0822,Stations_USGS,340.09,7.5,0.3,0.875,38.8932,1.4737,0.085812,inferred,
Gorkha2,Gorkha2,28.0,84.6188,macroseismic,,,,,,,,,,,,,,0.535624,0.808325,,0.466787,0.8059,1.0131,,1.0822,Stations_USGS,788.97,7.5,0.3,0.875,38.8932,1.4737,0.085833,inferred,
Lalitpur4,Lalitpur4,27.668,85.3043,macroseismic,,,,,,,,,,,,,,0.535486,0.808216,,0.466861,0.8059,1.0131,,1.0822,Stations_USGS,345.55,7.5,0.3,0.875,38.8932,1.4737,0.085849,inferred,
Gorkha7,Gorkha7,27.971,84.6435,macroseismic,,,,,,,,,,,,,,0.53537,0.808124,,0.466923,0.8059,1.0131,,1.0822,Stations_USGS,517.58,7.5,0.3,0.875,38.8932,1.4737,0.085861,inferred,
Lalitpur17,Lalitpur17,27.661,85.3323,macroseismic,,,,,,,,,,,,,,0.535274,0.808047,,0.466975,0.8059,1.0131,,1.0822,Stations_USGS,414.56,7.5,0.3,0.875,38.8932,1.4737,0.085872,inferred,
Gorkha3,Gorkha3,27.995,84.6272,macroseismic,,,,,,,,,,,,,,0.535229,0.808012,,0.466998,0.8059,1.0131,,1.0822,Stations_USGS,639.61,7.5,0.3,0.875,38.8932,1.4737,0.085877,inferred,
Lalitpur5,Lalitpur5,27.667,85.319,macroseismic,,,,,,,,,,,,,,0.535116,0.807922,,0.467059,0.8059,1.0131,,1.0822,Stations_USGS,340.09,7.5,0.3,0.875,38.8932,1.4737,0.085889,inferred,
Panauti2,Panauti2,27.604,85.5224,macroseismic,,,,,,,,,,,,,,0.535082,0.807895,,0.467077,0.8059,1.0131,,1.0822,Stations_USGS,707.3,7.5,0.3,0.875,38.8932,1.4737,0.085893,inferred,
Gorkha1,Gorkha1,28.002,84.6258,macroseismic,,,,,,,,,,,,,,0.534909,0.807758,,0.46717,0.8059,1.0131,,1.0822,Stations_USGS,639.61,7.5,0.3,0.875,38.8932,1.4737,0.085912,inferred,
Panauti1,Panauti1,27.602,85.538,macroseismic,,,,,,,,,,,,,,0.534832,0.807697,,0.467211,0.8059,1.0131,,1.0822,Stations_USGS,629.41,7.5,0.3,0.875,38.8932,1.4737,0.085921,inferred,
Lalitpur20,Lalitpur20,27.673,85.3178,macroseismic,,,,,,,,,,,,,,0.53458,0.807496,,0.467346,0.8059,1.0131,,1.0822,Stations_USGS,340.09,7.5,0.3,0.875,38.8932,1.4737,0.085949,inferred,
Lalitpur7,Lalitpur7,27.668,85.3334,macroseismic,,,,,,,,,,,,,,0.534568,0.807487,,0.467352,0.8059,1.0131,,1.0822,Stations_USGS,414.56,7.5,0.3,0.875,38.8932,1.4737,0.08595,inferred,
Lalitpur18,Lalitpur18,27.673,85.3231,macroseismic,,,,,,,,,,,,,,0.534414,0.807364,,0.467435,0.8059,1.0131,,1.0822,Stations_USGS,340.09,7.5,0.3,0.875,38.8932,1.4737,0.085967,inferred,
Lalitpur3,Lalitpur3,27.677,85.3111,macroseismic,,,,,,,,,,,,,,0.534409,0.807361,,0.467437,0.8059,1.0131,,1.0822,Stations_USGS,403.67,7.5,0.3,0.875,38.8932,1.4737,0.085967,inferred,
Lalitpur8,Lalitpur8,27.671,85.3341,macroseismic,,,,,,,,,,,,,,0.534261,0.807243,,0.467517,0.8059,1.0131,,1.0822,Stations_USGS,414.56,7.5,0.3,0.875,38.8932,1.4737,0.085984,inferred,
Anantalingeshwor11,Anantalingeshwor11,27.654,85.3881,macroseismic,,,,,,,,,,,,,,0.534223,0.807213,,0.467537,0.8059,1.0131,,1.0822,Stations_USGS,424.69,7.5,0.3,0.875,38.8932,1.4737,0.085988,inferred,
Gorkha12,Gorkha12,28.03,84.6152,macroseismic,,,,,,,,,,,,,,0.534063,0.807085,,0.467623,0.8059,1.0131,,1.0822,Stations_USGS,835.35,7.5,0.3,0.875,38.8932,1.4737,0.086006,inferred,
Lalitpur9,Lalitpur9,27.676,85.3327,macroseismic,,,,,,,,,,,,,,0.53383,0.8069,,0.467748,0.8059,1.0131,,1.0822,Stations_USGS,273.58,7.5,0.3,0.875,38.8932,1.4737,0.086032,inferred,
Lalitpur2,Lalitpur2,27.685,85.3075,macroseismic,,,,,,,,,,,,,,0.533764,0.806848,,0.467784,0.8059,1.0131,,1.0822,Stations_USGS,187.66,7.5,0.3,0.875,38.8932,1.4737,0.086039,inferred,
Chandragiri2,Chandragiri2,27.714,85.2262,macroseismic,,,,,,,,,,,,,,0.53357,0.806694,,0.467888,0.8059,1.0131,,1.0822,Stations_USGS,646.78,7.5,0.3,0.875,38.8932,1.4737,0.08606,inferred,
Lalitpur10,Lalitpur10,27.684,85.3228,macroseismic,,,,,,,,,,,,,,0.533381,0.806544,,0.467989,0.8059,1.0131,,1.0822,Stations_USGS,403.67,7.5,0.3,0.875,38.8932,1.4737,0.086081,inferred,
Lalitpur1,Lalitpur1,27.688,85.3114,macroseismic,,,,,,,,,,,,,,0.533359,0.806526,,0.468001,0.8059,1.0131,,1.0822,Stations_USGS,403.67,7.5,0.3,0.875,38.8932,1.4737,0.086084,inferred,
Gorkha15,Gorkha15,27.993,84.6553,macroseismic,,,,,,,,,,,,,,0.533018,0.806255,,0.468185,0.8059,1.0131,,1.0822,Stations_USGS,900.0,7.5,0.3,0.875,38.8932,1.4737,0.086122,inferred,
Nagarjune4,Nagarjune4,27.708,85.2769,macroseismic,,,,,,,,,,,,,,0.532841,0.806114,,0.46828,0.8059,1.0131,,1.0822,Stations_USGS,313.84,7.5,0.3,0.875,38.8932,1.4737,0.086141,inferred,
Nagarjune7,Nagarjune7,27.713,85.2609,macroseismic,,,,,,,,,,,,,,0.532818,0.806096,,0.468292,0.8059,1.0131,,1.0822,Stations_USGS,580.26,7.5,0.3,0.875,38.8932,1.4737,0.086144,inferred,
Suryabinayak1,Suryabinayak1,27.665,85.4047,macroseismic,,,,,,,,,,,,,,0.532684,0.805989,,0.468365,0.8059,1.0131,,1.0822,Stations_USGS,491.96,7.5,0.3,0.875,38.8932,1.4737,0.086159,inferred,
Bhaktapur14,Bhaktapur14,27.667,85.4253,macroseismic,,,,,,,,,,,,,,0.531891,0.805358,,0.468793,0.8059,1.0131,,1.0822,Stations_USGS,318.5,7.5,0.3,0.875,38.8932,1.4737,0.086247,inferred,
Bhaktapur17,Bhaktapur17,27.671,85.4167,macroseismic,,,,,,,,,,,,,,0.531769,0.805262,,0.468858,0.8059,1.0131,,1.0822,Stations_USGS,537.27,7.5,0.3,0.875,38.8932,1.4737,0.08626,inferred,
Gorkha13,Gorkha13,28.03,84.6433,macroseismic,,,,,,,,,,,,,,0.531747,0.805244,,0.46887,0.8059,1.0131,,1.0822,Stations_USGS,900.0,7.5,0.3,0.875,38.8932,1.4737,0.086263,inferred,
Bhaktapur12,Bhaktapur12,27.668,85.4287,macroseismic,,,,,,,,,,,,,,0.531699,0.805205,,0.468896,0.8059,1.0131,,1.0822,Stations_USGS,318.5,7.5,0.3,0.875,38.8932,1.4737,0.086268,inferred,
Bhaktapur11,Bhaktapur11,27.669,85.4306,macroseismic,,,,,,,,,,,,,,0.53155,0.805087,,0.468977,0.8059,1.0131,,1.0822,Stations_USGS,318.5,7.5,0.3,0.875,38.8932,1.4737,0.086285,inferred,
Bhaktapur6,Bhaktapur6,27.669,85.4357,macroseismic,,,,,,,,,,,,,,0.531403,0.80497,,0.469056,0.8059,1.0131,,1.0822,Stations_USGS,318.5,7.5,0.3,0.875,38.8932,1.4737,0.086301,inferred,
Bhaktapur2,Bhaktapur2,27.668,85.439,macroseismic,,,,,,,,,,,,,,0.5314,0.804968,,0.469058,0.8059,1.0131,,1.0822,Stations_USGS,318.5,7.5,0.3,0.875,38.8932,1.4737,0.086301,inferred,
Bhaktapur8,Bhaktapur8,27.672,85.4308,macroseismic,,,,,,,,,,,,,,0.531266,0.804861,,0.46913,0.8059,1.0131,,1.0822,Stations_USGS,318.5,7.5,0.3,0.875,38.8932,1.4737,0.086316,inferred,
Bhaktapur15,Bhaktapur15,27.676,85.424,macroseismic,,,,,,,,,,,,,,0.531093,0.804723,,0.469224,0.8059,1.0131,,1.0822,Stations_USGS,415.48,7.5,0.3,0.875,38.8932,1.4737,0.086336,inferred,
Bhaktapur10,Bhaktapur10,27.676,85.4286,macroseismic,,,,,,,,,,,,,,0.53096,0.804617,,0.469296,0.8059,1.0131,,1.0822,Stations_USGS,348.96,7.5,0.3,0.875,38.8932,1.4737,0.086351,inferred,
Bhaktapur5,Bhaktapur5,27.676,85.4304,macroseismic,,,,,,,,,,,,,,0.530908,0.804576,,0.469324,0.8059,1.0131,,1.0822,Stations_USGS,348.96,7.5,0.3,0.875,38.8932,1.4737,0.086356,inferred,
Bhaktapur1,Bhaktapur1,27.673,85.4437,macroseismic,,,,,,,,,,,,,,0.530803,0.804492,,0.469381,0.8059,1.0131,,1.0822,Stations_USGS,391.17,7.5,0.3,0.875,38.8932,1.4737,0.086368,inferred,
Nagarkot1,Nagarkot1,27.662,85.4872,macroseismic,,,,,,,,,,,,,,0.530587,0.80432,,0.469498,0.8059,1.0131,,1.0822,Stations_USGS,683.17,7.5,0.3,0.875,38.8932,1.4737,0.086392,inferred,
Bhaktapur4,Bhaktapur4,27.678,85.441,macroseismic,,,,,,,,,,,,,,0.53042,0.804186,,0.469589,0.8059,1.0131,,1.0822,Stations_USGS,348.96,7.5,0.3,0.875,38.8932,1.4737,0.086411,inferred,
DMG,DMG (Intensity VIII),27.7218,85.3197,macroseismic,,,,,,,,,,,,,,0.529982,0.803838,,0.469827,0.8059,1.0131,,1.0822,Stations_USGS,283.38,7.5,0.3,0.875,38.8932,1.4737,0.08646,inferred,
Nagarkot4,Nagarkot4,27.679,85.4712,macroseismic,,,,,,,,,,,,,,0.529475,0.803434,,0.470102,0.8059,1.0131,,1.0822,Stations_USGS,484.62,7.5,0.3,0.875,38.8932,1.4737,0.086517,inferred,
Nagarkot6,Nagarkot6,27.686,85.4644,macroseismic,,,,,,,,,,,,,,0.529029,0.803078,,0.470345,0.8059,1.0131,,1.0822,Stations_USGS,484.62,7.5,0.3,0.875,38.8932,1.4737,0.086567,inferred,
Tarkeshwor21,Tarkeshwor21,27.74,85.3106,macroseismic,,,,,,,,,,,,,,0.528617,0.802749,,0.47057,0.8059,1.0131,,1.0822,Stations_USGS,348.46,7.5,0.3,0.875,38.8932,1.4737,0.086613,inferred,
Nagarkot5,Nagarkot5,27.685,85.4867,macroseismic,,,,,,,,,,,,,,0.528503,0.802657,,0.470632,0.8059,1.0131,,1.0822,Stations_USGS,710.38,7.5,0.3,0.875,38.8932,1.4737,0.086626,inferred,
Budanilkanta11,Budanilkanta11,27.73,85.3473,macroseismic,,,,,,,,,,,,,,0.528423,0.802593,,0.470676,0.8059,1.0131,,1.0822,Stations_USGS,310.41,7.5,0.3,0.875,38.8932,1.4737,0.086635,inferred,
Budanilkanta12,Budanilkanta12,27.73,85.3537,macroseismic,,,,,,,,,,,,,,0.528235,0.802444,,0.470778,0.8059,1.0131,,1.0822,Stations_USGS,310.41,7.5,0.3,0.875,38.8932,1.4737,0.086656,inferred,
Changunarayan11,Changunarayan11,27.71,85.4236,macroseismic,,,,,,,,,,,,,,0.528014,0.802267,,0.470899,0.8059,1.0131,,1.0822,Stations_USGS,493.11,7.5,0.3,0.875,38.8932,1.4737,0.086681,inferred,
Budanilkanta10,Budanilkanta10,27.742,85.3488,macroseismic,,,,,,,,,,,,,,0.527313,0.801707,,0.471283,0.8059,1.0131,,1.0822,Stations_USGS,420.7,7.5,0.3,0.875,38.8932,1.4737,0.08676,inferred,
Changunarayan8,Changunarayan8,27.718,85.4235,macroseismic,,,,,,,,,,,,,,0.527305,0.8017,,0.471287,0.8059,1.0131,,1.0822,Stations_USGS,493.11,7.5,0.3,0.875,38.8932,1.4737,0.086761,inferred,
Budanilkanta13,Budanilkanta13,27.739,85.3608,macroseismic,,,,,,,,,,,,,,0.527231,0.801641,,0.471328,0.8059,1.0131,,1.0822,Stations_USGS,433.39,7.5,0.3,0.875,38.8932,1.4737,0.08677,inferred,
Budanilkanta14,Budanilkanta14,27.737,85.3682,macroseismic,,,,,,,,,,,,,,0.527194,0.801612,,0.471348,0.8059,1.0131,,1.0822,Stations_USGS,433.39,7.5,0.3,0.875,38.8932,1.4737,0.086774,inferred,
Panchkal3,Panchkal3,27.648,85.6204,macroseismic,,,,,,,,,,,,,,0.52692,0.801393,,0.471498,0.8059,1.0131,,1.0822,Stations_USGS,467.42,7.5,0.3,0.875,38.8932,1.4737,0.086805,inferred,
Budanilkanta8,Budanilkanta8,27.752,85.3405,macroseismic,,,,,,,,,,,,,,0.526675,0.801197,,0.471633,0.8059,1.0131,,1.0822,Stations_USGS,432.32,7.5,0.3,0.875,38.8932,1.4737,0.086833,inferred,
Kageshworimanahara6,Kageshworimanahara6,27.736,85.4107,macroseismic,,,,,,,,,,,,,,0.526078,0.800719,,0.471961,0.8059,1.0131,,1.0822,Stations_USGS,346.67,7.5,0.3,0.875,38.8932,1.4737,0.0869,inferred,
Budanilkanta15,Budanilkanta15,27.751,85.3651,macroseismic,,,,,,,,,,,,,,0.526055,0.800701,,0.471973,0.8059,1.0131,,1.0822,Stations_USGS,540.5,7.5,0.3,0.875,38.8932,1.4737,0.086903,inferred,
Shankarapur14,Shankarapur14,27.73,85.4367,macroseismic,,,,,,,,,,,,,,0.525882,0.800563,,0.472068,0.8059,1.0131,,1.0822,Stations_USGS,287.89,7.5,0.3,0.875,38.8932,1.4737,0.086923,inferred,
Nagarkot12,Nagarkot12,27.71,85.502,macroseismic,,,,,,,,,,,,,,0.525866,0.80055,,0.472077,0.8059,1.0131,,1.0822,Stations_USGS,715.01,7.5,0.3,0.875,38.8932,1.4737,0.086924,inferred,
Budanilkanta7,Budanilkanta7,27.761,85.3439,macroseismic,,,,,,,,,,,,,,0.525792,0.800491,,0.472118,0.8059,1.0131,,1.0822,Stations_USGS,495.04,7.5,0.3,0.875,38.8932,1.4737,0.086933,inferred,
Shankarapur8,Shankarapur8,27.723,85.4635,macroseismic,,,,,,,,,,,,,,0.525762,0.800467,,0.472134,0.8059,1.0131,,1.0822,Stations_USGS,564.63,7.5,0.3,0.875,38.8932,1.4737,0.086936,inferred,
Budanilkanta9,Budanilkanta9,27.759,85.3575,macroseismic,,,,,,,,,,,,,,0.525577,0.800318,,0.472236,0.8059,1.0131,,1.0822,Stations_USGS,495.04,7.5,0.3,0.875,38.8932,1.4737,0.086957,inferred,
Kageshworimanahara16,Kageshworimanahara16,27.739,85.4194,macroseismic,,,,,,,,,,,,,,0.525575,0.800317,,0.472237,0.8059,1.0131,,1.0822,Stations_USGS,346.67,7.5,0.3,0.875,38.8932,1.4737,0.086957,inferred,
Shankarapur9,Shankarapur9,27.73,85.4597,macroseismic,,,,,,,,,,,,,,0.525255,0.800061,,0.472414,0.8059,1.0131,,1.0822,Stations_USGS,659.92,7.5,0.3,0.875,38.8932,1.4737,0.086994,inferred,
Budanilkanta16,Budanilkanta16,27.757,85.375,macroseismic,,,,,,,,,,,,,,0.525254,0.80006,,0.472414,0.8059,1.0131,,1.0822,Stations_USGS,575.52,7.5,0.3,0.875,38.8932,1.4737,0.086994,inferred,
Budanilkanta5,Budanilkanta5,27.769,85.3477,macroseismic,,,,,,,,,,,,,,0.524993,0.799851,,0.472558,0.8059,1.0131,,1.0822,Stations_USGS,495.04,7.5,0.3,0.875,38.8932,1.4737,0.087024,inferred,
Budanilkanta17,Budanilkanta17,27.765,85.3752,macroseismic,,,,,,,,,,,,,,0.52456,0.799504,,0.472797,0.8059,1.0131,,1.0822,Stations_USGS,777.68,7.5,0.3,0.875,38.8932,1.4737,0.087073,inferred,
Budanilkanta3,Budanilkanta3,27.769,85.3706,macroseismic,,,,,,,,,,,,,,0.524346,0.799333,,0.472915,0.8059,1.0131,,1.0822,Stations_USGS,606.92,7.5,0.3,0.875,38.8932,1.4737,0.087097,inferred,
Kageshworimanahara15,Kageshworimanahara15,27.749,85.4329,macroseismic,,,,,,,,,,,,,,0.524341,0.799328,,0.472918,0.8059,1.0131,,1.0822,Stations_USGS,556.28,7.5,0.3,0.875,38.8932,1.4737,0.087098,inferred,
Shankarapur13,Shankarapur13,27.744,85.4536,macroseismic,,,,,,,,,,,,,,0.524211,0.799224,,0.47299,0.8059,1.0131,,1.0822,Stations_USGS,900.0,7.5,0.3,0.875,38.8932,1.4737,0.087113,inferred,
Budanilkanta2,Budanilkanta2,27.773,85.3738,macroseismic,,,,,,,,,,,,,,0.523916,0.798987,,0.473154,0.8059,1.0131,,1.0822,Stations_USGS,606.92,7.5,0.3,0.875,38.8932,1.4737,0.087147,inferred,
Budanilkanta4,Budanilkanta4,27.783,85.3634,macroseismic,,,,,,,,,,,,,,0.523357,0.79854,,0.473463,0.8059,1.0131,,1.0822,Stations_USGS,900.0,7.5,0.3,0.875,38.8932,1.4737,0.08721,inferred,
Budanilkanta6,Budanilkanta6,27.793,85.3539,macroseismic,,,,,,,,,,,,,,0.52278,0.798076,,0.473783,0.8059,1.0131,,1.0822,Stations_USGS,900.0,7.5,0.3,0.875,38.8932,1.4737,0.087277,inferred,
Budanilkanta1,Budanilkanta1,27.789,85.3761,macroseismic,,,,,,,,,,,,,,0.522501,0.797853,,0.473938,0.8059,1.0131,,1.0822,Stations_USGS,900.0,7.5,0.3,0.875,38.8932,1.4737,0.087308,inferred,
Bidur7,Bidur7,27.869,85.1273,macroseismic,,,,,,,,,,,,,,0.521893,0.797364,,0.474277,0.8059,1.0131,,1.0822,Stations_USGS,416.88,7.5,0.3,0.875,38.8932,1.4737,0.087378,inferred,
Bidur6,Bidur6,27.884,85.1377,macroseismic,,,,,,,,,,,,,,0.520386,0.796153,,0.475118,0.8059,1.0131,,1.0822,Stations_USGS,383.36,7.5,0.3,0.875,38.8932,1.4737,0.087552,inferred,
Melamchi11,Melamchi11,27.754,85.5727,macroseismic,,,,,,,,,,,,,,0.520317,0.796097,,0.475157,0.8059,1.0131,,1.0822,Stations_USGS,575.65,7.5,0.3,0.875,38.8932,1.4737,0.08756,inferred,
Bidur4,Bidur4,27.901,85.1441,macroseismic,,,,,,,,,,,,,,0.518831,0.794901,,0.475991,0.8059,1.0131,,1.0822,Stations_USGS,614.68,7.5,0.3,0.875,38.8932,1.4737,0.087732,inferred,
Bhimeshwor12,Bhimeshwor12,27.679,86.0212,macroseismic,,,,,,,,,,,,,,0.51775,0.79403,,0.476599,0.8059,1.0131,,1.0822,Stations_USGS,900.0,7.5,0.3,0.875,38.8932,1.4737,0.087858,inferred,
Bidur11,Bidur11,27.921,85.1494,macroseismic,,,,,,,,,,,,,,0.517085,0.793494,,0.476975,0.8059,1.0131,,1.0822,Stations_USGS,849.91,7.5,0.3,0.875,38.8932,1.4737,0.087936,inferred,
Bidur2,Bidur2,27.916,85.1685,macroseismic,,,,,,,,,,,,,,0.517062,0.793476,,0.476988,0.8059,1.0131,,1.0822,Stations_USGS,621.84,7.5,0.3,0.875,38.8932,1.4737,0.087938,inferred,
Bidur8,Bidur8,27.927,85.1325,macroseismic,,,,,,,,,,,,,,0.516982,0.793411,,0.477033,0.8059,1.0131,,1.0822,Stations_USGS,720.12,7.5,0.3,0.875,38.8932,1.4737,0.087948,inferred,
Bidur10,Bidur10,27.925,85.1468,macroseismic,,,,,,,,,,,,,,0.516821,0.793281,,0.477124,0.8059,1.0131,,1.0822,Stations_USGS,508.25,7.5,0.3,0.875,38.8932,1.4737,0.087967,inferred,
Bhimeshwor13,Bhimeshwor13,27.699,86.0083,macroseismic,,,,,,,,,,,,,,0.516624,0.793122,,0.477236,0.8059,1.0131,,1.0822,Stations_USGS,900.0,7.5,0.3,0.875,38.8932,1.4737,0.08799,inferred,
Bidur1,Bidur1,27.925,85.1587,macroseismic,,,,,,,,,,,,,,0.516556,0.793067,,0.477274,0.8059,1.0131,,1.0822,Stations_USGS,866.79,7.5,0.3,0.875,38.8932,1.4737,0.087997,inferred,
Melamchi4,Melamchi4,27.823,85.5068,macroseismic,,,,,,,,,,,,,,0.516357,0.792907,,0.477387,0.8059,1.0131,,1.0822,Stations_USGS,668.46,7.5,0.3,0.875,38.8932,1.4737,0.088021,inferred,
