custom_site_id,lon,lat,slope,vs30,geology,xvf,region,vs30measured
t_288,19.93624965,40.77875077,0.08326608,553.3468,CENOZOIC,48.19532637,4,FALSE
t_289,19.94458298,40.72875079,0.028502397,444.28275,PLEISTOCENE,48.69876092,4,FALSE
t_290,19.94458298,40.73708412,0.054696362,488.33353,PLEISTOCENE,48.50057928,4,FALSE
t_291,19.94458298,40.74541745,0.114688925,566.402,PLEISTOCENE,48.30239764,4,FALSE
t_292,19.94458298,40.75375078,0.06173341,516.67053,PLEISTOCENE,48.10425935,4,FALSE
t_293,19.94458298,40.76208411,0.031304464,472.91425,PLEISTOCENE,47.90612335,4,FALSE
t_294,19.94458298,40.77041744,0.0669353,523.3588,CENOZOIC,47.70798736,4,FALSE
t_295,19.95291631,40.72041746,0.0812759,557.35925,CENOZOIC,48.21093389,4,FALSE
t_296,19.95291631,40.72875079,0.08900776,598.43427,CENOZOIC,48.01281591,4,FALSE
t_297,19.95291631,40.73708412,0.08257999,553.80505,PLEISTOCENE,47.81469793,4,FALSE
t_298,19.95291631,40.74541745,0.05159696,540.6243,PLEISTOCENE,47.61657995,4,FALSE
t_299,19.95291631,40.75375078,0.114532374,561.0354,CENOZOIC,47.4185265,4,FALSE
t_300,19.95291631,40.76208411,0.028821649,499.36328,PLEISTOCENE,47.22047645,4,FALSE
t_301,19.95291631,40.77041744,0.06868412,494.9843,PLEISTOCENE,47.02242639,4,FALSE
t_302,19.96124964,40.75375078,0.06463233,518.75366,CENOZOIC,46.73279364,4,FALSE
t_303,19.96124964,40.76208411,0.100016624,540.8367,CENOZOIC,46.53482954,4,FALSE
t_304,19.96124964,40.77041744,0.0174292,477.72186,PLEISTOCENE,46.33686543,4,FALSE
t_305,19.96958297,40.74541745,0.016455455,466.21515,CENOZOIC,46.24494458,4,FALSE
t_306,19.96958297,40.75375078,0.025411714,457.95044,CENOZOIC,46.04706079,4,FALSE
t_307,19.96958297,40.76208411,0.10977618,570.1684,CENOZOIC,45.84918263,4,FALSE
t_308,19.96958297,40.77041744,0.09488751,572.213,CENOZOIC,45.65130447,4,FALSE
t_309,19.9779163,40.74541745,0.108271725,567.51733,CENOZOIC,45.55912689,4,FALSE
t_310,19.9779163,40.75375078,0.044134587,483.9525,CENOZOIC,45.36132794,4,FALSE
t_311,19.9779163,40.76208411,0.049631108,533.93134,CENOZOIC,45.16353572,4,FALSE
t_312,19.9779163,40.77041744,0.14056243,652.4931,CENOZOIC,44.9657435,4,FALSE
t_313,19.98624963,40.75375078,0.08639193,557.9403,CENOZOIC,44.67559508,4,FALSE
t_314,19.98624963,40.76208411,0.03115304,504.8378,CENOZOIC,44.47788881,4,FALSE
t_315,19.98624963,40.77041744,0.09698421,592.32074,CENOZOIC,44.28018254,4,FALSE
t_316,19.99458296,40.75375078,0.10418568,585.928,CENOZOIC,43.98986223,4,FALSE
t_317,19.99458296,40.76208411,0.07673304,556.8833,CENOZOIC,43.7922419,4,FALSE
t_318,20.00291629,40.76208411,0.14174373,657.8962,CENOZOIC,43.10659499,4,FALSE
t_319,20.00291629,40.77041744,0.059383173,590.3006,CENOZOIC,42.90906061,4,FALSE
t_320,20.01124962,40.74541745,0.08088215,562.2099,CENOZOIC,42.81575254,4,FALSE
t_321,20.01124962,40.77041744,0.15163282,652.78357,CENOZOIC,42.22337754,4,FALSE
t_322,20.01124962,40.77875077,0.06264939,582.6419,CENOZOIC,42.02592927,4,FALSE
t_323,20.01958295,40.77041744,0.10572158,606.8201,CENOZOIC,41.53767289,4,FALSE
t_324,20.02791628,40.76208411,0.12129388,592.6829,CENOZOIC,41.04924423,4,FALSE
t_325,20.02791628,40.77041744,0.078783706,590.67664,CENOZOIC,40.85196824,4,FALSE
t_326,20.04458294,40.77875077,0.084072806,504.457,CENOZOIC,39.28345523,4,FALSE
t_327,19.76958305,40.83708408,0.002206625,238.73781,PLEISTOCENE,60.50144906,4,FALSE
t_328,19.77791638,40.83708408,0.012172527,325.79654,PLEISTOCENE,59.81686355,4,FALSE
t_329,19.77791638,40.84541741,0.006509786,245.3419,PLEISTOCENE,59.6169908,4,FALSE
t_330,19.78624971,40.83708408,0.03635061,447.58408,PLEISTOCENE,59.13227804,4,FALSE
t_331,19.78624971,40.84541741,0.007554293,309.88663,PLEISTOCENE,58.93249154,4,FALSE
t_332,19.79458304,40.82041742,0.055926133,500.42984,CENOZOIC,58.84707296,4,FALSE
t_333,19.79458304,40.82875075,0.08392369,513.89197,CENOZOIC,58.64739182,4,FALSE
t_334,19.79458304,40.83708408,0.07409389,516.9569,CENOZOIC,58.44769253,4,FALSE
t_335,19.79458304,40.84541741,0.024448713,385.22614,PLEISTOCENE,58.24799228,4,FALSE
t_336,19.80291637,40.79541743,0.023485411,431.61313,CENOZOIC,58.76110562,4,FALSE
t_337,19.80291637,40.80375076,0.051328257,476.65814,CENOZOIC,58.56150925,4,FALSE
t_338,19.80291637,40.81208409,0.04287515,487.68097,CENOZOIC,58.36191288,4,FALSE
t_339,19.80291637,40.82041742,0.05873187,465.8829,CENOZOIC,58.1623165,4,FALSE
t_340,19.80291637,40.82875075,0.03485678,495.0005,CENOZOIC,57.96272013,4,FALSE
t_341,19.80291637,40.83708408,0.074477404,522.09717,CENOZOIC,57.76310702,4,FALSE
t_342,19.80291637,40.84541741,0.03149892,408.43298,PLEISTOCENE,57.56349302,4,FALSE
t_343,19.8112497,40.79541743,0.032389205,427.6772,CENOZOIC,58.07609487,4,FALSE
t_344,19.8112497,40.80375076,0.08126525,473.40073,CENOZOIC,57.87658326,4,FALSE
t_345,19.8112497,40.81208409,0.028526364,488.9547,CENOZOIC,57.67707166,4,FALSE
t_346,19.8112497,40.82041742,0.057758123,529.9599,CENOZOIC,57.47756005,4,FALSE
t_347,19.8112497,40.82875075,0.07788183,548.48206,CENOZOIC,57.27804844,4,FALSE
t_348,19.8112497,40.83708408,0.06287754,494.57907,CENOZOIC,57.07852151,4,FALSE
t_349,19.8112497,40.84541741,0.022169236,370.69797,PLEISTOCENE,56.87899377,4,FALSE
t_350,19.8112497,40.85375074,0.002790685,252.99956,PLEISTOCENE,56.67946603,4,FALSE
t_351,19.81958303,40.77875077,0.038796585,460.44278,CENOZOIC,57.78993781,4,FALSE
t_352,19.81958303,40.7870841,0.00893904,435.34647,CENOZOIC,57.59051097,4,FALSE
t_353,19.81958303,40.79541743,0.025939632,453.82275,CENOZOIC,57.39108412,4,FALSE
t_354,19.81958303,40.80375076,0.04562179,511.76874,CENOZOIC,57.19165728,4,FALSE
t_355,19.81958303,40.81208409,0.0843317,529.7855,CENOZOIC,56.99223044,4,FALSE
t_356,19.81958303,40.82041742,0.038450144,508.47678,CENOZOIC,56.79280359,4,FALSE
t_357,19.81958303,40.82875075,0.06848581,483.80545,CENOZOIC,56.59337675,4,FALSE
t_358,19.81958303,40.83708408,0.033070795,403.66672,PLEISTOCENE,56.393936,4,FALSE
t_359,19.81958303,40.84541741,0.002903779,283.96283,PLEISTOCENE,56.19449451,4,FALSE
t_360,19.81958303,40.85375074,0.000539592,238.35875,PLEISTOCENE,55.99505302,4,FALSE
t_361,19.82791636,40.77875077,0.0739335,531.7774,CENOZOIC,57.10475753,4,FALSE
t_362,19.82791636,40.7870841,0.06175377,519.0356,CENOZOIC,56.90541545,4,FALSE
t_363,19.82791636,40.79541743,0.090172194,542.3678,CENOZOIC,56.70607337,4,FALSE
t_364,19.82791636,40.80375076,0.108710796,566.37103,CENOZOIC,56.5067313,4,FALSE
t_365,19.82791636,40.81208409,0.057496022,492.00793,CENOZOIC,56.30738922,4,FALSE
t_366,19.82791636,40.82041742,0.021720562,365.89807,CENOZOIC,56.10804714,4,FALSE
t_367,19.82791636,40.82875075,0.020932417,307.8006,CENOZOIC,55.90870506,4,FALSE
t_368,19.82791636,40.84541741,0.000539592,219.55794,PLEISTOCENE,55.50999525,4,FALSE
t_369,19.83624969,40.7870841,0.04652442,488.2732,CENOZOIC,56.22031994,4,FALSE
t_370,19.83624969,40.79541743,0.06362157,476.77353,CENOZOIC,56.02106262,4,FALSE
t_371,19.83624969,40.80375076,0.03833206,429.96136,CENOZOIC,55.82180531,4,FALSE
t_372,19.83624969,40.81208409,0.014621785,331.62354,CENOZOIC,55.622548,4,FALSE
t_373,19.83624969,40.82041742,0.002852129,247.93271,CENOZOIC,55.42329069,4,FALSE
t_374,19.83624969,40.82875075,0.001524903,209.57901,PLEISTOCENE,55.22403337,4,FALSE
t_375,19.84458302,40.76208411,0.102078825,604.0375,CRETACEOUS,56.13260825,4,FALSE
t_376,19.84458302,40.77875077,0.025005696,403.5557,PLEISTOCENE,55.73426588,4,FALSE
t_377,19.84458302,40.7870841,0.009628991,326.42377,PLEISTOCENE,55.53509469,4,FALSE
t_378,19.84458302,40.79541743,0.006768245,310.38254,PLEISTOCENE,55.3359235,4,FALSE
t_379,19.84458302,40.80375076,0.002902019,271.99115,PLEISTOCENE,55.13675231,4,FALSE
t_380,19.84458302,40.81208409,0.001524568,230.90053,PLEISTOCENE,54.93758113,4,FALSE
t_381,19.84458302,40.82041742,0.000894189,222.18585,PLEISTOCENE,54.73840994,4,FALSE
t_382,19.85291635,40.76208411,0.017089857,498.37564,PLEISTOCENE,55.44710101,4,FALSE
t_383,19.85291635,40.77875077,0.0051035,264.61136,PLEISTOCENE,55.04893137,4,FALSE
t_384,19.85291635,40.7870841,0.001768712,225.93726,PLEISTOCENE,54.84984655,4,FALSE
t_385,19.85291635,40.79541743,0.002156981,228.35672,PLEISTOCENE,54.65076173,4,FALSE
t_386,19.85291635,40.80375076,0.002205583,222.71832,PLEISTOCENE,54.4516769,4,FALSE
t_387,19.85291635,40.81208409,0.000894118,215.58893,PLEISTOCENE,54.25259208,4,FALSE
t_388,19.86124968,40.76208411,0.09661383,540.9781,PLEISTOCENE,54.76159378,4,FALSE
t_389,19.86124968,40.77041744,0.020379288,386.69165,PLEISTOCENE,54.56259532,4,FALSE
t_390,19.86124968,40.77875077,0.002697962,252.85309,PLEISTOCENE,54.36359686,4,FALSE
t_391,19.86124968,40.7870841,0.002156863,210.65927,PLEISTOCENE,54.16459841,4,FALSE
t_392,19.86124968,40.79541743,0.001293318,221.6937,PLEISTOCENE,53.96559995,4,FALSE
t_393,19.86958301,40.77875077,0.010815348,302.66376,PLEISTOCENE,53.67826236,4,FALSE
t_394,19.86958301,40.79541743,0.002586636,219.66817,PLEISTOCENE,53.28043818,4,FALSE
t_395,19.98624963,40.69541747,0.036979876,420.13638,PLEISTOCENE,46.06048913,4,FALSE
t_396,19.99458296,40.69541747,0.078467935,508.7674,PLEISTOCENE,45.37428945,4,FALSE
t_397,19.99458296,40.7037508,0.094174676,612.6785,CENOZOIC,45.1764898,4,FALSE
t_398,20.00291629,40.69541747,0.10585373,630.2097,PLEISTOCENE,44.68808978,4,FALSE
t_399,20.00291629,40.7037508,0.09935894,671.4628,CENOZOIC,44.49035379,4,FALSE
t_400,20.00291629,40.71208413,0.1147864,691.0881,CENOZOIC,44.2926178,4,FALSE
t_401,20.00291629,40.72875079,0.10872457,660.37585,CENOZOIC,43.89714582,4,FALSE
t_402,20.00291629,40.73708412,0.02935218,562.8103,CENOZOIC,43.69940983,4,FALSE
t_403,20.01124962,40.69541747,0.15468122,745.1257,CENOZOIC,44.00406344,4,FALSE
t_404,20.01124962,40.7037508,0.14883348,716.01056,CENOZOIC,43.80601162,4,FALSE
t_405,20.01124962,40.71208413,0.108948484,673.01135,CENOZOIC,43.60795981,4,FALSE
t_406,20.01124962,40.72041746,0.15948546,728.7175,CENOZOIC,43.40990799,4,FALSE
t_407,20.01124962,40.72875079,0.1600033,750.6917,CENOZOIC,43.21185617,4,FALSE
t_408,20.01124962,40.73708412,0.08939316,619.78076,CENOZOIC,43.01380436,4,FALSE
t_409,20.01958295,40.69541747,0.10222699,687.2754,CENOZOIC,43.32042109,4,FALSE
t_410,20.01958295,40.7037508,0.10697176,632.15735,CENOZOIC,43.1219864,4,FALSE
t_411,20.01958295,40.71208413,0.0808356,616.43066,CENOZOIC,42.92355171,4,FALSE
t_412,20.01958295,40.72041746,0.052599534,622.52515,CENOZOIC,42.72511702,4,FALSE
t_413,20.01958295,40.72875079,0.097362645,629.482,CENOZOIC,42.52668232,4,FALSE
t_414,20.01958295,40.73708412,0.13678274,615.86096,CENOZOIC,42.32824763,4,FALSE
t_415,20.01958295,40.74541745,0.06962342,587.8242,CENOZOIC,42.12981294,4,FALSE
t_416,20.02791628,40.69541747,0.15000644,555.62305,CENOZOIC,42.63677874,4,FALSE
t_417,20.02791628,40.7037508,0.10716058,595.1186,CENOZOIC,42.43796117,4,FALSE
t_418,20.02791628,40.71208413,0.15993126,657.798,CENOZOIC,42.23914361,4,FALSE
t_419,20.02791628,40.72041746,0.16981903,667.759,CENOZOIC,42.04032604,4,FALSE
t_420,20.02791628,40.72875079,0.10675736,560.30597,CENOZOIC,41.84150847,4,FALSE
t_421,20.02791628,40.73708412,0.031299047,552.0747,CENOZOIC,41.64269091,4,FALSE
t_422,20.02791628,40.74541745,0.13966505,624.4424,CENOZOIC,41.44387334,4,FALSE
t_423,20.02791628,40.75375078,0.08635906,628.718,CENOZOIC,41.24652023,4,FALSE
t_424,20.03624961,40.68708414,0.17175071,635.63525,CENOZOIC,42.15233683,4,FALSE
t_425,20.03624961,40.69541747,0.017190583,581.39197,CENOZOIC,41.95313639,4,FALSE
t_426,20.03624961,40.7037508,0.0597645,594.1907,CENOZOIC,41.75393595,4,FALSE
t_427,20.03624961,40.71208413,0.026979174,605.7422,CENOZOIC,41.55473551,4,FALSE
t_428,20.03624961,40.72041746,0.114503615,624.9032,CENOZOIC,41.35553506,4,FALSE
t_429,20.03624961,40.72875079,0.06601869,590.55206,CENOZOIC,41.15633462,4,FALSE
t_430,20.03624961,40.73708412,0.09535753,568.5045,CENOZOIC,40.95713418,4,FALSE
t_431,20.03624961,40.74541745,0.084562294,636.1802,CENOZOIC,40.75793374,4,FALSE
t_432,20.03624961,40.75375078,0.1710473,712.3041,CENOZOIC,40.5606433,4,FALSE
t_433,20.03624961,40.76208411,0.108113274,663.6754,CENOZOIC,40.36345345,4,FALSE
t_434,20.04458294,40.67041748,0.08731955,544.3426,CENOZOIC,41.86824399,4,FALSE
t_435,20.04458294,40.67875081,0.09984967,533.2229,CENOZOIC,41.66866067,4,FALSE
t_436,20.04458294,40.68708414,0.078482345,613.03955,CENOZOIC,41.46907735,4,FALSE
t_437,20.04458294,40.69541747,0.16543448,675.0261,CENOZOIC,41.26949404,4,FALSE
t_438,20.04458294,40.7037508,0.16022448,694.9238,CENOZOIC,41.06991072,4,FALSE
t_439,20.04458294,40.71208413,0.15260845,695.7964,CENOZOIC,40.8703274,4,FALSE
t_440,20.04458294,40.72041746,0.106315255,632.7728,CENOZOIC,40.67074409,4,FALSE
t_441,20.04458294,40.72875079,0.109907106,614.3251,CENOZOIC,40.47116077,4,FALSE
t_442,20.04458294,40.73708412,0.14041114,643.2332,CENOZOIC,40.27157746,4,FALSE
t_443,20.04458294,40.75375078,0.13375747,739.8054,CENOZOIC,39.87476637,4,FALSE
t_444,20.04458294,40.76208411,0.20492561,760.1014,CENOZOIC,39.67766266,4,FALSE
t_445,20.05291627,40.67875081,0.02345284,560.55164,CENOZOIC,40.98578407,4,FALSE
t_446,20.05291627,40.68708414,0.06735826,549.88324,CENOZOIC,40.78581788,4,FALSE
t_447,20.05291627,40.69541747,0.10028501,659.4621,CENOZOIC,40.58585169,4,FALSE
t_448,20.05291627,40.71208413,0.19282962,883.60046,CENOZOIC,40.1859193,4,FALSE
t_449,20.05291627,40.72041746,0.1889396,754.2128,CENOZOIC,39.98595311,4,FALSE
t_450,20.05291627,40.72875079,0.09078844,626.3701,CENOZOIC,39.78598692,4,FALSE
t_451,20.05291627,40.73708412,0.11836607,634.6179,CENOZOIC,39.58602073,4,FALSE
t_452,20.05291627,40.74541745,0.101412304,622.75525,CENOZOIC,39.38605454,4,FALSE
t_453,20.05291627,40.76208411,0.15173338,707.0944,CENOZOIC,38.99187187,4,FALSE
t_454,20.0612496,40.67875081,0.12498186,633.32245,CENOZOIC,40.30290747,4,FALSE
t_455,20.0612496,40.68708414,0.099027134,596.783,CENOZOIC,40.1025584,4,FALSE
t_456,20.0612496,40.69541747,0.08485563,642.5821,CENOZOIC,39.90220934,4,FALSE
t_457,20.0612496,40.7037508,0.13820629,745.86176,CENOZOIC,39.70186027,4,FALSE
t_458,20.0612496,40.71208413,0.18759798,826.56384,CENOZOIC,39.5015112,4,FALSE
t_459,20.0612496,40.72041746,0.18720095,774.5168,CENOZOIC,39.30116214,4,FALSE
t_460,20.0612496,40.72875079,0.03853872,630.4685,CENOZOIC,39.10081307,4,FALSE
t_461,20.0612496,40.73708412,0.14063556,613.65466,CENOZOIC,38.900464,4,FALSE
t_462,20.0612496,40.74541745,0.055490356,628.9963,CENOZOIC,38.70011494,4,FALSE
t_463,20.0612496,40.75375078,0.06862072,568.8813,CENOZOIC,38.50301252,4,FALSE
t_464,20.0612496,40.76208411,0.021223906,586.8716,CENOZOIC,38.30608108,4,FALSE
t_465,20.06958293,40.68708414,0.06189627,635.0609,CENOZOIC,39.41929893,4,FALSE
t_466,20.06958293,40.72041746,0.1700794,762.3664,CENOZOIC,38.61637116,4,FALSE
t_467,20.06958293,40.72875079,0.14276727,694.1569,CENOZOIC,38.41563922,4,FALSE
t_468,20.06958293,40.73708412,0.14050332,626.7855,CENOZOIC,38.21490728,4,FALSE
t_469,20.06958293,40.74541745,0.13678218,689.90753,CENOZOIC,38.01417534,4,FALSE
t_470,20.06958293,40.75375078,0.11813542,657.57715,CENOZOIC,37.8171356,4,FALSE
t_471,20.07791626,40.69541747,0.104493424,641.4714,CENOZOIC,38.53492463,4,FALSE
t_472,20.07791626,40.71208413,0.022677545,513.009,CENOZOIC,38.132695,4,FALSE
t_473,20.07791626,40.72875079,0.20569435,803.59467,CENOZOIC,37.73046537,4,FALSE
t_474,20.07791626,40.75375078,0.09523654,685.97,CENOZOIC,37.13125867,4,FALSE
t_475,20.07791626,40.76208411,0.094429895,614.4636,CENOZOIC,36.93449951,4,FALSE
t_476,20.08624959,40.7037508,0.17310145,704.2993,CENOZOIC,37.64978459,4,FALSE
t_477,20.08624959,40.72041746,0.12434466,617.29504,CENOZOIC,37.24678921,4,FALSE
t_478,20.08624959,40.72875079,0.15360513,801.6078,CENOZOIC,37.04529152,4,FALSE
t_479,20.08624959,40.74541745,0.009037211,573.2434,CENOZOIC,36.64229613,4,FALSE
t_480,20.08624959,40.75375078,0.12537844,627.0908,CENOZOIC,36.44538174,4,FALSE
t_481,20.08624959,40.76208411,0.13450173,686.61804,CENOZOIC,36.24870872,4,FALSE
t_482,20.08624959,40.77041744,0.11182371,691.49225,CENOZOIC,36.0520357,4,FALSE
t_483,20.09458292,40.77041744,0.13905849,656.35516,CENOZOIC,35.36621052,4,FALSE
t_484,20.10291625,40.72041746,0.1590638,798.7398,CENOZOIC,35.8813337,4,FALSE
t_485,20.10291625,40.73708412,0.15181239,775.3512,CENOZOIC,35.47392891,4,FALSE
t_486,20.10291625,40.76208411,0.15463823,695.3108,CENOZOIC,34.87686479,4,FALSE
t_487,20.11124958,40.71208413,0.426274,900,CENOZOIC,35.40363633,4,FALSE
t_488,20.11124958,40.72041746,0.29812524,900,CENOZOIC,35.19877324,4,FALSE
t_489,20.11124958,40.74541745,0.11123843,733.0093,CENOZOIC,34.58418397,4,FALSE
t_490,20.11124958,40.75375078,0.12680145,693.5326,CENOZOIC,34.38734675,4,FALSE
t_491,20.11124958,40.76208411,0.13882719,667.33136,CENOZOIC,34.19093219,4,FALSE
t_492,20.11958291,40.71208413,0.65354097,900,CENOZOIC,34.72223656,4,FALSE
t_493,20.11958291,40.72875079,0.31773925,900,CENOZOIC,34.310189,4,FALSE
t_494,20.12791624,40.72875079,0.4079482,900,CENOZOIC,33.62646785,4,FALSE
t_495,20.12791624,40.74541745,0.21426275,840.325,CENOZOIC,33.2120989,4,FALSE
t_496,20.12791624,40.75375078,0.10160485,648.6646,CENOZOIC,33.01530924,4,FALSE
t_497,20.13624957,40.74541745,0.17041291,850.3878,CENOZOIC,32.52605637,4,FALSE
t_498,20.1445829,40.75375078,0.16146313,791.89996,CENOZOIC,31.64327173,4,FALSE
t_499,19.8112497,40.6204175,0.11690749,614.3567,CENOZOIC,62.40665254,4,FALSE
t_500,19.8112497,40.66208415,0.050675575,520.96484,CENOZOIC,61.26956485,4,FALSE
t_501,19.8112497,40.67041748,0.059321284,545.1334,CENOZOIC,61.06867561,4,FALSE
t_502,19.81958303,40.6204175,0.064358994,536.57513,CENOZOIC,61.72704773,4,FALSE
t_503,19.81958303,40.66208415,0.103118084,614.6907,CENOZOIC,60.58326638,4,FALSE
t_504,19.81958303,40.67041748,0.06685328,603.25183,CENOZOIC,60.38239134,4,FALSE
t_505,19.81958303,40.67875081,0.12454507,642.8558,CENOZOIC,60.18297504,4,FALSE
t_506,19.82791636,40.61208417,0.066948205,532.2908,CENOZOIC,61.27753792,4,FALSE
t_507,19.82791636,40.6204175,0.05878813,542.5462,CENOZOIC,61.04744292,4,FALSE
t_508,19.82791636,40.62875083,0.060596045,556.056,CENOZOIC,60.81734792,4,FALSE
t_509,19.82791636,40.65375082,0.11821685,666.2873,CENOZOIC,60.12706291,4,FALSE
t_510,19.82791636,40.66208415,0.15109761,674.1924,CENOZOIC,59.89696791,4,FALSE
t_511,19.82791636,40.67041748,0.10248082,657.5486,CENOZOIC,59.69610708,4,FALSE
t_512,19.82791636,40.67875081,0.09702407,659.19037,CENOZOIC,59.49677577,4,FALSE
t_513,19.82791636,40.68708414,0.10880343,702.90845,CENOZOIC,59.29744446,4,FALSE
t_514,19.83624969,40.57875085,0.025019508,579.8319,CENOZOIC,61.52699965,4,FALSE
t_515,19.83624969,40.58708418,0.08829344,573.50964,CENOZOIC,61.29357304,4,FALSE
t_516,19.83624969,40.59541751,0.10402182,538.10156,CENOZOIC,61.06213931,4,FALSE
t_517,19.83624969,40.60375084,0.09110113,590.7188,CENOZOIC,60.83070557,4,FALSE
t_518,19.83624969,40.61208417,0.11498635,660.4629,CENOZOIC,60.59927184,4,FALSE
t_519,19.83624969,40.6204175,0.14347069,674.32635,CENOZOIC,60.36783811,4,FALSE
t_520,19.83624969,40.62875083,0.12117483,622.54626,CENOZOIC,60.13640438,4,FALSE
t_521,19.83624969,40.65375082,0.056978457,582.1471,CENOZOIC,59.44210318,4,FALSE
t_522,19.83624969,40.66208415,0.08116931,595.64716,CENOZOIC,59.21066945,4,FALSE
t_523,19.83624969,40.67041748,0.129767,650.3886,CENOZOIC,59.00982282,4,FALSE
t_524,19.83624969,40.67875081,0.12315465,655.7894,CENOZOIC,58.8105765,4,FALSE
t_525,19.83624969,40.68708414,0.15949704,720.5299,CENOZOIC,58.61133018,4,FALSE
t_526,19.84458302,40.57041752,0.07380368,551.89825,CENOZOIC,61.12530319,4,FALSE
t_527,19.84458302,40.57875085,0.14750306,555.6088,CENOZOIC,60.85398731,4,FALSE
t_528,19.84458302,40.58708418,0.058567945,543.13574,CENOZOIC,60.61928105,4,FALSE
t_529,19.84458302,40.59541751,0.09295052,547.9256,CENOZOIC,60.38649623,4,FALSE
t_530,19.84458302,40.60375084,0.123033375,594.6095,CENOZOIC,60.1537114,4,FALSE
t_531,19.84458302,40.61208417,0.08583122,647.6677,CENOZOIC,59.92092658,4,FALSE
t_532,19.84458302,40.6204175,0.10327514,612.98065,CENOZOIC,59.68814176,4,FALSE
t_533,19.84458302,40.62875083,0.03709769,531.5156,CENOZOIC,59.45535693,4,FALSE
t_534,19.84458302,40.63708416,0.053629667,510.88895,CENOZOIC,59.22257211,4,FALSE
t_535,19.84458302,40.64541749,0.05335611,530.95905,CENOZOIC,58.98978728,4,FALSE
t_536,19.84458302,40.65375082,0.026728524,593.8252,CENOZOIC,58.75700246,4,FALSE
t_537,19.84458302,40.66208415,0.1107422,703.2881,CENOZOIC,58.52421763,4,FALSE
t_538,19.84458302,40.67041748,0.13248484,754.4109,CENOZOIC,58.32338626,4,FALSE
t_539,19.84458302,40.67875081,0.07611633,735.1877,CENOZOIC,58.12422668,4,FALSE
t_540,19.84458302,40.68708414,0.10116839,730.573,CENOZOIC,57.9250671,4,FALSE
t_541,19.84458302,40.69541747,0.09334951,725.22845,CENOZOIC,57.72590752,4,FALSE
t_542,19.84458302,40.7037508,0.111178905,666.77344,CRETACEOUS,57.52674794,4,FALSE
t_543,19.84458302,40.71208413,0.057588022,548.4534,CRETACEOUS,57.32758836,4,FALSE
t_544,19.85291635,40.56208419,0.09242567,494.66196,CENOZOIC,60.72343319,4,FALSE
t_545,19.85291635,40.57875085,0.035812754,513.0593,CENOZOIC,60.18096949,4,FALSE
t_546,19.85291635,40.58708418,0.07872965,515.71924,CENOZOIC,59.94498164,4,FALSE
t_547,19.85291635,40.59541751,0.08556327,559.9531,CENOZOIC,59.71084354,4,FALSE
t_548,19.85291635,40.60375084,0.026464673,577.547,CENOZOIC,59.47670545,4,FALSE
t_549,19.85291635,40.61208417,0.11557872,648.33594,CENOZOIC,59.24256735,4,FALSE
t_550,19.85291635,40.62875083,0.061627638,575.6677,CENOZOIC,58.77429115,4,FALSE
t_551,19.85291635,40.63708416,0.050613128,546.52844,CENOZOIC,58.54015306,4,FALSE
t_552,19.85291635,40.64541749,0.09010798,632.46027,CENOZOIC,58.30601496,4,FALSE
t_553,19.85291635,40.65375082,0.25107643,801.0907,CENOZOIC,58.07187686,4,FALSE
t_554,19.85291635,40.66208415,0.3214626,889.6,CENOZOIC,57.83773876,4,FALSE
t_555,19.85291635,40.67041748,0.27479476,895.2833,CRETACEOUS,57.63692283,4,FALSE
t_556,19.85291635,40.67875081,0.24034862,878.1531,CRETACEOUS,57.4378503,4,FALSE
t_557,19.85291635,40.68708414,0.23785557,821.5731,CRETACEOUS,57.23877776,4,FALSE
t_558,19.85291635,40.69541747,0.1842381,769.6096,CRETACEOUS,57.03970523,4,FALSE
t_559,19.85291635,40.7037508,0.25627404,749.33026,CRETACEOUS,56.8406327,4,FALSE
t_560,19.85291635,40.71208413,0.17086262,681.23016,CRETACEOUS,56.64156017,4,FALSE
t_561,19.86124968,40.56208419,0.044023767,542.1609,CENOZOIC,60.05024729,4,FALSE
t_562,19.86124968,40.57041752,0.06393481,513.89264,CENOZOIC,59.77909949,4,FALSE
