# 20170403_M6.5_Moijabana median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,Atkinson2008prime,AtkinsonBoore2006Modified2011,Campbell2003MwNSHMP2008,FrankelEtAl1996MwNSHMP2008,PezeshkEtAl2011,SilvaEtAl2002MwNSHMP2008,SomervilleEtAl2001NSHMP2008,TavakoliPezeshk2005MwNSHMP2008,ToroEtAl1997MwNSHMP2008
t_10164,27.491420000000005,-21.34591,0.008116335,0.013046287,0.019241733,0.01724579,0.0106027955,0.011242091,0.017416967,0.020151421,0.010316076
t_10165,27.850750000000005,-21.34591,0.0053183404,0.01061577,0.01608655,0.014191469,0.008873621,0.009445017,0.01414607,0.016747106,0.008512756
t_10166,27.67107999999999,-21.34591,0.0062867864,0.01123762,0.017575901,0.01562645,0.0096893795,0.010290733,0.01570248,0.018352086,0.009364425
t_10167,27.40159,-21.34591,0.012244671,0.018696355,0.02014712,0.018129488,0.01109969,0.011761473,0.01833621,0.021131055,0.010832737
t_10168,27.40159,-21.30407,0.009613982,0.014946602,0.0198214,0.017833956,0.010920892,0.01157441,0.018006507,0.020778494,0.010646888
t_10169,27.40159,-21.26222,0.008578434,0.01358503,0.019497268,0.017538907,0.010743006,0.011388466,0.01767724,0.020427797,0.01046189
t_1017,24.976139999999987,-24.65291,0.02047553,0.021738594,0.029029323,0.026325017,0.015991097,0.017063498,0.027054744,0.030792082,0.01599668
t_10170,27.40159,-21.22035,0.008301739,0.013397318,0.01917502,0.017244691,0.010566195,0.011203807,0.017348738,0.020079283,0.010277912
t_10171,27.491420000000005,-21.17848,0.0077227396,0.013358776,0.018064037,0.016173208,0.009956926,0.010568836,0.016207725,0.018878905,0.00964332
t_10172,27.40159,-21.17848,0.008008964,0.0131764,0.018855141,0.016951839,0.010390724,0.011020713,0.017021535,0.019733481,0.01009524
t_10173,27.67107999999999,-21.17848,0.0063061877,0.012100945,0.016593866,0.01473656,0.009151398,0.009732494,0.014678427,0.017293386,0.008802851
t_10174,27.850750000000005,-21.17848,0.004906144,0.010488125,0.01526354,0.013451975,0.008423187,0.008979658,0.013277432,0.015861865,0.00804189
t_10175,27.40159,-21.13659,0.007325567,0.012291626,0.018537793,0.016660577,0.0102166785,0.010839268,0.016695831,0.019390559,0.009913962
t_10176,27.40159,-21.09469,0.008435289,0.014440643,0.018223327,0.016371313,0.0100442525,0.010659672,0.01637203,0.019050898,0.009734289
t_10177,27.177009999999996,-21.63846,0.014491075,0.017375106,0.025618259,0.023184767,0.014109079,0.014932247,0.023691457,0.027072318,0.013944056
t_10178,27.132090000000005,-21.63846,0.016468635,0.01926618,0.026324494,0.023848252,0.014498377,0.015345217,0.024357393,0.027841587,0.014344099
t_10179,27.221929999999986,-21.5967,0.013283785,0.016583355,0.024531962,0.022192456,0.013510649,0.0142985685,0.022655834,0.025890032,0.0133279655
t_1018,24.88631000000001,-24.73453,0.017785331,0.020112647,0.02698249,0.024498446,0.014861254,0.015838526,0.025143765,0.028558737,0.014820486
t_10180,27.177009999999996,-21.5967,0.015908469,0.019373069,0.025190271,0.022815114,0.013873251,0.014682328,0.023285022,0.02660637,0.013701402
t_10181,27.132090000000005,-21.5967,0.014865379,0.017665159,0.025871113,0.023457834,0.014248438,0.015079966,0.023930468,0.027347684,0.014087282
t_10182,27.132090000000005,-21.55493,0.018964019,0.02290297,0.025417928,0.023065288,0.013998684,0.014815159,0.023501365,0.026854193,0.013830424
t_10183,27.177009999999996,-21.55493,0.014232689,0.017612254,0.024761958,0.022442948,0.013637313,0.01443252,0.022876156,0.02614025,0.013458429
t_10184,27.221929999999986,-21.55493,0.013799242,0.017502574,0.024126947,0.02183924,0.013287645,0.014062785,0.022266164,0.025449539,0.013098018
t_10185,27.221929999999986,-21.51315,0.013725338,0.017696021,0.023721928,0.02148382,0.013064702,0.013827277,0.021874586,0.025009219,0.012867953
t_10186,27.177009999999996,-21.51315,0.015257418,0.019194555,0.024334127,0.022068923,0.013401711,0.0141833,0.02246563,0.025674846,0.013215599
t_10187,26.907510000000002,-21.63846,0.019877607,0.020678338,0.030248292,0.02753418,0.0166647,0.017653428,0.027954504,0.032123808,0.0165598
t_10188,26.952429999999993,-21.63846,0.022459507,0.023900421,0.029408207,0.026742911,0.01620041,0.017157355,0.02719877,0.031205885,0.016086413
t_10189,26.862599999999986,-21.5967,0.01972944,0.020406062,0.030469503,0.027799003,0.016787,0.017784147,0.02815212,0.032365613,0.016684296
t_1019,24.931219999999996,-24.73453,0.020203378,0.022752719,0.027108649,0.024585739,0.014930848,0.01591378,0.025262864,0.028696284,0.014893019
t_10190,26.907510000000002,-21.5967,0.019412797,0.02052781,0.02963854,0.02701133,0.016327683,0.017293202,0.027406642,0.031457502,0.016216194
t_10191,26.952429999999993,-21.5967,0.018194322,0.019678185,0.028834144,0.026251048,0.015883291,0.016818881,0.026677791,0.03057896,0.015762554
t_10192,26.952429999999993,-21.55493,0.016153893,0.017766112,0.028263379,0.025759647,0.015568116,0.01648283,0.026156189,0.029955914,0.015440312
t_10193,26.907510000000002,-21.55493,0.017208701,0.018506715,0.029033195,0.026489949,0.015993236,0.016936103,0.026858713,0.03079631,0.015874794
t_10194,26.862599999999986,-21.55493,0.019542772,0.020559734,0.029827224,0.0272451,0.016431956,0.017404525,0.027576469,0.031663656,0.016322466
t_10195,26.862599999999986,-21.51315,0.020983504,0.022465548,0.029191718,0.026694734,0.016080804,0.017029481,0.027002458,0.030969426,0.015964141
t_10196,26.952429999999993,-21.51315,0.017508917,0.01959108,0.027696937,0.025269529,0.0152554475,0.016149802,0.025634935,0.029337866,0.015120268
t_10197,26.99735000000001,-21.5967,0.021964286,0.02430737,0.028055863,0.025516862,0.015453556,0.01636085,0.02596577,0.02972946,0.0153231695
t_10198,27.04226,-21.5967,0.016160348,0.018306818,0.027303183,0.024807552,0.015038173,0.015918741,0.025270708,0.028908407,0.014897798
t_10199,27.04226,-21.55493,0.017355718,0.01998702,0.02679508,0.024369389,0.014757883,0.015620723,0.024797784,0.028354438,0.014610352
t_102,23.404089999999997,-24.57124,0.011348535,0.017778901,0.019535465,0.018004693,0.010763967,0.011457803,0.017800199,0.020469118,0.010530904
t_1020,24.84138999999999,-24.73453,0.02048502,0.023275228,0.026839914,0.024396064,0.01478261,0.015753519,0.025008956,0.028403308,0.014738508
t_10200,26.99735000000001,-21.55493,0.017212056,0.019366829,0.027517466,0.025053132,0.015156408,0.016044464,0.02546915,0.029142104,0.015018889
t_10201,27.08717999999999,-21.55493,0.014426787,0.017010752,0.026095329,0.02370702,0.014372033,0.01521103,0.02414178,0.027591914,0.014214237
t_10202,27.04226,-21.51315,0.018028315,0.02111636,0.026289433,0.023930907,0.014479046,0.015324547,0.024324229,0.027803384,0.0143241035
t_10203,27.08717999999999,-21.51315,0.015209136,0.018237015,0.025617292,0.0232916,0.014108546,0.014931544,0.023690317,0.027071266,0.013943373
t_10204,26.99735000000001,-21.51315,0.016306741,0.01866441,0.026982395,0.024589812,0.014861202,0.015730469,0.024972353,0.028558634,0.014716271
t_10205,26.99735000000001,-21.47136,0.015410867,0.017951785,0.026451534,0.024127621,0.014568425,0.015419382,0.024476249,0.027980015,0.014415822
t_10206,27.08717999999999,-21.47136,0.014574524,0.017780688,0.025141777,0.022875924,0.013846534,0.014653899,0.023238624,0.026553584,0.013673772
t_10207,27.311759999999992,-21.5967,0.012666389,0.01663412,0.023280125,0.021003652,0.012821584,0.013570819,0.02144546,0.02452911,0.012616973
t_10208,27.266840000000002,-21.55493,0.011743322,0.0152722,0.023512397,0.02125345,0.01294939,0.013705609,0.021671357,0.024781493,0.012748943
t_10209,27.311759999999992,-21.55493,0.013850631,0.018475227,0.0229174,0.020684684,0.012622036,0.013360418,0.021091279,0.0241351,0.012410719
t_1021,24.931219999999996,-24.69373,0.018637901,0.02041427,0.027984189,0.025394447,0.015413992,0.016436951,0.026084637,0.029651253,0.015396264
t_10210,27.40159,-21.55493,0.011182823,0.015707295,0.02178408,0.019597746,0.011998887,0.012704646,0.019974977,0.022905009,0.011765817
t_10211,27.35667000000001,-21.55493,0.011726525,0.016048545,0.022341589,0.020132944,0.012305368,0.01302695,0.020525977,0.02350993,0.012083168
t_10212,27.40159,-21.51315,0.010951152,0.01562664,0.021457199,0.01930704,0.011819245,0.012515903,0.019650185,0.0225505,0.0115796225
t_10213,27.311759999999992,-21.51315,0.01152849,0.015626904,0.022553897,0.02036322,0.012422112,0.013149801,0.020734802,0.023740392,0.012203933
t_10214,27.266840000000002,-21.51315,0.011956296,0.01580339,0.023128787,0.02091544,0.012738322,0.01348295,0.021297777,0.024364702,0.012530874
t_10215,27.35667000000001,-21.51315,0.011269281,0.015670413,0.021996966,0.019827235,0.012115902,0.01282762,0.020185748,0.023135955,0.011886992
t_10216,27.266840000000002,-21.47136,0.011233251,0.01509756,0.022745434,0.020575657,0.01252745,0.013260697,0.020922737,0.023948355,0.012312852
t_10217,26.907510000000002,-21.51315,0.016890133,0.018482488,0.028433315,0.025970884,0.015661942,0.016582752,0.02631174,0.030141387,0.015536202
t_10218,26.907510000000002,-21.47136,0.017139653,0.019093707,0.027839836,0.025454875,0.015334315,0.016233694,0.025766654,0.029493758,0.015200957
t_10219,26.862599999999986,-21.47136,0.017622098,0.019209694,0.028563933,0.026148653,0.015734067,0.016659565,0.026431056,0.030283965,0.015609874
t_1022,24.88631000000001,-24.69373,0.017601037,0.019359497,0.02784901,0.025301158,0.015339378,0.016356073,0.025958303,0.029503766,0.015318582
t_10220,26.952429999999993,-21.47136,0.015885498,0.018092452,0.02713573,0.024781425,0.014945787,0.01582033,0.025114935,0.02872581,0.014802943
t_10221,26.907510000000002,-21.42955,0.016210414,0.018393125,0.027253442,0.024942461,0.0150107285,0.015889324,0.025224186,0.028854165,0.0148694515
t_10222,26.862599999999986,-21.42955,0.015129358,0.01680044,0.02794456,0.025607375,0.015392117,0.016295174,0.025863007,0.029608013,0.015260059
t_10223,26.952429999999993,-21.42955,0.015388222,0.017848158,0.026580434,0.024295872,0.014639505,0.015494809,0.024596894,0.028120488,0.014488728
t_10224,26.862599999999986,-21.38774,0.016891902,0.019117063,0.027334599,0.025071722,0.015055505,0.015936883,0.025299383,0.028942665,0.014915279
t_10225,26.952429999999993,-21.38774,0.013555306,0.016018638,0.026032027,0.023813685,0.014337136,0.015173798,0.024081824,0.027522955,0.014178185
t_10226,26.907510000000002,-21.38774,0.015604294,0.018041914,0.026675127,0.024434458,0.014691726,0.015550217,0.024685375,0.028223692,0.014542261
t_10227,27.132090000000005,-21.51315,0.01478455,0.018155226,0.02496579,0.022671305,0.0137495855,0.014551299,0.023070892,0.026362048,0.013574011
t_10228,27.132090000000005,-21.47136,0.013559725,0.016938895,0.024515484,0.022276526,0.013501574,0.0142888455,0.02263981,0.025872108,0.01331849
t_10229,27.177009999999996,-21.47136,0.012992367,0.016624993,0.02390753,0.021693654,0.013166858,0.013935105,0.022054167,0.025210975,0.012973337
t_1023,24.84138999999999,-24.69373,0.017503258,0.019344114,0.027696306,0.02519179,0.015255099,0.016264757,0.025815355,0.029337177,0.0152308205
t_10230,27.221929999999986,-21.47136,0.012050576,0.01580055,0.02331762,0.021126788,0.012842214,0.013592466,0.021481792,0.024569847,0.012638176
t_10231,27.132090000000005,-21.42955,0.012756666,0.016218783,0.02406762,0.021881452,0.013254984,0.014028152,0.02220873,0.02538503,0.01306421
t_10232,27.177009999999996,-21.42955,0.012463554,0.016229173,0.023482747,0.02131762,0.0129330745,0.013688277,0.021642353,0.024749273,0.0127319805
t_10233,27.221929999999986,-21.42955,0.013541272,0.018065076,0.022914581,0.02076869,0.012620486,0.013358676,0.021088338,0.024132038,0.01240901
t_10234,27.221929999999986,-21.38774,0.014838911,0.02015092,0.02251361,0.020410357,0.0123999575,0.0131263705,0.020695025,0.023696657,0.012180909
t_10235,27.132090000000005,-21.38774,0.011689842,0.0151333595,0.02362306,0.021486811,0.0130102895,0.01376972,0.021778524,0.024901759,0.012811665
t_10236,27.177009999999996,-21.38774,0.011829585,0.015682058,0.023060612,0.020941569,0.012700816,0.013443299,0.021231025,0.024290645,0.012492004
t_10237,27.311759999999992,-21.47136,0.010908275,0.015032817,0.022190258,0.020039897,0.012222164,0.012939342,0.020376658,0.023345694,0.011996983
t_10238,27.35667000000001,-21.47136,0.012830569,0.01813637,0.02165187,0.019519597,0.0119262235,0.012628234,0.019843673,0.022761608,0.0116904685
t_10239,27.311759999999992,-21.42955,0.011354924,0.015916739,0.021826996,0.019715253,0.012022475,0.01272934,0.020017356,0.02295156,0.011790159
t_1024,24.84138999999999,-24.65291,0.019764723,0.021252345,0.028594794,0.026025632,0.015751109,0.016802737,0.026652833,0.030317651,0.01574709
t_10240,27.35667000000001,-21.42955,0.010590008,0.015223747,0.021306789,0.019210534,0.011736598,0.012429075,0.01950024,0.02238742,0.0114938775
t_10241,27.266840000000002,-21.42955,0.010735566,0.014678336,0.022362875,0.020234674,0.012317072,0.013039165,0.020546772,0.023533035,0.012095181
t_10242,27.266840000000002,-21.38774,0.011072899,0.015408469,0.021981869,0.019893272,0.012107604,0.012818795,0.020170644,0.023119574,0.011878299
t_10243,27.35667000000001,-21.38774,0.010400119,0.015211708,0.020962413,0.01890074,0.011547408,0.012230546,0.019156149,0.02201415,0.011297617
t_10244,27.311759999999992,-21.38774,0.010599637,0.015119624,0.021464838,0.019390026,0.011823442,0.012520217,0.019657625,0.022558782,0.0115838805
t_10245,27.266840000000002,-21.34591,0.009860891,0.013971924,0.021602767,0.019551873,0.0118992375,0.012599788,0.019794729,0.022708353,0.011662407
t_10246,27.311759999999992,-21.34591,0.009736875,0.0141398385,0.02110412,0.019064616,0.011625252,0.012312168,0.019297827,0.02216773,0.011378341
t_10247,27.04226,-21.47136,0.014254355,0.01698951,0.025787096,0.023492804,0.014202129,0.015030711,0.023850875,0.02725618,0.014039542
t_10248,27.08717999999999,-21.42955,0.013161001,0.016343897,0.024669413,0.022460498,0.013586344,0.014378462,0.022787333,0.026039561,0.013405793
t_10249,26.99735000000001,-21.42955,0.014062249,0.016679335,0.025925547,0.02366709,0.014278442,0.01511159,0.02398152,0.027406972,0.014117925
t_1025,24.88631000000001,-24.65291,0.019783447,0.021169951,0.02875856,0.026142722,0.015841547,0.016900968,0.026804542,0.030496435,0.015841162
t_10250,27.04226,-21.42955,0.0129410075,0.015702883,0.025288718,0.023055598,0.0139274895,0.014739592,0.02337838,0.026713531,0.013757039
t_10251,27.04226,-21.38774,0.010942294,0.013523792,0.024795223,0.022620076,0.013655635,0.014451726,0.022907685,0.026176443,0.013477124
t_10252,27.08717999999999,-21.38774,0.012809706,0.016200114,0.024201095,0.022046085,0.013328467,0.014105753,0.022337353,0.02553017,0.013139952
t_10253,26.99735000000001,-21.38774,0.012969591,0.015670953,0.025405386,0.02320902,0.013991773,0.014807643,0.023489144,0.026840542,0.013823127
t_10254,26.99735000000001,-21.34591,0.017660646,0.021748146,0.02489142,0.022753706,0.01370862,0.014507751,0.022999564,0.02628112,0.013531646
t_10255,27.08717999999999,-21.34591,0.012206962,0.015728896,0.023737198,0.021632994,0.013073106,0.013835985,0.021889107,0.025025817,0.012876466
t_10256,27.04226,-21.34591,0.013259632,0.016699394,0.024306985,0.02218654,0.013386766,0.014167326,0.022439227,0.025645325,0.013200019
t_10257,26.907510000000002,-21.34591,0.0152476765,0.017973084,0.026105227,0.023931121,0.014377491,0.015216555,0.024150673,0.027602699,0.014219588
t_10258,26.862599999999986,-21.34591,0.020616814,0.023790902,0.026734363,0.02454191,0.014724395,0.015584862,0.024740634,0.028288255,0.014575723
t_10259,26.952429999999993,-21.34591,0.014008545,0.016874192,0.025490861,0.023335142,0.014038874,0.014857499,0.02357017,0.026933601,0.013871525
t_1026,24.931219999999996,-24.65291,0.020573102,0.021921868,0.028903598,0.026242644,0.015921652,0.016988013,0.026938664,0.030654794,0.01592447
t_10260,26.907510000000002,-21.30407,0.018786227,0.022585822,0.025544407,0.023433004,0.01406838,0.014888714,0.023620848,0.026991902,0.0139018195
t_10261,26.952429999999993,-21.30407,0.014626768,0.017967518,0.024957607,0.022860806,0.013745078,0.014546288,0.023062687,0.026353145,0.013569137
t_10262,26.862599999999986,-21.30407,0.016861612,0.019848745,0.0261445,0.024018472,0.014399141,0.015239472,0.02418754,0.027645484,0.014241773
t_10263,26.907510000000002,-21.26222,0.015729014,0.01929602,0.0249931,0.022940472,0.013764629,0.014566931,0.023096476,0.026391769,0.0135892145
t_10264,26.952429999999993,-21.26222,0.0139435725,0.017474925,0.024432713,0.02239107,0.013455995,0.014240416,0.022559945,0.025782073,0.013271288
t_10265,26.862599999999986,-21.26222,0.016241806,0.019512195,0.025565427,0.023501739,0.014079963,0.014900934,0.023640677,0.027014788,0.013913677
t_10266,26.862599999999986,-21.22035,0.014360908,0.017614994,0.024997331,0.022991868,0.01376696,0.014569344,0.023100425,0.026396375,0.013591562
t_10267,27.35667000000001,-21.34591,0.010284969,0.015312664,0.020619072,0.018590597,0.01135883,0.012032837,0.018811742,0.02164215,0.0111018745
t_10268,27.266840000000002,-21.30407,0.012466783,0.01799395,0.021226142,0.01921111,0.011692289,0.012382476,0.019419631,0.022299996,0.011447837
t_10269,27.35667000000001,-21.30407,0.00874853,0.013264151,0.0202773,0.018280674,0.01117116,0.011836252,0.018467577,0.021272004,0.010906958
t_1027,24.88631000000001,-24.61208,0.020211032,0.021046976,0.029713873,0.027026437,0.016369311,0.017475065,0.027683837,0.031539805,0.016389763
t_10270,27.311759999999992,-21.30407,0.01212147,0.017928513,0.0207454,0.018739626,0.011428209,0.012105513,0.018938545,0.021779004,0.011173862
t_10271,27.311759999999992,-21.26222,0.009364814,0.014113608,0.020389106,0.018415546,0.011232548,0.011900498,0.018580241,0.021393074,0.01097069
t_10272,27.35667000000001,-21.26222,0.008734483,0.013491589,0.019937513,0.017971437,0.010984624,0.011641032,0.01812411,0.02090416,0.010713108
t_10273,27.266840000000002,-21.26222,0.010205612,0.015011694,0.02085244,0.018871505,0.011487,0.012167111,0.019045833,0.02189498,0.011234844
t_10274,27.266840000000002,-21.22035,0.009462177,0.01419009,0.020481965,0.018533459,0.011283538,0.011953868,0.018673696,0.021493642,0.011023611
t_10275,27.35667000000001,-21.22035,0.008417431,0.013251665,0.019600008,0.017663253,0.010799386,0.011447347,0.01778167,0.020538943,0.010520499
t_10276,27.311759999999992,-21.22035,0.009064824,0.013926191,0.020035543,0.01809276,0.011038437,0.011697293,0.018223267,0.021010268,0.010769004
t_10277,26.72784999999999,-21.34591,0.021193951,0.023005547,0.028710298,0.026468115,0.015814893,0.016745528,0.02656431,0.030443747,0.015692277
t_10278,26.817679999999996,-21.30407,0.020130178,0.023211366,0.026758019,0.024617754,0.014737442,0.01559866,0.02476263,0.02831404,0.014589048
t_10279,26.72784999999999,-21.30407,0.021087425,0.023360739,0.028023837,0.025858253,0.015435877,0.016341569,0.025935618,0.029694512,0.015304645
t_1028,24.79647,-24.69373,0.018942902,0.021047665,0.02752675,0.025066795,0.01516153,0.016163418,0.025656331,0.029152228,0.015133367
t_10280,26.77277000000001,-21.30407,0.020898633,0.023614587,0.027384471,0.025230844,0.0150830215,0.015966022,0.02534541,0.028997054,0.014943349
t_10281,26.817679999999996,-21.26222,0.017797597,0.020946898,0.026149761,0.024075307,0.014402041,0.015242488,0.024192393,0.027651213,0.014244692
