# 2023_M6.9_Marrakesh median gmf, Stations:All, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,AtkinsonBoore2006Modified2011,ChiouYoungs2014,PezeshkEtAl2011NEHRPBC.NRCan15SiteTerm
t_1086,-7.13336,30.83287,0.047723986,0.04687121,0.0570633,0.0631634
t_1087,-7.49268,30.83287,0.06850365,0.04761125,0.08852269,0.068129614
t_1088,-7.67235,30.83287,0.08928298,0.057014298,0.113587834,0.08319367
t_1089,-7.76218,30.83287,0.10229158,0.06774929,0.1273745,0.10043961
t_109,-6.05538,32.28716,0.020261234,0.024496939,0.017289143,0.022543408
t_1090,-7.31302,30.83287,0.07254081,0.06376677,0.09573687,0.06475762
t_1091,-7.04353,30.83287,0.04863602,0.050491113,0.05704059,0.062382866
t_1092,-7.40285,30.83287,0.06216821,0.04803656,0.08016312,0.06615192
t_1093,-7.58252,30.83287,0.07833435,0.04844248,0.100993924,0.07064649
t_1094,-7.04353,30.90998,0.057741128,0.058647968,0.06544298,0.06564437
t_1095,-7.58252,30.90998,0.079707645,0.049756885,0.10139047,0.07397158
t_1096,-7.49268,30.90998,0.0719198,0.048613828,0.092441715,0.06889655
t_1097,-7.31302,30.90998,0.06923844,0.05847553,0.08882474,0.06586038
t_1098,-7.76218,30.90998,0.11634789,0.07928992,0.14446251,0.11025687
t_1099,-7.40285,30.90998,0.06269626,0.04721475,0.079565965,0.06688779
t_11,-5.87572,32.74166,0.016606413,0.019884685,0.011408207,0.017838268
t_110,-5.69605,32.28716,0.012886082,0.015522342,0.008799894,0.019153118
t_1100,-7.13336,30.90998,0.053662688,0.051741756,0.061898693,0.066176765
t_1101,-7.22319,30.90998,0.05510831,0.049692493,0.06610239,0.065911084
t_1102,-7.67235,30.90998,0.096170895,0.06273743,0.12155727,0.089268684
t_1103,-7.67235,30.98702,0.12688264,0.09012858,0.16349933,0.093458295
t_1104,-7.31302,30.98702,0.07539893,0.063926205,0.095894754,0.06600021
t_1105,-7.22319,30.98702,0.067464314,0.061181895,0.08020354,0.06757908
t_1106,-7.13336,30.98702,0.084752284,0.08611333,0.096983865,0.07065862
t_1107,-7.40285,30.98702,0.069731414,0.05234537,0.08931254,0.06686255
t_1108,-7.49268,30.98702,0.07432019,0.049636412,0.09519448,0.069113165
t_1109,-7.76218,30.98702,0.11337241,0.07921658,0.1370758,0.117654376
t_111,-5.96555,32.28716,0.018989775,0.023035055,0.015521807,0.021674166
t_1110,-7.58252,30.98702,0.08667592,0.05522473,0.110781536,0.07640941
t_1111,-7.04353,30.98702,0.06318435,0.064492375,0.06979088,0.067768276
t_1112,-7.31302,31.064,0.06024165,0.04993958,0.07410212,0.0638009
t_1113,-7.67235,31.064,0.09268043,0.063181,0.11343885,0.09501667
t_1114,-7.22319,31.064,0.061744016,0.05610792,0.0721154,0.06463205
t_1115,-7.13336,31.064,0.062211666,0.0605705,0.06580871,0.069825925
t_1116,-7.49268,31.064,0.07459688,0.050074324,0.0953407,0.068662584
t_1117,-7.40285,31.064,0.06594556,0.04946854,0.08356569,0.065696664
t_1118,-7.76218,31.064,0.11082823,0.080314636,0.13146585,0.12124231
t_1119,-7.58252,31.064,0.08272747,0.05329651,0.104181334,0.07696581
t_112,-5.78589,32.28716,0.016335059,0.019681925,0.012163513,0.019963492
t_1120,-7.04353,31.064,0.0666674,0.070585206,0.07574586,0.06501726
t_1121,-7.31302,31.14092,0.05628147,0.047459796,0.07019119,0.059456814
t_1122,-7.76218,29.90281,0.030893564,0.03921603,0.0379067,0.05406786
t_1123,-7.67235,29.90281,0.030012576,0.039016366,0.036546532,0.05349516
t_1124,-7.58252,29.90281,0.033358544,0.04324774,0.04148967,0.051543005
t_1125,-7.22319,29.90281,0.024705634,0.032070234,0.028192611,0.04327375
t_1126,-7.22319,29.98066,0.026315462,0.034160778,0.030724743,0.04602322
t_1127,-7.31302,29.98066,0.040486917,0.054011695,0.05192096,0.04841168
t_1128,-7.49268,29.98066,0.04065501,0.05359905,0.052608497,0.053304184
t_1129,-7.13336,29.98066,0.034508154,0.045257725,0.042319685,0.043708168
t_113,-5.87572,32.28716,0.018898403,0.022993544,0.014997179,0.020807154
t_1130,-7.76218,29.98066,0.033358973,0.03977644,0.0416521,0.05546956
t_1131,-7.58252,29.98066,0.031127192,0.039291296,0.03826123,0.054191545
t_1132,-7.67235,29.98066,0.03246812,0.039746974,0.040306713,0.054860912
t_1133,-7.40285,29.98066,0.03331316,0.043206174,0.04137547,0.050849553
t_1134,-7.04353,29.98066,0.036697216,0.048972085,0.04520765,0.041483134
t_1135,-7.31302,30.05844,0.029223122,0.037981108,0.03530335,0.051739845
t_1136,-7.67235,30.05844,0.03506794,0.040317003,0.04421235,0.056261845
t_1137,-7.58252,30.05844,0.03347161,0.039839823,0.041817676,0.05550561
t_1138,-7.22319,30.05844,0.027976103,0.03631514,0.03333032,0.048971232
t_1139,-7.40285,30.05844,0.030663883,0.0392644,0.037538756,0.053862065
t_114,-6.14521,32.28716,0.017626293,0.020777931,0.014976381,0.023375206
t_1140,-7.76218,30.05844,0.03663682,0.040793996,0.04654753,0.056954592
t_1141,-7.04353,30.05844,0.032163016,0.04185086,0.03892288,0.043787073
t_1142,-7.49268,30.05844,0.03214774,0.0396457,0.039813656,0.05470109
t_1143,-7.13336,30.05844,0.026123019,0.03397437,0.030465558,0.04631525
t_1144,-7.49268,30.13616,0.03390375,0.0395945,0.04244171,0.055973295
t_1145,-7.31302,30.13616,0.03126915,0.03961229,0.038451355,0.054084063
t_1146,-7.67235,30.13616,0.037592236,0.0405077,0.047880527,0.057737213
t_1147,-7.22319,30.13616,0.02968843,0.03853146,0.035996564,0.052120406
t_1148,-7.58252,30.13616,0.036053516,0.040355053,0.04564974,0.0568786
t_1149,-7.13336,30.13616,0.032164995,0.041665092,0.03951153,0.049072105
t_115,-5.60622,32.28716,0.01539494,0.01840266,0.010627993,0.018380227
t_1150,-7.40285,30.13616,0.03265478,0.03969308,0.04057469,0.05503743
t_1151,-7.76218,30.13616,0.038982548,0.040565632,0.049849328,0.058530662
t_1152,-7.04353,30.13616,0.026074639,0.03390273,0.030376019,0.04620054
t_1153,-7.40285,30.21382,0.034714486,0.040016126,0.043645848,0.056243494
t_1154,-7.76218,30.21382,0.04874611,0.04694826,0.06464321,0.060205456
t_1155,-7.22319,30.21382,0.031281825,0.039570495,0.038451545,0.05413474
t_1156,-7.31302,30.21382,0.03350779,0.04037158,0.041851267,0.055188373
t_1157,-7.58252,30.21382,0.039738517,0.041589845,0.05107586,0.058311205
t_1158,-7.49268,30.21382,0.03664756,0.04031493,0.046488833,0.057289224
t_1159,-7.04353,30.21382,0.030352687,0.03917338,0.036767676,0.04871325
t_116,-5.96555,32.36307,0.018281123,0.022089774,0.014575522,0.021126842
t_1160,-7.67235,30.21382,0.041441247,0.041554905,0.05344927,0.059290756
t_1161,-7.13336,30.21382,0.03566885,0.0464199,0.044942904,0.051970694
t_1162,-7.76218,30.29141,0.047636606,0.042309906,0.06195091,0.061986126
t_1163,-7.22319,30.29141,0.03344904,0.040395547,0.04172183,0.055155776
t_1164,-7.58252,30.29141,0.042891763,0.042002827,0.055521578,0.05980222
t_1165,-7.31302,30.29141,0.047350578,0.055384465,0.06314795,0.05630963
t_1166,-7.40285,30.29141,0.037644014,0.04099396,0.047971513,0.057476446
t_1167,-7.49268,30.29141,0.040211573,0.041514274,0.051702496,0.05864571
t_1168,-7.04353,30.29141,0.0291411,0.037814725,0.03508825,0.051310934
t_1169,-7.67235,30.29141,0.051727828,0.04834618,0.06902102,0.06092471
t_117,-6.05538,32.36307,0.017842649,0.02136561,0.014553607,0.021943709
t_1170,-7.13336,30.29141,0.030320415,0.0387218,0.036959413,0.05402163
t_1171,-7.04353,30.36895,0.030718168,0.039591268,0.03744814,0.05376788
t_1172,-7.22319,30.36895,0.035367,0.040848687,0.04454627,0.05618688
t_1173,-7.58252,30.36895,0.046711985,0.04266104,0.060812138,0.06134834
t_1174,-7.31302,30.36895,0.051659655,0.05790107,0.06970129,0.057445247
t_1175,-7.76218,30.36895,0.056869265,0.04634189,0.07527412,0.06387934
t_1176,-7.40285,30.36895,0.0496961,0.05170471,0.06652094,0.058731858
t_1177,-7.49268,30.36895,0.042202402,0.04110059,0.054314226,0.060037926
t_1178,-7.67235,30.36895,0.050799932,0.04364543,0.06651478,0.062639564
t_1179,-7.13336,30.36895,0.033205647,0.04050607,0.041267898,0.054960754
t_118,-5.69605,32.36307,0.015673853,0.01877217,0.011030816,0.018735977
t_1180,-7.49268,30.44642,0.050064858,0.04560853,0.066007465,0.061457325
t_1181,-7.67235,30.44642,0.06067583,0.048444293,0.08083526,0.06443084
t_1182,-7.13336,30.44642,0.03768645,0.044175845,0.047975957,0.055918273
t_1183,-7.04353,30.44642,0.032584585,0.040455244,0.040154256,0.054645993
t_1184,-7.40285,30.44642,0.044094704,0.042830497,0.057210866,0.060003687
t_1185,-7.76218,30.44642,0.06033608,0.04481481,0.078965046,0.06588809
t_1186,-7.31302,30.44642,0.056545407,0.060967922,0.077030696,0.058593836
t_1187,-7.22319,30.44642,0.05583087,0.06746054,0.076387405,0.05723255
t_1188,-7.58252,30.44642,0.067414165,0.05916053,0.092214584,0.06294135
t_1189,-7.40285,30.52384,0.06563261,0.0634703,0.09020283,0.06128563
t_119,-5.87572,32.36307,0.0155913625,0.01871137,0.011635281,0.02030743
t_1190,-7.58252,30.52384,0.056524493,0.04470973,0.07405739,0.06456745
t_1191,-7.04353,30.52384,0.034857042,0.041666567,0.043318134,0.0555809
t_1192,-7.49268,29.27789,0.019608116,0.024702916,0.019041624,0.029385451
t_1193,-7.22319,29.27789,0.020423971,0.025712442,0.01939515,0.027326882
t_1194,-7.22319,29.35622,0.017667927,0.022432124,0.016616719,0.028835526
t_1195,-7.58252,29.35622,0.025176039,0.032280903,0.026676571,0.0318658
t_1196,-7.76218,29.35622,0.029586172,0.038653553,0.032892562,0.0330796
t_1197,-7.04353,29.35622,0.019163065,0.024032405,0.017884394,0.027169462
t_1198,-7.40285,29.35622,0.026088921,0.033575885,0.027379045,0.030424898
t_1199,-7.13336,29.35622,0.018048475,0.022714276,0.016843809,0.028008053
t_12,-5.96555,32.74166,0.018968696,0.023046961,0.013856645,0.018483449
t_120,-5.78589,32.36307,0.016830811,0.02028174,0.012417451,0.019507075
t_1200,-7.67235,29.35622,0.03287595,0.04962832,0.03775144,0.0325057
t_1201,-7.49268,29.35622,0.026601294,0.03430085,0.028291857,0.03116876
t_1202,-7.31302,29.35622,0.02636153,0.033988945,0.027452813,0.029644031
t_1203,-7.31302,29.43449,0.029183032,0.038176596,0.031805307,0.031376448
t_1204,-7.49268,29.43449,0.02354,0.030050138,0.024912113,0.03311494
t_1205,-7.67235,29.43449,0.030855691,0.040479105,0.03511482,0.034652352
t_1206,-7.13336,29.43449,0.026922299,0.03482566,0.028135698,0.029528141
t_1207,-7.04353,29.43449,0.025916893,0.03336479,0.026493246,0.028587338
t_1208,-7.40285,29.43449,0.03284573,0.050046917,0.03767868,0.032264844
t_1209,-7.76218,29.43449,0.03246223,0.04316541,0.037609056,0.03531475
t_121,-5.60622,32.36307,0.0148881525,0.017728379,0.010031603,0.017998595
t_1210,-7.58252,29.43449,0.027766952,0.035916515,0.030677825,0.033914957
t_1211,-7.22319,29.43449,0.027117677,0.035075925,0.028721755,0.030460846
t_1212,-7.40285,29.51269,0.03418323,0.051606234,0.040206786,0.034267634
t_1213,-7.31302,29.51269,0.032862898,0.04797647,0.03781322,0.033253167
t_1214,-7.67235,29.51269,0.03443941,0.047471426,0.04097961,0.03702003
t_1215,-7.22319,29.51269,0.028093297,0.03644715,0.030594414,0.032212965
t_1216,-7.13336,29.51269,0.01881288,0.024025947,0.018514143,0.031158794
t_1217,-7.49268,29.51269,0.025860807,0.03323134,0.028484203,0.035243243
t_1218,-7.76218,29.51269,0.033436567,0.044207852,0.039613094,0.03779059
t_1219,-7.04353,29.51269,0.021134468,0.026751371,0.02108523,0.030100929
t_122,-6.14521,32.36307,0.015240722,0.018070498,0.012329432,0.022715686
t_1220,-7.58252,29.51269,0.023925195,0.030600388,0.026092993,0.036165807
t_1221,-7.31302,29.59084,0.03386706,0.04820778,0.03977546,0.035288922
t_1222,-7.40285,29.59084,0.027556438,0.035573173,0.031055702,0.036451798
t_1223,-7.67235,29.59084,0.030028095,0.03898433,0.035169404,0.039640777
t_1224,-7.49268,29.59084,0.025191767,0.0323181,0.028070971,0.0375764
t_1225,-7.04353,29.59084,0.030587312,0.041957207,0.033914298,0.03171649
t_1226,-7.76218,29.59084,0.03184217,0.041551556,0.037914306,0.040542733
t_1227,-7.58252,29.59084,0.03323724,0.0437857,0.039507914,0.038645636
t_1228,-7.22319,29.59084,0.03405546,0.051388677,0.03996636,0.03410332
t_1229,-7.13336,29.59084,0.023260443,0.02966726,0.02449837,0.032908615
t_123,-5.96555,32.43891,0.015854385,0.01899352,0.012013708,0.020590758
t_1230,-7.22319,29.66892,0.035479907,0.05329386,0.042623345,0.03614287
t_1231,-7.31302,29.66892,0.024017183,0.0307293,0.026458612,0.03749856
t_1232,-7.58252,29.66892,0.0275756,0.03554398,0.032013632,0.04138467
t_1233,-7.49268,29.66892,0.026936812,0.034683008,0.030923434,0.04013894
t_1234,-7.67235,29.66892,0.03374102,0.04421477,0.041018166,0.04255087
t_1235,-7.13336,29.66892,0.030782554,0.040347986,0.035044733,0.03478536
t_1236,-7.04353,29.66892,0.026162015,0.033650026,0.028414099,0.03343915
t_1237,-7.76218,29.66892,0.030167429,0.03907446,0.036034957,0.043613635
t_1238,-7.40285,29.66892,0.032843195,0.04315522,0.038979232,0.038836695
t_1239,-7.31302,29.74695,0.033578437,0.044182967,0.040267404,0.039898954
t_124,-5.87572,32.43891,0.016669812,0.020055994,0.012419755,0.019809805
t_1240,-7.67235,29.74695,0.03297278,0.04293119,0.040399544,0.04579458
t_1241,-7.13336,29.74695,0.03344385,0.044364575,0.039403398,0.036797423
t_1242,-7.49268,29.74695,0.024564544,0.0318807,0.02796616,0.042959858
t_1243,-7.04353,29.74695,0.029893588,0.038961697,0.033940684,0.035274282
t_1244,-7.76218,29.74695,0.030122051,0.038930826,0.03635035,0.04705581
t_1245,-7.22319,29.74695,0.03465541,0.04625584,0.04154935,0.03834383
t_1246,-7.40285,29.74695,0.03353405,0.043983962,0.040512327,0.041444816
t_1247,-7.58252,29.74695,0.025225554,0.03277854,0.029040257,0.044419233
t_1248,-7.13336,29.82491,0.03470219,0.046093203,0.041732904,0.03895147
t_1249,-7.40285,29.82491,0.025324203,0.03287378,0.029167175,0.044299178
t_125,-6.05538,32.43891,0.014248045,0.017129084,0.010829893,0.02137698
t_1250,-7.04353,29.82491,0.023604957,0.030171115,0.025851741,0.037225302
t_1251,-7.76218,29.82491,0.028401563,0.036993645,0.034068257,0.050930597
t_1252,-7.67235,29.82491,0.030393029,0.039243277,0.036925096,0.049422383
t_1253,-7.58252,29.82491,0.027106931,0.03523231,0.032002717,0.04778956
t_1254,-7.31302,29.82491,0.035484273,0.046857905,0.043554038,0.042506453
t_1255,-7.22319,29.82491,0.0345433,0.045592234,0.04183825,0.04071712
t_1256,-7.49268,29.82491,0.026183605,0.03402261,0.030545378,0.046070166
t_1257,-7.40285,29.90281,0.039588496,0.05271197,0.050438654,0.047425278
t_1258,-7.49268,29.90281,0.03599347,0.04704743,0.045277927,0.049505346
t_1259,-7.31302,29.90281,0.02593411,0.033664558,0.030125538,0.04533843
t_126,-5.69605,32.43891,0.019166602,0.023333503,0.013947302,0.018314801
t_1260,-7.13336,29.90281,0.024245886,0.03132749,0.027324775,0.04125366
t_1261,-7.04353,29.90281,0.03330485,0.043815218,0.03973855,0.039294776
t_1262,-7.49268,28.72793,0.022688963,0.031907164,0.018848568,0.020249655
t_1263,-7.13336,28.72793,0.019932708,0.024754228,0.015157487,0.018963382
t_1264,-7.31302,28.72793,0.02214487,0.030926976,0.01790052,0.019644752
t_1265,-7.40285,28.72793,0.021488728,0.028239658,0.017319266,0.019958073
t_1266,-7.67235,28.72793,0.02310578,0.032550305,0.019615168,0.020782541
t_1267,-7.04353,28.72793,0.019997323,0.025352519,0.015020246,0.018600522
t_1268,-7.58252,28.72793,0.0230403,0.032766763,0.01941074,0.020517796
t_1269,-7.76218,28.72793,0.023302065,0.032816164,0.019985482,0.02105346
t_127,-6.14521,32.43891,0.019881936,0.023768323,0.016803902,0.022146558
t_1270,-7.22319,28.72793,0.019888256,0.02459775,0.015304784,0.019312315
t_1271,-7.67235,28.80668,0.014169737,0.017502792,0.010929276,0.021858303
t_1272,-7.22319,28.80668,0.021601975,0.028235018,0.01758881,0.020235095
t_1273,-7.13336,28.80668,0.022165924,0.030667223,0.018027486,0.019849712
t_1274,-7.49268,28.80668,0.022446318,0.029547758,0.01906985,0.021274822
t_1275,-7.31302,28.80668,0.022893889,0.03206366,0.019267125,0.020603092
t_1276,-7.76218,28.80668,0.020800654,0.026000112,0.017707856,0.022150919
t_1277,-7.40285,28.80668,0.023313342,0.03302781,0.019950293,0.020950684
t_1278,-7.04353,28.80668,0.021501057,0.028979704,0.017064253,0.01944989
t_1279,-7.58252,28.80668,0.02112049,0.026430272,0.01776256,0.021572515
t_128,-5.78589,32.43891,0.018633287,0.022612764,0.013851003,0.01904861
t_1280,-7.22319,28.88536,0.023638519,0.033783868,0.020486342,0.02122139
t_1281,-7.13336,28.88536,0.022320805,0.029789528,0.018683681,0.020794772
t_1282,-7.49268,28.88536,0.024577223,0.03531349,0.02221542,0.022377789
t_1283,-7.31302,28.88536,0.022882711,0.030474132,0.019751716,0.02162977
t_1284,-7.76218,28.88536,0.023798136,0.031143896,0.0216581,0.023338037
t_1285,-7.67235,28.88536,0.020386921,0.025470741,0.017674726,0.023021223
t_1286,-7.40285,28.88536,0.021660594,0.027210768,0.018566174,0.022016421
t_1287,-7.04353,28.88536,0.018557796,0.02283418,0.014543932,0.020353299
t_1288,-7.58252,28.88536,0.024425076,0.034160614,0.022154415,0.02271037
t_1289,-7.04353,28.96399,0.015751814,0.019249812,0.0122533,0.021315193
t_129,-5.60622,32.43891,0.015535983,0.018509185,0.010393655,0.017611958
t_1290,-7.22319,28.96399,0.02022897,0.025214612,0.01716195,0.022277117
t_1291,-7.58252,28.96399,0.023537122,0.029959219,0.021623498,0.023939705
t_1292,-7.13336,28.96399,0.022269664,0.02834614,0.019134091,0.021803718
t_1293,-7.31302,28.96399,0.0146144675,0.018132696,0.011633831,0.022731502
t_1294,-7.49268,28.96399,0.015036646,0.018731635,0.012310964,0.023566931
t_1295,-7.76218,28.96399,0.015568464,0.019485658,0.013172503,0.024625715
t_1296,-7.40285,28.96399,0.016721094,0.02062893,0.013894066,0.023162823
t_1297,-7.67235,28.96399,0.020372868,0.025513696,0.01820609,0.024281811
t_1298,-7.49268,29.04256,0.017571714,0.021834249,0.015368587,0.024851259
t_1299,-7.04353,29.04256,0.020072043,0.025003508,0.017026292,0.022339992
t_13,-5.69605,32.74166,0.013913199,0.016375965,0.00863733,0.016619151
t_130,-5.87572,32.51469,0.015421673,0.018454062,0.011072854,0.019314371
t_1300,-7.22319,29.04256,0.022963203,0.02911429,0.020704508,0.023408387
t_1301,-7.58252,29.04256,0.015893077,0.019942192,0.013699079,0.025270516
t_1302,-7.31302,29.04256,0.024854455,0.03379651,0.023227546,0.023915328
t_1303,-7.13336,29.04256,0.022695923,0.028724667,0.020146335,0.022881785
t_1304,-7.76218,29.04256,0.01667343,0.020909188,0.014756017,0.026026083
t_1305,-7.40285,29.04256,0.020014359,0.025034973,0.017859025,0.024397906
t_1306,-7.67235,29.04256,0.019642815,0.024603361,0.017926421,0.025651742
t_1307,-7.13336,29.12106,0.017810993,0.022100337,0.015343245,0.024034623
t_1308,-7.67235,29.12106,0.01754429,0.02203094,0.01603514,0.02714444
t_1309,-7.40285,29.12106,0.02661384,0.037179757,0.026301045,0.025730629
t_131,-6.05538,32.51469,0.014028383,0.016868258,0.010421558,0.02082556
t_1310,-7.76218,29.12106,0.017030526,0.021542953,0.015566542,0.027553234
t_1311,-7.31302,29.12106,0.022767236,0.028841043,0.021286028,0.025189046
t_1312,-7.22319,29.12106,0.022432743,0.02835833,0.020653132,0.024621887
t_1313,-7.58252,29.12106,0.019983863,0.02510239,0.01868197,0.02671417
t_1314,-7.04353,29.12106,0.017087149,0.021120215,0.014367406,0.023432404
t_1315,-7.49268,29.12106,0.026953293,0.037584648,0.026959172,0.026240928
t_1316,-7.40285,29.19951,0.026030028,0.033601213,0.026087696,0.027171582
t_1317,-7.31302,29.19951,0.025237707,0.03242531,0.024836814,0.026561813
t_1318,-7.22319,29.19951,0.022035139,0.02783961,0.020747866,0.02592543
t_1319,-7.13336,29.19951,0.015892927,0.019940985,0.013697851,0.025268806
t_132,-6.14521,32.51469,0.016966108,0.02024742,0.013544916,0.021600422
t_1320,-7.04353,29.19951,0.019071648,0.023789665,0.016906446,0.024597872
t_1321,-7.58252,29.19951,0.023129955,0.029407822,0.022939464,0.028284254
t_1322,-7.49268,29.19951,0.019738935,0.024818588,0.018730385,0.027748019
t_1323,-7.76218,29.19951,0.027704723,0.036055077,0.029065076,0.029224277
t_1324,-7.67235,29.19951,0.027268909,0.03540794,0.02831816,0.028773198
t_1325,-7.67235,29.27789,0.024022419,0.030674845,0.024805024,0.030553563
t_1326,-7.04353,29.27789,0.019420281,0.02431377,0.017741669,0.02584155
t_1327,-7.58252,29.27789,0.018239673,0.023230596,0.017564863,0.029995516
t_1328,-7.40285,29.27789,0.019344114,0.02433191,0.018550798,0.028731903
t_1329,-7.13336,29.27789,0.01912635,0.023959465,0.017660473,0.026590765
t_133,-5.78589,32.51469,0.016250659,0.01947948,0.011471977,0.018589383
t_1330,-7.76218,29.27789,0.01876116,0.02395755,0.01843173,0.03105847
t_1331,-7.31302,29.27789,0.017818868,0.022472363,0.01658997,0.028043073
t_1332,-7.13336,32.81719,0.026055511,0.030878121,0.025727559,0.029067863
t_1333,-7.49268,32.81719,0.028400028,0.03452664,0.029315233,0.031928584
t_1334,-7.04353,32.81719,0.030248355,0.038662642,0.03089668,0.028982744
t_1335,-7.40285,32.81719,0.026223226,0.03191081,0.02654519,0.030937899
t_1336,-7.85201,32.81719,0.029756417,0.036662072,0.031977642,0.033283014
t_1337,-7.76218,32.81719,0.03461083,0.048568323,0.038585186,0.0333282
t_1338,-7.04353,32.89265,0.029847383,0.03620294,0.029285105,0.028573122
t_1339,-7.13336,32.89265,0.028084643,0.03401334,0.02758802,0.028044801
t_134,-5.69605,32.51469,0.0129494555,0.015334817,0.008402098,0.017891085
t_1340,-7.31302,32.89265,0.02853924,0.03538675,0.028708978,0.028816262
t_1341,-7.67235,32.89265,0.031469338,0.0369227,0.03227301,0.03294811
t_1342,-7.40285,32.89265,0.027105756,0.03262907,0.026929703,0.029790131
t_1343,-7.22319,32.89265,0.026699638,0.032229625,0.02619197,0.028212538
t_1344,-7.58252,32.89265,0.02968727,0.0345024,0.029788867,0.032542992
t_1345,-7.85201,32.89265,0.031781718,0.04075363,0.034026075,0.03198007
t_1346,-7.76218,32.89265,0.032487012,0.040469564,0.0343473,0.03243038
