# 2023_M6.9_Marrakesh median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,AtkinsonBoore2006Modified2011,ChiouYoungs2014,"NRCan15SiteTerm
gmpe_name = 'PezeshkEtAl2011NEHRPBC'"
t_1305,-7.40285,29.04256,0.0097961435,0.01833646,0.011850731,0.01745399
t_1306,-7.67235,29.04256,0.0096142925,0.018020336,0.011888074,0.017242858
t_1307,-7.13336,29.12106,0.00871769,0.01618703,0.010170282,0.015384382
t_1308,-7.67235,29.12106,0.008587158,0.016136209,0.010624257,0.015533922
t_1309,-7.40285,29.12106,0.013026298,0.027231706,0.017582621,0.026065266
t_131,-6.05538,32.51469,0.006822261,0.0124376165,0.0068324944,0.011663292
t_1310,-7.76218,29.12106,0.008335696,0.015778793,0.0103129065,0.015214664
t_1311,-7.31302,29.12106,0.011143554,0.021124152,0.014155381,0.020174136
t_1312,-7.22319,29.12106,0.010979832,0.020770594,0.013733922,0.019789595
t_1313,-7.58252,29.12106,0.00978122,0.018385839,0.01238792,0.017668972
t_1314,-7.04353,29.12106,0.008363399,0.015469155,0.009522042,0.014664432
t_1315,-7.49268,29.12106,0.013192446,0.027528265,0.018024733,0.026404202
t_1316,-7.40285,29.19951,0.012740547,0.02461066,0.017399859,0.02369464
t_1317,-7.31302,29.19951,0.012352738,0.023749389,0.016553996,0.022809336
t_1318,-7.22319,29.19951,0.01078522,0.020390665,0.01378159,0.019532861
t_1319,-7.13336,29.19951,0.0077788797,0.014605446,0.009074786,0.013953211
t_132,-6.14521,32.51469,0.008219249,0.014988385,0.008829466,0.014108783
t_1320,-7.04353,29.19951,0.009334719,0.017424347,0.011211378,0.016599718
t_1321,-7.58252,29.19951,0.011321094,0.021539282,0.015235521,0.020829296
t_1322,-7.49268,29.19951,0.009661336,0.018177971,0.012415995,0.017541628
t_1323,-7.76218,29.19951,0.013560253,0.02640797,0.019403147,0.02563114
t_1324,-7.67235,29.19951,0.013346935,0.025933977,0.018898629,0.025127115
t_1325,-7.67235,29.27789,0.011757924,0.022467297,0.016470551,0.021917276
t_1326,-7.04353,29.27789,0.009505353,0.017808212,0.011763644,0.017053181
t_1327,-7.58252,29.27789,0.008927518,0.017014872,0.011636921,0.016563267
t_1328,-7.40285,29.27789,0.009468086,0.017821508,0.012293623,0.017264264
t_1329,-7.13336,29.27789,0.009361492,0.017548712,0.011706544,0.01685607
t_133,-5.78589,32.51469,0.007943861,0.014285753,0.007592308,0.0132543985
t_1330,-7.76218,29.27789,0.009182776,0.017547332,0.012211309,0.017150234
t_1331,-7.31302,29.27789,0.008721543,0.016459512,0.010991634,0.015901865
t_1332,-7.13336,32.81719,0.012092204,0.02288093,0.016127622,0.022065474
t_1333,-7.49268,32.81719,0.013057378,0.024863448,0.018453095,0.024256065
t_1334,-7.04353,32.81719,0.013735017,0.029116096,0.018940222,0.027989333
t_1335,-7.40285,32.81719,0.012235793,0.023149911,0.016877396,0.022524294
t_1336,-7.85201,32.81719,0.014193142,0.02722803,0.020951757,0.026788106
t_1337,-7.76218,32.81719,0.016154394,0.035565246,0.024964431,0.034930263
t_1338,-7.04353,32.89265,0.013028624,0.026795322,0.017291635,0.025629124
t_1339,-7.13336,32.89265,0.012836792,0.025058262,0.017099924,0.02403776
t_134,-5.69605,32.51469,0.00633362,0.01123974,0.0055602016,0.010393964
t_1340,-7.31302,32.89265,0.013276393,0.025766058,0.018222203,0.024854263
t_1341,-7.67235,32.89265,0.01347392,0.025796054,0.019095354,0.02511536
t_1342,-7.40285,32.89265,0.012386449,0.023494005,0.016796717,0.022721233
t_1343,-7.22319,32.89265,0.012428456,0.023624262,0.016551485,0.022726396
t_1344,-7.58252,32.89265,0.012617974,0.023959072,0.017462553,0.023279399
t_1345,-7.85201,32.89265,0.014802137,0.02977642,0.021811971,0.029088456
t_1346,-7.76218,32.89265,0.014552425,0.028975524,0.021239389,0.028261982
t_1347,-7.49268,32.89265,0.012755148,0.024268547,0.017574895,0.023527276
t_1348,-7.13336,32.96805,0.012354733,0.024005502,0.015935162,0.022911493
t_1349,-7.31302,32.96805,0.011308814,0.021252312,0.014519509,0.020387175
t_135,-5.96555,32.51469,0.008399028,0.015252131,0.008610106,0.01425008
t_1350,-7.40285,32.96805,0.01208649,0.022885622,0.015943404,0.022005854
t_1351,-7.22319,32.96805,0.012839921,0.025702769,0.016963152,0.02459519
t_1352,-7.67235,32.96805,0.014637739,0.03224485,0.021131983,0.031194935
t_1353,-7.58252,32.96805,0.012473204,0.023692204,0.016858604,0.022878436
t_1354,-7.85201,32.96805,0.014241218,0.028901711,0.020389998,0.028046023
t_1355,-7.49268,32.96805,0.012735741,0.024288781,0.017193517,0.023406738
t_1356,-7.76218,32.96805,0.012605427,0.023952376,0.017290996,0.023210466
t_1357,-7.67235,33.04338,0.010760624,0.020140417,0.013790504,0.019367794
t_1358,-7.13336,33.04338,0.010053866,0.018663887,0.011957041,0.017727142
t_1359,-7.31302,33.04338,0.011431461,0.02151493,0.014382037,0.020530617
t_136,-5.60622,32.51469,0.008081251,0.014454895,0.0073038065,0.013324888
t_1360,-7.40285,33.04338,0.010592375,0.019781692,0.0131980255,0.018917441
t_1361,-7.58252,33.04338,0.011569429,0.021796277,0.014990087,0.020924928
t_1362,-7.22319,33.04338,0.011513011,0.021697456,0.014362697,0.020657646
t_1363,-7.85201,33.04338,0.013851228,0.028765881,0.019320956,0.027739003
t_1364,-7.49268,33.04338,0.011094426,0.020810558,0.014110144,0.019941531
t_1365,-7.76218,33.04338,0.011908032,0.022501647,0.015742805,0.02167066
t_1366,-7.49268,33.11865,0.011026218,0.02066389,0.013661888,0.019694827
t_1367,-7.76218,33.11865,0.013455777,0.02887175,0.018198272,0.027644072
t_1368,-7.31302,33.11865,0.0114549585,0.021585716,0.014085804,0.020495031
t_1369,-7.13336,33.11865,0.011234583,0.021124294,0.013439419,0.019971244
t_137,-6.05538,32.59041,0.008228989,0.014935855,0.0084551405,0.013968251
t_1370,-7.40285,33.11865,0.012005929,0.023134066,0.015129237,0.022008566
t_1371,-7.85201,33.11865,0.012781564,0.024984121,0.016963087,0.023949558
t_1372,-7.67235,33.11865,0.012946089,0.026460996,0.017122203,0.025301564
t_1373,-7.58252,33.11865,0.012699243,0.025611619,0.01657457,0.024451932
t_1374,-7.22319,33.11865,0.011071793,0.020761292,0.013335413,0.019671097
t_1375,-7.22319,33.19386,0.011592132,0.023194445,0.013857697,0.021875482
t_1376,-7.76218,33.19386,0.013341741,0.030286778,0.01775506,0.02883983
t_1377,-7.31302,33.19386,0.010605758,0.019772902,0.012436811,0.018684326
t_1378,-7.49268,33.19386,0.012554629,0.026833816,0.01592496,0.025445297
t_1379,-7.13336,33.19386,0.008990837,0.016486911,0.009867744,0.015518091
t_138,-6.14521,32.59041,0.010267833,0.019042274,0.011454659,0.017872792
t_1380,-7.40285,33.19386,0.01166695,0.02267698,0.014232808,0.021467336
t_1381,-7.85201,33.19386,0.012845075,0.026832845,0.016764166,0.025577938
t_1382,-7.67235,33.19386,0.013407006,0.031352907,0.017885707,0.02981824
t_1383,-7.58252,33.19386,0.012671491,0.027009545,0.016233329,0.025651619
t_1384,-7.58252,33.269,0.012174405,0.025734738,0.015014418,0.024319747
t_1385,-7.22319,33.269,0.010926851,0.021026876,0.012476374,0.019744316
t_1386,-7.67235,33.269,0.012166268,0.025308905,0.015073861,0.02394787
t_1387,-7.76218,33.269,0.012926234,0.02963982,0.01666386,0.028077452
t_1388,-7.85201,33.269,0.012581471,0.027017355,0.015976937,0.0256179
t_1389,-7.40285,33.269,0.011352701,0.022263184,0.013396034,0.020976884
t_139,-5.78589,32.59041,0.0077629467,0.013909151,0.0072364938,0.0128771225
t_1390,-7.13336,33.269,0.008230874,0.014967926,0.008594039,0.01402892
t_1391,-7.49268,33.269,0.012120363,0.025867783,0.014832913,0.024410885
t_1392,-7.31302,33.269,0.010430749,0.019396339,0.011855406,0.01824537
t_1393,-7.22319,33.34407,0.008858141,0.016160227,0.009261318,0.0151112145
t_1394,-7.67235,33.34407,0.012161142,0.02684826,0.014802005,0.025282407
t_1395,-7.76218,33.34407,0.011452254,0.02264117,0.01359183,0.021342611
t_1396,-7.13336,33.34407,0.008483872,0.015409808,0.008664186,0.014384947
t_1397,-7.85201,33.34407,0.011400109,0.0221922,0.013566708,0.020937806
t_1398,-7.40285,33.34407,0.011755841,0.025673384,0.01381322,0.02408244
t_1399,-7.31302,33.34407,0.011053921,0.022217182,0.012496249,0.020808684
t_14,-5.60622,32.74166,0.0058021084,0.010134863,0.0045487024,0.00929034
t_140,-5.69605,32.59041,0.008145924,0.014597885,0.0074623227,0.0134723615
t_1400,-7.49268,33.34407,0.011603181,0.024330119,0.013618205,0.022854747
t_1401,-7.58252,33.34407,0.011853682,0.025363857,0.0141491685,0.023856716
t_1402,-7.31302,32.28716,0.01957826,0.040102165,0.033146866,0.040848255
t_1403,-7.76218,32.28716,0.018042728,0.03419426,0.03001291,0.0357226
t_1404,-7.04353,32.28716,0.01772836,0.036940746,0.028819682,0.036980834
t_1405,-7.85201,32.28716,0.023392152,0.047676075,0.041590903,0.05005491
t_1406,-7.40285,32.28716,0.021337673,0.048621375,0.03763582,0.04980414
t_1407,-7.22319,32.28716,0.019599712,0.04306022,0.0333557,0.043610755
t_1408,-7.40285,32.36307,0.018866407,0.03741156,0.031500425,0.038002316
t_1409,-7.49268,32.36307,0.020677404,0.045990646,0.035950802,0.046944518
t_141,-5.96555,32.59041,0.0072502107,0.013029194,0.007034031,0.0121427085
t_1410,-7.13336,32.36307,0.017246166,0.034683093,0.027707247,0.034687
t_1411,-7.67235,32.36307,0.019729614,0.03839853,0.0334517,0.039543834
t_1412,-7.22319,32.36307,0.018490974,0.039596878,0.030658249,0.03981144
t_1413,-7.31302,32.36307,0.018156633,0.03564938,0.029872926,0.036029506
t_1414,-7.76218,32.36307,0.020632625,0.040372204,0.035442706,0.04173728
t_1415,-7.04353,32.36307,0.017435536,0.037932888,0.028121218,0.037735336
t_1416,-7.58252,32.36307,0.020907065,0.044823077,0.036317036,0.045963556
t_1417,-7.85201,32.36307,0.020652503,0.040194586,0.035459116,0.041694768
t_1418,-7.40285,32.43891,0.018034322,0.036088247,0.029572405,0.03636518
t_1419,-7.85201,32.43891,0.018912503,0.036631685,0.031686943,0.037611373
t_142,-5.60622,31.064,0.007415365,0.013626851,0.00794843,0.012851285
t_1420,-7.58252,32.43891,0.020950487,0.052272182,0.03748747,0.05312298
t_1421,-7.13336,32.43891,0.016235111,0.031765386,0.025368793,0.031559873
t_1422,-7.67235,32.43891,0.019966759,0.04167023,0.034079984,0.042510048
t_1423,-7.04353,32.43891,0.01665541,0.035791416,0.026206143,0.035386432
t_1424,-7.76218,32.43891,0.01798128,0.034639064,0.029707713,0.035458777
t_1425,-7.49268,32.43891,0.019093761,0.040187504,0.032065142,0.04067358
t_1426,-7.22319,32.43891,0.017430112,0.036358174,0.028108371,0.036297813
t_1427,-7.31302,32.43891,0.017936675,0.03732942,0.029321382,0.037444044
t_1428,-7.85201,32.51469,0.017224612,0.03317348,0.028041348,0.03373446
t_1429,-7.58252,32.51469,0.018197302,0.036967654,0.029947931,0.037250508
t_143,-5.69605,31.064,0.007726888,0.0142853195,0.008633841,0.013542844
t_1430,-7.13336,32.51469,0.015172241,0.029359998,0.022975335,0.028983967
t_1431,-7.40285,32.51469,0.017207323,0.034543276,0.027623162,0.03454212
t_1432,-7.22319,32.51469,0.014058415,0.026824065,0.021045597,0.026597539
t_1433,-7.76218,32.51469,0.016415015,0.031477135,0.026355216,0.03192402
t_1434,-7.67235,32.51469,0.017780365,0.03465771,0.029068569,0.035042178
t_1435,-7.04353,32.51469,0.014709878,0.028406207,0.021876805,0.027916998
t_1436,-7.49268,32.51469,0.01626996,0.03140503,0.025770532,0.031528283
t_1437,-7.31302,32.51469,0.016622698,0.032957133,0.026258307,0.032819625
t_1438,-7.58252,32.59041,0.016861247,0.032954324,0.026864225,0.03293914
t_1439,-7.85201,32.59041,0.01726443,0.03357479,0.02791436,0.033835273
t_144,-6.14521,31.14092,0.01183699,0.02263089,0.016753644,0.02213939
t_1440,-7.13336,32.59041,0.013864212,0.026539726,0.02019933,0.02603827
t_1441,-7.22319,32.59041,0.014126216,0.027054137,0.020878484,0.026650123
t_1442,-7.76218,32.59041,0.013646754,0.025853602,0.020783108,0.025992129
t_1443,-7.40285,32.59041,0.015842766,0.030766489,0.024532977,0.0305406
t_1444,-7.31302,32.59041,0.014336954,0.027454806,0.021450581,0.027150884
t_1445,-7.49268,32.59041,0.016702954,0.033242844,0.026443608,0.03311681
t_1446,-7.67235,32.59041,0.015041871,0.028762026,0.02333178,0.028836919
t_1447,-7.04353,32.59041,0.013838191,0.026545376,0.019944645,0.025937004
t_1448,-7.49268,32.66607,0.01649934,0.034776445,0.025847292,0.034391325
t_1449,-7.13336,32.66607,0.013043734,0.0248334,0.018409623,0.02421932
t_145,-5.78589,31.14092,0.007979149,0.014857424,0.009257858,0.01416254
t_1450,-7.31302,32.66607,0.0142310215,0.027330907,0.020946,0.026849069
t_1451,-7.04353,32.66607,0.013061224,0.024907181,0.01823514,0.02419987
t_1452,-7.76218,32.66607,0.015981268,0.030950997,0.024972467,0.030861199
t_1453,-7.22319,32.66607,0.014943474,0.029867873,0.022174627,0.029236816
t_1454,-7.40285,32.66607,0.015832892,0.032252524,0.024286358,0.031792395
t_1455,-7.85201,32.66607,0.015666818,0.030182814,0.024424357,0.030159568
t_1456,-7.58252,32.66607,0.015869357,0.030859916,0.024563914,0.030610252
t_1457,-7.67235,32.66607,0.013886772,0.026437785,0.020860232,0.026296252
t_1458,-7.58252,32.74166,0.014299675,0.02744438,0.021190835,0.027025424
t_1459,-7.31302,32.74166,0.014724777,0.029600535,0.021616424,0.028894233
t_146,-5.87572,31.14092,0.008684082,0.016199972,0.010580294,0.015533536
t_1460,-7.22319,32.74166,0.014130438,0.027590947,0.020287925,0.026845071
t_1461,-7.76218,32.74166,0.016039386,0.032125827,0.024840789,0.031784497
t_1462,-7.49268,32.74166,0.014958281,0.029019065,0.022339309,0.028498301
t_1463,-7.67235,32.74166,0.014672589,0.028227823,0.022010915,0.02786609
t_1464,-7.13336,32.74166,0.013843879,0.027110621,0.019568162,0.026288947
t_1465,-7.04353,32.74166,0.013788056,0.02778002,0.019287216,0.026845004
t_1466,-7.40285,32.74166,0.014939023,0.029757297,0.022179917,0.029137706
t_1467,-7.85201,32.74166,0.01652162,0.034020558,0.025943667,0.033723697
t_1468,-7.58252,32.81719,0.013064063,0.024858093,0.018594844,0.024310812
t_1469,-7.31302,32.81719,0.013126811,0.02507052,0.018275214,0.02432401
t_147,-5.60622,31.14092,0.0075123785,0.013777679,0.008074053,0.012992795
t_1470,-7.22319,32.81719,0.013265162,0.025426012,0.018358037,0.024595683
t_1471,-7.67235,32.81719,0.013947902,0.026744317,0.020313013,0.02621436
t_1472,-7.49268,31.67759,0.033189237,0.046049986,0.060325626,0.05212453
t_1473,-7.67235,31.75401,0.030128514,0.037534613,0.051999606,0.043041054
t_1474,-7.13336,31.75401,0.021713907,0.039633173,0.037855037,0.042093936
t_1475,-7.58252,31.75401,0.03538733,0.054426104,0.06585997,0.061549358
t_1476,-7.49268,31.75401,0.03241272,0.05028875,0.059743065,0.056155853
t_1477,-7.04353,31.75401,0.018228337,0.034720864,0.030657807,0.036441877
t_1478,-7.76218,31.75401,0.039063282,0.048458457,0.070234485,0.056232635
t_1479,-7.22319,31.75401,0.023787998,0.041190363,0.0420714,0.044280086
t_148,-5.96555,31.14092,0.008975624,0.016828042,0.011326765,0.016237212
t_1480,-7.31302,31.75401,0.02739844,0.045674074,0.049731884,0.049715284
t_1481,-7.40285,31.75401,0.030108066,0.049094763,0.055371035,0.05411989
t_1482,-7.13336,31.83036,0.023108423,0.044796765,0.040981006,0.047182627
t_1483,-7.58252,31.83036,0.032358486,0.05055362,0.05945715,0.05636808
t_1484,-7.67235,31.83036,0.033735055,0.047943864,0.061284825,0.054072868
t_1485,-7.49268,31.83036,0.03142355,0.056568764,0.059072595,0.06233666
t_1486,-7.04353,31.83036,0.020427788,0.03962281,0.035129115,0.041272473
t_1487,-7.31302,31.83036,0.026529955,0.04740244,0.048140906,0.051060166
t_1488,-7.40285,31.83036,0.028543524,0.0494414,0.052294943,0.053871665
t_1489,-7.76218,31.83036,0.036242697,0.050614875,0.06603977,0.057684038
t_149,-5.69605,31.14092,0.0077310363,0.014289771,0.008636213,0.013546162
t_1490,-7.22319,31.83036,0.02491948,0.04683179,0.044874746,0.049875755
t_1491,-7.67235,31.90665,0.029602705,0.043928597,0.052874055,0.04879701
t_1492,-7.31302,31.90665,0.025887812,0.051318936,0.047213633,0.05470977
t_1493,-7.49268,31.90665,0.02745902,0.045359932,0.049440086,0.049381007
t_1494,-7.13336,31.90665,0.022283183,0.044123065,0.03916728,0.046058808
t_1495,-7.58252,31.90665,0.027177064,0.041944236,0.048149407,0.046135344
t_1496,-7.22319,31.90665,0.023922775,0.047450487,0.042767413,0.05006774
t_1497,-7.76218,31.90665,0.030061787,0.04224433,0.053153656,0.04736768
t_1498,-7.04353,31.90665,0.019104024,0.036829375,0.032226395,0.038105518
t_1499,-7.40285,31.90665,0.02789804,0.05542227,0.05189754,0.059696816
t_15,-5.78589,32.74166,0.0082891565,0.014859753,0.0075405845,0.013697748
t_150,-6.05538,31.14092,0.010825532,0.020543726,0.014652476,0.019955153
t_1500,-7.31302,31.98288,0.02229921,0.042041194,0.03887931,0.04437228
t_1501,-7.49268,31.98288,0.023385983,0.039911166,0.04080424,0.042924076
t_1502,-7.67235,31.98288,0.024386212,0.037906226,0.04233053,0.041503847
t_1503,-7.13336,31.98288,0.021802517,0.044876587,0.038196556,0.046498522
t_1504,-7.58252,31.98288,0.021249231,0.034153458,0.03607871,0.03707111
t_1505,-7.22319,31.98288,0.02159738,0.042024028,0.03748566,0.043906886
t_1506,-7.76218,31.98288,0.02862488,0.04373972,0.05106927,0.0482786
t_1507,-7.40285,31.98288,0.026038973,0.05268212,0.047628645,0.056124307
t_1508,-7.04353,31.98288,0.018746585,0.036234334,0.03136762,0.037238214
t_1509,-7.13336,32.05904,0.021261774,0.045399357,0.03710357,0.04669609
t_151,-5.60622,31.21777,0.009252927,0.017153433,0.010442581,0.016172571
t_1510,-7.49268,32.05904,0.024682196,0.04634267,0.044132136,0.049257632
t_1511,-7.67235,32.05904,0.02743477,0.049876966,0.050007887,0.053854585
t_1512,-7.31302,32.05904,0.02321091,0.048978664,0.04137102,0.051153027
t_1513,-7.58252,32.05904,0.026460491,0.050370708,0.048149876,0.053971205
t_1514,-7.76218,32.05904,0.028663771,0.051113695,0.052569944,0.055581454
t_1515,-7.22319,32.05904,0.02204826,0.046106994,0.038772892,0.047786772
t_1516,-7.40285,32.05904,0.023982363,0.048287317,0.04286103,0.0508953
t_1517,-7.04353,32.05904,0.017055454,0.032691803,0.027774816,0.033373516
t_1518,-7.85201,32.13514,0.027995074,0.0546892,0.05188043,0.058971494
t_1519,-7.40285,32.13514,0.023697965,0.05377215,0.042996023,0.056065165
t_152,-6.14521,31.21777,0.012406685,0.023812622,0.017731205,0.023284914
t_1520,-7.13336,32.13514,0.019784156,0.040145658,0.033600964,0.040995695
t_1521,-7.58252,32.13514,0.026184045,0.061754398,0.049491175,0.06536379
t_1522,-7.67235,32.13514,0.027248178,0.063955165,0.052274097,0.06814956
t_1523,-7.49268,32.13514,0.024717407,0.056096043,0.045321822,0.058952212
t_1524,-7.31302,32.13514,0.02264048,0.050774418,0.040516235,0.052576654
t_1525,-7.04353,32.13514,0.01692681,0.032577943,0.02736178,0.033038344
t_1526,-7.76218,32.13514,0.02695361,0.052786972,0.04948609,0.056608085
t_1527,-7.22319,32.13514,0.021232082,0.045329273,0.037030842,0.046612725
t_1528,-7.13336,32.21118,0.019500654,0.041778915,0.03304625,0.042362075
t_1529,-7.58252,32.21118,0.022378094,0.043914273,0.03923297,0.045912992
t_153,-5.78589,31.21777,0.008140876,0.015106241,0.009475826,0.014395628
t_1530,-7.67235,32.21118,0.023406804,0.045958295,0.041490257,0.048378598
t_1531,-7.49268,32.21118,0.023565851,0.05544296,0.043061484,0.0576342
t_1532,-7.31302,32.21118,0.019779937,0.03868438,0.033554878,0.039724533
t_1533,-7.76218,32.21118,0.024583898,0.048767313,0.044166807,0.051618118
t_1534,-7.04353,32.21118,0.019006368,0.04187717,0.031947345,0.042193014
t_1535,-7.85201,32.21118,0.024183309,0.044418536,0.04291179,0.047247224
t_1536,-7.40285,32.21118,0.022939514,0.055561,0.041932993,0.05741009
t_1537,-7.22319,32.21118,0.02073038,0.046566278,0.036121074,0.047517404
t_1538,-7.13336,32.28716,0.018974725,0.042002823,0.031886794,0.042293828
t_1539,-7.58252,32.28716,0.021595562,0.044068523,0.03768295,0.045619056
t_154,-5.87572,31.21777,0.008557818,0.015954524,0.0103751095,0.015293312
t_1540,-7.67235,32.28716,0.018823525,0.035947412,0.031593926,0.03739088
t_1541,-7.49268,32.28716,0.0185529,0.03568908,0.030958679,0.03675543
t_1542,-8.12151,28.72793,0.010428705,0.019558074,0.012071411,0.018421436
t_1543,-8.391,28.72793,0.011502811,0.023188181,0.013864546,0.021868939
t_1544,-8.30117,28.72793,0.007155311,0.013210951,0.007595137,0.012456085
t_1545,-8.03167,28.72793,0.01151312,0.023754664,0.013740669,0.022357022
t_1546,-7.85201,28.72793,0.011469953,0.0240543,0.013531942,0.02259406
t_1547,-7.94184,28.72793,0.011307164,0.022921948,0.013326363,0.021553451
t_1548,-8.57066,28.72793,0.010214106,0.019113345,0.011847148,0.018025873
t_1549,-8.48083,28.72793,0.007036324,0.013033087,0.007455823,0.012292658
t_155,-5.96555,31.21777,0.009368829,0.017591875,0.011926912,0.016968159
t_1550,-8.21134,28.72793,0.010479356,0.019668521,0.012191438,0.018536625
t_1551,-8.391,28.80668,0.008852462,0.016427437,0.010229434,0.015575922
t_1552,-8.30117,28.80668,0.012450985,0.026938453,0.015913969,0.02553475
t_1553,-8.03167,28.80668,0.0072071957,0.013396179,0.007824592,0.012672994
t_1554,-7.85201,28.80668,0.01097048,0.020736972,0.013061893,0.019574715
t_1555,-8.12151,28.80668,0.007971928,0.0146977175,0.0089084525,0.013915972
t_1556,-8.57066,28.80668,0.011614837,0.022523336,0.01442551,0.021355765
t_1557,-8.48083,28.80668,0.01232196,0.026075533,0.015686322,0.024726262
t_1558,-8.21134,28.80668,0.009037482,0.016783254,0.010449025,0.015901117
t_1559,-7.94184,28.80668,0.0071492875,0.013273199,0.007699311,0.0125439605
